Pre Class,Post Class,Pre,Post,Early L1,Late L1,L2,L3,adult_SEM,standard deviation,median absolute deviation,Pearson's correlation,Spearman's correlation,Pearson pvalue,Spearman pvalue,classification,nondauer contact
ADL,AWC,ADL,AWC,6.558246243858797,4.961024057312315,9.902899222793122,8.966086557626298,6.609580193929701,1.9999404487328365,1.648556136617386,0.1314605776598796,0.4999999999999999,0.8331025607567045,0.3910022189557705,stable,Y
ASE,AWC,ASE,AWC,6.017267169353693,5.721005431355804,6.785927294348356,8.966582749183782,7.682571530779722,1.320488481242379,0.8966442364313654,0.5998377752900627,0.7999999999999999,0.2849222331615585,0.1040880386618278,stable,Y
AWC,AWC,AWC,AWC,9.627280847406624,12.48126437568866,19.39426013200776,16.827533913645848,11.758011642470674,3.985761273181995,2.8539835282820363,0.1602093315425665,0.3,0.7968911486786374,0.6238376647810728,stable,Y
AIN,BAG,AIN,BAG,18.98523507035938,22.440071599827725,14.299442872027404,32.54497354953818,21.049106022110717,6.719168818342737,2.0638709517513334,0.1555617534653952,0.3,0.8027344028711972,0.6238376647810728,stable,Y
RIB,BAG,RIB,BAG,13.024154558022522,8.767266648683758,10.61225655239179,29.08895735115461,19.286407073236795,8.24917817012185,4.256887909338763,0.4429581395934596,0.6,0.4550367957732397,0.2847569798652937,stable,Y
RIG,BAG,RIG,BAG,7.77596008962194,5.659418723043087,4.292110307936854,5.591783909073772,13.438136067930785,3.62446237550689,1.3673084151062334,0.6592148374161839,0.0999999999999999,0.2262053565540976,0.8728885715695383,stable,Y
RIR,DVA,RIR,DVA,2.8343859160546927,10.832233961176458,6.842821231257281,1.029747793545036,4.585662697687456,3.800735033763999,2.257158533569825,-0.1114854581450739,-0.1999999999999999,0.8583469015004178,0.747060078104662,stable,Y
FLP,FLP,FLP,FLP,4.419552342483163,11.068711926885973,9.881499511664378,2.263564171319787,1.8835119813888717,4.304515984238131,2.536040361094292,-0.4527978320607275,-0.7,0.4438353929284447,0.1881204043741873,stable,Y
OLQD,IL2L/R,OLQD,IL2L/R,25.68618721519569,37.67231187807864,33.71432501350149,19.377035323326844,24.849743012688734,7.340005153766384,6.309151891868847,-0.2935258890054674,-0.6,0.6317094007153599,0.2847569798652937,stable,Y
OLQV,IL2L/R,OLQV,IL2L/R,32.66418589034826,33.28177589666933,36.97788026341061,29.24591807939217,22.59856939911351,5.416668109830336,3.418267810956088,-0.7680660271955476,-0.6,0.1293189978188947,0.2847569798652937,stable,Y
RIH,IL2L/R,RIH,IL2L/R,3.4169373768446896,2.52676423129392,0.5304756938867476,0.6307194744821056,0.9637353873786352,1.2891306113798775,0.4332596934918875,-0.708141821256596,-0.6,0.1807589330353632,0.2847569798652937,variable,Y
IL2L/R,OLL,IL2L/R,OLL,0.0283571716980189,6.757515093084257,0.9815885785242604,0.983238758600026,1.8459161640809068,2.671368670867575,0.8626774054808809,-0.0293643824833568,0.3999999999999999,0.9626174807680896,0.5046315754686911,variable,Y
CEPD,OLL,CEPD,OLL,18.035340852325017,25.584008825837056,18.56748015685663,10.928125133741068,12.504560901454958,5.792538505314956,5.530779950870059,-0.5776734339980744,-0.6,0.3077320955194487,0.2847569798652937,stable,Y
IL2L/R,OLQD,IL2L/R,OLQD,17.13279832866934,15.359680425295908,22.91687692105227,30.22017381238965,20.776616893835158,5.81181827003596,3.643818565165813,0.3599795415477383,0.6,0.5517607617949007,0.2847569798652937,stable,Y
RIH,OLQD,RIH,OLQD,10.499379696825477,15.44225020905549,8.777184739056663,10.688666879002492,10.502256200615475,2.505207972836116,0.1864106783870145,-0.2211638845585041,0.0999999999999999,0.720718168721788,0.8728885715695383,stable,Y
CEPD,OLQD,CEPD,OLQD,5.996434449224773,8.251694926834931,9.932382272995577,12.492643763071555,5.375174683609075,2.9174539922956884,2.2552604776101584,-0.0983838687677523,0.0,0.8749361455078825,1.0,stable,Y
IL2L/R,OLQV,IL2L/R,OLQV,20.159564894811638,7.888272028990777,16.376276765551488,29.732408072477373,13.793349713181415,8.124837546954566,3.7832881292601455,-0.0621658169521794,0.0,0.9208990347603077,1.0,stable,Y
RIG,OLQV,RIG,OLQV,4.57960771374916,4.009732322800405,5.065951774552024,4.892762832439298,1.5580736712091088,1.434404931670629,0.4863440608028631,-0.7582152743703205,-0.1999999999999999,0.1374240948150796,0.747060078104662,stable,Y
RIH,OLQV,RIH,OLQV,18.22300646442758,19.60326423480292,12.947994396272955,8.323818853804129,11.156103825434917,4.760013787928075,4.624175542468828,-0.6786387304155193,-0.7999999999999999,0.2078228514340159,0.1040880386618278,stable,Y
CEPV,OLQV,CEPV,OLQV,5.47790933365543,15.28124650923533,8.460108530241357,12.56774023879392,6.351224878806465,4.181080792023553,2.9821991965859267,-0.1371077296899418,0.0999999999999999,0.825977515685744,0.8728885715695383,stable,Y
AIB,SAAD,AIB,SAAD,1.7446011913669366,5.1515771060648925,1.6168834621568404,0.0631781370147888,2.792877389881575,1.8807898702396937,1.0482761985146385,-0.0400001576726852,-0.1999999999999999,0.9490838020993324,0.747060078104662,stable,Y
RIM,SAAD,RIM,SAAD,2.841288294957621,1.384311425036017,3.8097639950457527,2.8687701227285727,6.251529176213359,1.7994195843899954,0.94099387231718,0.8175663357085192,0.7999999999999999,0.0909357626682976,0.1040880386618278,stable,Y
SMBV,SAAD,SMBV,SAAD,36.850514904600026,43.17660113160489,38.95079159758786,29.4836189914952,20.148672820996783,9.065269354942249,6.326086227004865,-0.8307490667904098,-0.7,0.0814302005149029,0.1881204043741873,stable,Y
AVK,SAAD,AVK,SAAD,9.366047179569067,4.162249165246648,21.346970900257656,13.269530682682026,9.923601847363315,6.3425316746349045,3.345928835318711,0.1289496777433249,0.4999999999999999,0.8362723213434831,0.3910022189557705,stable,Y
AVK,SAAV,AVK,SAAV,13.142892241924208,2.488273486634863,4.47675575506523,7.952654244625405,6.197638938524886,4.058905241365816,1.7550153061005194,-0.3664571454721395,-0.0999999999999999,0.5440765118396571,0.8728885715695383,stable,Y
CEPD,URB,CEPD,URB,7.272937433233213,3.120310614478881,4.21530787441424,2.235745121444668,4.020377648360556,1.903667973587136,0.9000670338816752,-0.4863645011788315,-0.4999999999999999,0.4061050231321046,0.3910022189557705,stable,Y
RIR,URX,RIR,URX,24.49243683391721,26.747959090564105,30.14760325800661,26.114779826568384,21.321660686590302,3.2271677606246936,1.62234299265117,-0.4668625638122236,-0.3,0.4279333787008642,0.6238376647810728,stable,Y
AVH,URX,AVH,URX,3.436715929066151,5.025678995189893,4.372329747499058,10.461274664119651,2.3895219918024595,3.1378581442284084,0.9356138184329068,-0.0959353976929934,-0.0999999999999999,0.8780388854784472,0.8728885715695383,variable,Y
CEPD,URYD,CEPD,URYD,1.1590251586431928,0.5438080526562817,1.2994591339492678,6.667901781631231,1.396387256440062,2.512201593921451,0.140433975306075,0.1602541704380743,0.7999999999999999,0.7968347956679809,0.1040880386618278,stable,Y
RIG,URYV,RIG,URYV,2.700832818806997,1.8272712383761551,4.839286371794561,1.5216294726649031,0.2255989860869147,1.711096960482467,0.8735615804308423,-0.5448325921093071,-0.7,0.342336112390867,0.1881204043741873,developmentally dynamic (weakened),Y
CEPV,URYV,CEPV,URYV,2.4113999462344897,1.136438091787281,0.952292730553545,2.142282352514944,1.0064414098184962,0.6918282923030228,0.1841453612337359,-0.544430539872738,-0.4999999999999999,0.34276543771759,0.3910022189557705,stable,Y
URB,ADA,URB,ADA,1.4175887466321064,1.3731513279375982,0.9862458063635424,0.4764971736096797,8.515679281197439,3.354151347209146,0.3869055215740559,0.8049828085285251,0.0,0.1003026508929761,1.0,developmentally dynamic (strengthened),Y
RIF,ADA,RIF,ADA,2.688571682660281,0.216320984075149,0.0256363893199147,1.6924109509744407,0.3975773328010561,1.1464154325590614,0.3719409434811414,-0.5120667965102206,-0.1999999999999999,0.3777507677663287,0.747060078104662,variable,Y
RIC,ADA,RIC,ADA,4.981464244356611,5.534241099609572,2.073519044655613,4.20221973257024,6.589450098839232,1.6947383408064371,0.7792445117863709,0.3327402579368886,0.1999999999999999,0.5842948313061792,0.747060078104662,stable,Y
ASE,AIA,ASE,AIA,0.0821428737535857,0.7207711083085027,0.908382606915431,4.948687262801545,0.875543745139838,1.952604968030509,0.1547726368313353,0.219102252309025,0.7,0.7232787294738642,0.1881204043741873,variable,Y
ASG,AIA,ASG,AIA,89.64004704080104,93.09464650370296,97.57242270383786,93.61127885839818,91.75630284972138,2.916962984385904,1.3383436539815818,0.1540511334736786,0.3,0.8046345970843232,0.6238376647810728,stable,Y
AWC,AIA,AWC,AIA,32.47859503300756,15.69935505134443,17.958798642103087,19.11353772596908,18.333500870318908,6.696486249393313,0.7800368556501738,-0.565684286146969,-0.0999999999999999,0.3202565654812207,0.8728885715695383,stable,Y
AIZ,AIA,AIZ,AIA,4.189200017430254,8.035363979982696,6.477499323776138,6.056437538509033,7.705849261220347,1.5287422367878971,1.228349937444209,0.6135609341443787,0.3,0.2710327746870596,0.6238376647810728,stable,Y
PVQ,AIA,PVQ,AIA,62.68704994018663,51.56247295373516,61.22495403518136,63.03687816071145,62.951573203376064,4.935053037341772,0.3498282205248202,0.2976357608778538,0.6,0.6267103691973249,0.2847569798652937,stable,Y
ASE,AIB,ASE,AIB,37.71631281187436,30.51513864077048,22.4901539290797,16.74628224999118,25.760688043633305,7.962118193728694,4.754450597137172,-0.5539733390348395,-0.7,0.332611662165943,0.1881204043741873,stable,Y
ASG,AIB,ASG,AIB,0.4597427138957893,2.094524285610242,1.0126549224941863,6.38872114160183,3.708138555814008,2.3900904315364957,1.6136142702037657,0.5452787020062565,0.7999999999999999,0.3418598972802979,0.1040880386618278,stable,Y
ASH,AIB,ASH,AIB,6.28117448295875,2.397926899747881,4.180053524568477,9.364284693137174,8.314270316784636,2.8715251647634843,2.1011209583902737,0.4920368257797676,0.6,0.399806018021134,0.2847569798652937,stable,Y
ASI,AIB,ASI,AIB,5.381504580895723,18.33803123010971,6.028231740951175,11.884842926262412,20.1791448189954,6.817116642992612,6.453188303847298,0.6475748681267415,0.7,0.2374245150101814,0.1881204043741873,variable,Y
AWC,AIB,AWC,AIB,19.183364710954383,29.97392317512096,21.361028941603784,21.002685476312227,17.805350448467134,4.7545801645414905,1.8193207653578405,-0.3730646182069053,-0.3999999999999999,0.5362598829072422,0.5046315754686911,stable,Y
AIA,AIB,AIA,AIB,53.87700837758465,52.16318795279845,56.78206139818628,60.06532313141032,56.05918186287256,3.0061741902378136,2.182173485287912,0.4217023570220891,0.6,0.4794398569569694,0.2847569798652937,stable,Y
AIZ,AIB,AIZ,AIB,29.097982893899,18.882022347645723,25.330918344451295,18.612334528587,18.91494115078193,4.79717397713791,0.3026066221949328,-0.6446170299174302,-0.4999999999999999,0.2402989626825765,0.3910022189557705,stable,Y
PVT,AIB,PVT,AIB,8.332029106366067,11.747029684796653,27.275211447520974,10.013878783540004,18.03541185376165,7.742206168501933,3.415000578430586,0.4001857864184154,0.4999999999999999,0.5044147828410719,0.3910022189557705,stable,Y
RIB,AIB,RIB,AIB,6.2440625481387535,11.440348605580176,12.914971720087635,7.176371665591871,9.182358870062506,2.804885450383803,2.2579897355176684,0.1585604928148229,0.1999999999999999,0.7989636778825975,0.747060078104662,stable,Y
RIG,AIB,RIG,AIB,3.718992277267631,3.1281011038517823,0.4031765903124493,0.7943117944360584,1.9608549346671276,1.434625563097991,1.167246169184655,-0.4744794907156477,-0.6,0.4193766300452288,0.2847569798652937,stable,Y
RIM,AIB,RIM,AIB,5.739385113828161,4.593081802120401,4.298208296327545,8.522558243108575,4.715848316372743,1.7354838716085768,0.417640020045197,-0.0649149343199235,0.0999999999999999,0.9174058240590416,0.8728885715695383,stable,Y
DVC,AIB,DVC,AIB,7.50192038642835,15.915501814442996,19.49759354790989,15.10984422024357,9.71614591177369,4.865189354993654,4.38774932766632,-0.0022073333797389,0.0999999999999999,0.9971895381347512,0.8728885715695383,stable,Y
AFD,AIY,AFD,AIY,95.79257748539416,92.20641336551697,94.63072592149916,98.3784144828522,96.68206515276728,2.311074693357664,1.1618515638949845,0.3899944386853088,0.6,0.5163350385460588,0.2847569798652937,stable,Y
ASE,AIY,ASE,AIY,50.138932769848914,58.06582183787633,62.63371993700544,65.37964582878196,57.81946241360789,5.798780526793698,4.56789809912911,0.4265981251395342,0.3999999999999999,0.473794871699716,0.5046315754686911,stable,Y
AWA,AIY,AWA,AIY,6.222454800752943,3.052277274790162,2.736592125151704,5.283308631291959,6.745546255870914,1.827154826320172,1.4622376245789548,0.324908909003321,0.3,0.593711496852304,0.6238376647810728,stable,Y
ADF,AIZ,ADF,AIZ,42.249705054168025,36.36338140312419,33.96381726428533,36.27500817295023,40.371763966855,3.373040536347083,2.399564138838855,-0.0441714428575518,-0.3,0.943777466295246,0.6238376647810728,stable,Y
ASE,AIZ,ASE,AIZ,0.5561279435858094,0.4849224917528714,0.8119391808723746,0.4780855266932793,0.1602783872344004,0.2326799281747357,0.071205451832938,-0.6494034010993308,-0.7,0.2356522643127935,0.1881204043741873,stable,Y
AWA,AIZ,AWA,AIZ,7.67537997913437,27.208035322727152,42.42108525928342,37.39539089076333,38.296052267695416,13.983814203882956,5.025694368520092,0.7285804227312269,0.7,0.1626566840683906,0.1881204043741873,stable,Y
AWB,AIZ,AWB,AIZ,30.946543455504514,15.53377249195272,28.882348407317934,27.866699311713365,16.723316393457782,7.274438813565768,3.079844143791149,-0.5126010397719519,-0.3999999999999999,0.3771666044462559,0.5046315754686911,stable,Y
DVA,AIZ,DVA,AIZ,21.44531055101256,5.448113449184829,6.935741705582246,11.859417989944856,5.173762535115747,6.850287563305892,1.7619791704664989,-0.6619501244605656,-0.6,0.2235907282743973,0.2847569798652937,stable,Y
AIY,AIZ,AIY,AIZ,43.0326538440705,45.81102295030424,44.882781380306135,54.31524182096354,41.65657620816432,4.951752273321022,1.8501275362356324,-0.0804537640951931,-0.0999999999999999,0.897673702657694,0.8728885715695383,stable,Y
RIG,AIZ,RIG,AIZ,2.852397578811358,2.2581784428606237,8.303342909273516,5.249425157203729,4.523584216952449,2.380839930578689,1.6711866381410916,0.307583595694498,0.4999999999999999,0.6146383026118954,0.3910022189557705,stable,Y
RIH,AIZ,RIH,AIZ,12.113396104639255,0.9105318080155304,8.561529658288602,6.950565660951985,8.456410212825864,4.09256746167419,1.5058445518738788,-0.0578748302811846,-0.3,0.926352634702288,0.6238376647810728,stable,Y
RIR,AIZ,RIR,AIZ,35.28018339298138,50.322946789250565,45.07281364983168,40.94723460786411,47.44722856509229,5.877833775702248,4.125579041967569,0.5059478403321326,0.3,0.3844568582626045,0.6238376647810728,stable,Y
ASH,AVA,ASH,AVA,1.985670672361616,16.740664706594096,8.800650767501784,8.2009189448682,12.132318472235648,5.430750866833377,3.331667704733864,0.4239106101195902,0.3,0.4768918977191544,0.6238376647810728,stable,Y
AUA,AVA,AUA,AVA,3.5174376592477787,9.296179439507098,15.297047861541197,14.838528897854056,9.713436963225822,4.812828004972633,5.125091934628234,0.4155680833095992,0.6,0.4865328902082711,0.2847569798652937,stable,Y
DVA,AVA,DVA,AVA,6.46221818442092,3.3160087876574686,1.382307444575218,10.24122719067749,4.686291603813654,3.36874276666208,1.7759265806072664,-0.0185405110010584,0.0999999999999999,0.9763948407421612,0.8728885715695383,stable,Y
FLP,AVA,FLP,AVA,40.55252810394311,5.644289041425868,48.53926085951975,36.722463834185966,44.82749672041415,17.139980405947682,4.2749686164710425,0.3221308343301612,0.3,0.5970584267386122,0.6238376647810728,stable,Y
SAAD,AVA,SAAD,AVA,30.17230628811192,30.293761388972055,56.51854026961111,47.84355212556282,39.48182352391624,11.420720526685123,9.188062134944182,0.343302586977021,0.6,0.571638123937396,0.2847569798652937,stable,Y
SAAV,AVA,SAAV,AVA,50.58681406348881,46.95556025301224,53.09853269535096,54.47656259894485,53.83323247378915,3.079128907714286,1.378029903593898,0.5884618950225708,0.7999999999999999,0.2965725294148237,0.1040880386618278,stable,Y
ADA,AVA,ADA,AVA,10.566639138457267,1.3990486982756754,3.1448279975089037,7.690026420962266,2.2216390121384237,3.9481457121237065,1.745779299233228,-0.537452243263945,-0.3,0.3502382644210582,0.6238376647810728,stable,Y
PVC,AVA,PVC,AVA,6.12357426557291,16.11038436099067,45.75473997322182,16.783577772733597,13.79036968568058,15.161485871974524,2.3200146753100874,0.1052972353851085,0.3,0.8661795574143768,0.6238376647810728,stable,Y
PVP,AVA,PVP,AVA,18.784361039085844,11.274807838119193,11.243383504334597,19.394303754315803,13.202111576893223,4.019031800702002,1.95872807255863,-0.2747014762084609,0.0999999999999999,0.6546892796351603,0.8728885715695383,stable,Y
RIB,AVA,RIB,AVA,15.874598829808296,8.352420418768865,1.726027943617236,10.49403030296184,7.46513087976,5.122046209777409,2.141609884192976,-0.4581592391352013,-0.4999999999999999,0.4377582636094962,0.3910022189557705,stable,Y
DVC,AVA,DVC,AVA,30.548277451916448,4.470338913455317,7.451827378698623,27.034845389761266,22.315696945494096,11.740585750483511,8.232580506422352,0.0136184593437897,-0.0999999999999999,0.982660975012897,0.8728885715695383,stable,Y
RIC,AVA,RIC,AVA,57.69963058698524,38.75733907464831,45.77497768033227,41.74090093263392,40.3254636510545,7.635878575147731,2.983561857985613,-0.644974894276576,-0.3999999999999999,0.2399506867031331,0.5046315754686911,stable,Y
ASH,AVB,ASH,AVB,8.404500661988465,8.579780838883277,11.20104722498395,13.696421404298098,10.869523084813377,2.174330688530227,2.289742245930098,0.5120793546100273,0.7,0.3777370337414124,0.1881204043741873,stable,Y
FLP,AVB,FLP,AVB,6.87937182693618,32.84521954884448,3.14651491226392,29.890983510212333,12.65771895661871,13.51309326992494,9.511204044354791,0.0133992115117953,0.0999999999999999,0.98294010454966,0.8728885715695383,stable,Y
ADA,AVB,ADA,AVB,37.60029890208673,31.029296917291603,38.61743157503202,51.49919034718528,49.906637292569854,8.711228897894328,7.588134657740419,0.7009301682402824,0.7999999999999999,0.1872751661057669,0.1040880386618278,stable,Y
AIB,AVB,AIB,AVB,23.250318712487623,27.87966955581184,18.95564511373772,22.19458460478944,17.144602559599438,4.151761338087518,3.2389394910517204,-0.6934347786286419,-0.7999999999999999,0.1941167279174674,0.1040880386618278,stable,Y
AVJ,AVB,AVJ,AVB,14.504428091162303,43.45836145177891,46.771953078795406,27.494336492134902,30.86069731568191,12.993165048543151,12.597664136097002,0.2223214134119254,0.1999999999999999,0.7192810475077902,0.747060078104662,stable,Y
PVC,AVB,PVC,AVB,30.14796264046218,12.521114132431835,10.384612639180787,33.16706145521377,28.318985782536675,10.626226954063917,4.848075672677094,0.1735861415027644,0.0999999999999999,0.780098283335249,0.8728885715695383,stable,Y
PVR,AVB,PVR,AVB,54.27060346302892,15.739317420157548,27.936269370575857,29.32413390991692,45.24414545380691,15.232766831493889,13.584816489759367,0.0301505014714769,0.0,0.9616170062685304,1.0,stable,Y
RIF,AVB,RIF,AVB,49.587576096621966,48.91186072763968,58.56182449816389,52.74306087028256,54.84162960673864,3.9599229365629656,3.1554847736605964,0.5296114991009677,0.6,0.3586817665896635,0.2847569798652937,stable,Y
RIM,AVB,RIM,AVB,15.985456480479582,9.582571853960728,12.552985858589633,9.763178216705215,15.5355036160372,3.0495044222937766,2.970414004628905,0.1228682571779501,-0.0999999999999999,0.8439537930905207,0.8728885715695383,stable,Y
ADL,AVD,ADL,AVD,7.869774515971059,10.641803698902642,16.47825984802112,24.27358141078454,16.361721684981493,6.3204960340627725,5.719917986078851,0.5558492045258074,0.7,0.3306247082995793,0.1881204043741873,stable,Y
ASH,AVD,ASH,AVD,12.077519585126003,8.446976966405702,14.657299048071062,12.807657148545896,11.908928384107885,2.255535359076161,0.7301375634198912,0.1596830626789332,0.0999999999999999,0.7975525883865545,0.8728885715695383,stable,Y
FLP,AVD,FLP,AVD,9.160108722070436,19.95507142238117,15.66519847127159,8.29309661097569,11.975995686031656,4.832807188436248,3.682899075055968,-0.0717867762990645,-0.1999999999999999,0.9086768025014365,0.747060078104662,stable,Y
PVC,AVD,PVC,AVD,5.679409219635427,12.186933196149042,9.14294513123452,16.777344751081856,16.401948342361177,4.752384504217408,4.215015146212135,0.794172534815275,0.7999999999999999,0.1085685271651476,0.1040880386618278,stable,Y
ADE,AVD,ADE,AVD,0.990279566089556,1.9509287585152648,4.267798233580291,3.729196495913433,1.8377630376056575,1.3820361766805322,0.9606491924257088,0.2018205454039724,0.3,0.7447893526842315,0.6238376647810728,variable,Y
AUA,AVE,AUA,AVE,18.879224890173308,17.528978543716033,7.433006558972529,5.800032721301772,9.567592093341638,5.978749491444259,3.767559372039866,-0.6370523491847453,-0.7,0.24769292694331,0.1881204043741873,stable,Y
DVA,AVE,DVA,AVE,33.123916414107505,59.63034464185613,52.97412862176709,45.9582137678912,40.70825263264422,10.332903304028424,7.015914853875898,-0.0003048344614565,0.0,0.9996118727150868,1.0,stable,Y
OLL,AVE,OLL,AVE,26.06878120712436,25.28927927320212,22.16359196364457,19.77534196812941,24.524864069192365,2.5733659322726,1.5439171379319916,-0.2772018744270802,-0.7,0.6516292892869489,0.1881204043741873,stable,Y
URYD,AVE,URYD,AVE,20.56797577780757,21.09828533822271,4.469833694892319,18.05816500182224,7.974400165760056,7.684139016305565,3.04012033640047,-0.6196626344436662,-0.6,0.2649165773810175,0.2847569798652937,stable,Y
URYV,AVE,URYV,AVE,16.013461528326715,12.658602185842335,11.89747409168764,12.413117289003234,12.355672371714984,1.6695630074084744,0.2454848968391036,-0.657498936096661,-0.7,0.2278498327658381,0.1881204043741873,stable,Y
AIZ,AVE,AIZ,AVE,8.6908268886661,4.89362229708423,5.4476388201891925,5.244299123555724,6.070242355486748,1.526573879839332,0.5540165231049627,-0.4278443298997949,-0.0999999999999999,0.4723602460614786,0.8728885715695383,stable,Y
PVC,AVE,PVC,AVE,15.044685378626856,19.801660909825824,19.519461091583228,14.689483858212943,18.764649971892396,2.4941082571347617,1.037010937933431,0.3111919775894531,-0.1999999999999999,0.6102693876081624,0.747060078104662,stable,Y
RIB,AVE,RIB,AVE,21.664418273902985,23.910688659713557,29.758160595577763,20.578893557074917,26.40634648861243,3.7094039009445554,2.495657828898878,0.3721088533392744,0.1999999999999999,0.537389179208403,0.747060078104662,stable,Y
RIG,AVE,RIG,AVE,3.224997137361711,7.093449823232039,4.81773463077269,5.565327397705931,4.524439118373411,1.4231945315787558,0.7475927669332414,0.0803973728025134,0.0999999999999999,0.8977452696950343,0.8728885715695383,stable,Y
ALA,AVE,ALA,AVE,55.49299819479607,56.84023719508825,50.587673586341765,67.8488410980762,48.72502202311837,7.475386536282522,4.9053246084543005,-0.2872781268548333,-0.3,0.6393214653631953,0.6238376647810728,stable,Y
AVK,AVE,AVK,AVE,16.37359688767569,16.236979119357922,17.203730998656493,12.52232067301592,12.5968688237586,2.2464619861323136,0.9667518792985704,-0.7195995785952316,-0.6,0.1705431878197136,0.2847569798652937,stable,Y
