Pre Class,Post Class,Pre,Post,Early L1,Late L1,L2,L3,adult_SEM,standard deviation,median absolute deviation,Pearson's correlation,Spearman's correlation,Pearson pvalue,Spearman pvalue,classification,nondauer contact
RIM,SAAV,RIM,SAAV,0.1214487993001607,0.1357930966956388,0.1518994173584757,0.2479641702628441,0.2015451217270717,0.0522338548501303,0.030450618058315,0.6531204823589306,0.8999999999999998,0.2320608204842426,0.0373860734684987,stable,Y
SMBD,SAAV,SMBD,SAAV,0.6561514861977024,0.5508750447830862,0.3894635442277679,0.4212535811083642,0.2418308237970343,0.1584939279477283,0.129621463674722,-0.963826591173202,-0.8999999999999998,0.0082138620090158,0.0373860734684987,stable,Y
ASH,ADA,ASH,ADA,0.1295839210901878,0.1138643594254267,0.0467258169081295,0.0712592439443542,0.0323060781139679,0.0419994147519185,0.0389531658303862,-0.8752896786381897,-0.8999999999999998,0.0518670861422607,0.0373860734684987,stable,Y
ASI,AIA,ASI,AIA,0.0142764289249072,0.0175455790710453,0.0558836308203559,0.0697002458749702,0.0894529695091427,0.0328128908017032,0.0335693386887868,0.9226099254748116,1.0,0.0255420037302698,1.4042654220543672e-24,stable,Y
AIM,AIA,AIM,AIA,0.4569562979793056,0.3125316943324954,0.3856415597792763,0.2421428085801807,0.2271245168963356,0.0970697862448812,0.0731098654467808,-0.8174434151866201,-0.8999999999999998,0.0910258985968825,0.0373860734684987,stable,Y
ASE,AIB,ASE,AIB,0.7781894768288268,0.5216676869050114,0.490175880727293,0.304660527635489,0.3635448714716748,0.1832921800294559,0.1266310092556181,-0.7904359395251971,-0.8999999999999998,0.1114712397877018,0.0373860734684987,stable,Y
AWC,AIY,AWC,AIY,0.5100427992962223,0.550811626801351,0.5439279936471723,0.6708610371299331,0.6919302148594798,0.0820335625629838,0.0407688275051286,0.8720098387853217,0.8999999999999998,0.0538989355997488,0.0373860734684987,stable,Y
AWA,AIZ,AWA,AIZ,0.0627808304436618,0.3672632888417102,0.4064222262506559,0.4436745117022888,0.4164769187724377,0.1570035848491022,0.0372522854516328,0.7057699843088044,0.8999999999999998,0.1828947900808364,0.0373860734684987,stable,Y
FLP,AVA,FLP,AVA,0.1878236616963145,0.0310385990074729,0.2486018420887223,0.270930053186699,0.4004048148745728,0.1345348362899238,0.0607781803924077,0.7665345311573021,0.8999999999999998,0.1305694838639235,0.0373860734684987,stable,Y
AIB,AVB,AIB,AVB,0.5612133608063362,0.5293667799894091,0.4603686731045308,0.3458153697356648,0.3501439515653757,0.0994971889507233,0.1008446877018054,-0.8557593220033259,-0.8999999999999998,0.0643188984656129,0.0373860734684987,stable,Y
PVP,AVB,PVP,AVB,0.1100077638285107,0.1101300159624748,0.1482940015604097,0.1950768870357066,0.2228427879864276,0.0506596901939667,0.038286237731899,0.9173307372371152,1.0,0.0281766885501005,1.4042654220543672e-24,stable,Y
URX,AVE,URX,AVE,0.0042037064740934,0.0538602539554315,0.1605253567545176,0.1207375764127877,0.2636853239511293,0.1000871542559949,0.0668773224573562,0.9636729024994284,0.8999999999999998,0.0082660716239622,0.0373860734684987,variable,Y
PVC,AVE,PVC,AVE,0.0706993474726319,0.1263862211563456,0.1202291414906657,0.13007260009899,0.1505557124895485,0.0296042787173032,0.0061570796656799,0.873473715046513,0.8999999999999998,0.0529890313763254,0.0373860734684987,stable,Y
RIF,AVJ,RIF,AVJ,0.2701310516205103,0.2307448255265782,0.1688246844967854,0.1324475678378769,0.0632896757279303,0.0813436475623919,0.0619201410297927,-0.9739643996359284,-1.0,0.0050232163767098,1.4042654220543672e-24,stable,Y
ALM,BDU,ALM,BDU,0.1501640826209264,0.2763483584635373,0.4512407567206114,0.3315338743729855,0.5130095780162983,0.1434993677684218,0.1197068823476258,0.8892023626503409,0.8999999999999998,0.0435288213865456,0.0373860734684987,stable,Y
RIF,PVP,RIF,PVP,0.007228697970596,0.0363467591295837,0.0212964616446091,0.0510858770050436,0.0606473694011382,0.0216614497737721,0.0150502974849745,0.8655536475503709,0.8999999999999998,0.0579694601916026,0.0373860734684987,variable,Y
AUA,RIA,AUA,RIA,0.5519608202229915,0.6566012635582555,0.6289662368820763,0.7828050572146781,0.842932559931111,0.1181750401948955,0.104640443335264,0.9157336267382062,0.8999999999999998,0.0289900074561307,0.0373860734684987,stable,Y
BAG,RIB,BAG,RIB,0.4588027892192896,0.5400448295708817,0.398288716732612,0.3534688540195184,0.352099021269056,0.0797233829028366,0.046189695463556,-0.6819579013716226,-0.8999999999999998,0.204725398560513,0.0373860734684987,stable,Y
RIM,RIB,RIM,RIB,0.3873594234135077,0.5200903053297194,0.2437542970473799,0.228295151680041,0.1193737266135534,0.1557258587236935,0.1243805704338264,-0.7934565098293558,-0.8999999999999998,0.1091229690517994,0.0373860734684987,stable,Y
AIA,RIF,AIA,RIF,0.3186122174884401,0.2542085406328156,0.2444817616962284,0.0707914472685128,0.2164246298682853,0.0918774214403109,0.028057131827943,-0.4487262764467062,-0.8999999999999998,0.4484629137162537,0.0373860734684987,stable,Y
PVP,RIG,PVP,RIG,0.042630114025734,0.1604940253272093,0.0274897723193678,0.019464215706876,0.0088886229150927,0.0620009155750203,0.0151403417063661,-0.4487659274822027,-0.8999999999999998,0.4484177970886817,0.0373860734684987,variable,Y
ADE,RIG,ADE,RIG,0.0499300761414193,0.165133294606461,0.2971561817785197,0.3335927632768444,0.5746646225225327,0.1975072324541761,0.1320228871720586,0.9946753748304352,1.0,0.0004660368374223,1.4042654220543672e-24,developmentally dynamic (strengthened),Y
IL2L/R,RIH,IL2L/R,RIH,0.9145049976734368,0.6485374232652975,0.5556244594482915,0.4173196963459484,0.5334619574738145,0.1871318040070408,0.0929129638170059,-0.6987119104527345,-0.8999999999999998,0.1892926659805865,0.0373860734684987,stable,Y
SAAV,RIM,SAAV,RIM,0.3977294221274965,0.345298151901508,0.3330378636820136,0.2665861574431534,0.2778424372361098,0.053381043089877,0.0551954264459038,-0.8341336977863494,-0.8999999999999998,0.0790422920394601,0.0373860734684987,stable,Y
RIF,RIM,RIF,RIM,0.0662099418445815,0.0702012666278359,0.1114038433659547,0.2210661855853865,0.1868105846428722,0.0698299548739545,0.0451939015213732,0.7436279621160682,0.8999999999999998,0.1496890656569827,0.0373860734684987,stable,Y
AVK,RIM,AVK,RIM,0.2915477160430921,0.2015579190094771,0.1441025690835528,0.143970100200038,0.136606699685695,0.065791590060968,0.0074958693978578,-0.804559065548389,-1.0,0.1006229058704288,1.4042654220543672e-24,stable,Y
RIS,RIM,RIS,RIM,0.029055637998807,0.1238785840974926,0.0985717739686361,0.1901510010064339,0.2689309582320818,0.0913793512722482,0.0662724169089412,0.9501416775562692,0.8999999999999998,0.0132637233148567,0.0373860734684987,stable,Y
IL1D,RIP,IL1D,RIP,0.2682289048676118,0.2931815171894674,0.1822245556922037,0.2340785028566459,0.0805270516727279,0.0842773439965412,0.0518539471644422,-0.8932678934881364,-0.7999999999999999,0.0411811495046807,0.1040880386618278,stable,Y
IL1V,RIP,IL1V,RIP,0.3709891769224456,0.4135859967017208,0.1936176495149136,0.1921653146899684,0.1744519800897721,0.1138335310231565,0.0191656694251414,-0.7524630455229055,-0.8999999999999998,0.1422237029422947,0.0373860734684987,stable,Y
URAV,RIP,URAV,RIP,0.2651511071955825,0.3302731561636935,0.1602925831412702,0.1578533362305821,0.1198135606422701,0.0877150961902972,0.040479022499,-0.7602395196583682,-0.8999999999999998,0.1357466920049707,0.0373860734684987,stable,Y
DVA,RIR,DVA,RIR,0.0782868316344796,0.1175105181208767,0.0543917692818091,0.0417596873170511,0.0118325907669534,0.0397594915828468,0.0238950623526704,-0.7910341079503735,-0.8999999999999998,0.1110050127074948,0.0373860734684987,stable,Y
AVH,RIR,AVH,RIR,0.029596267812021,0.0053727038668354,0.0468692747960565,0.0894575233940157,0.13128835325779,0.0500734056521271,0.041496570929221,0.8852539897945821,0.8999999999999998,0.0458480019126201,0.0373860734684987,developmentally dynamic (strengthened),Y
IL2D,IL1D,IL2D,IL1D,0.0095886287445387,0.0445278664006025,0.049382928331449,0.0991512560350472,0.0937379358254155,0.037288993764359,0.0397942995869103,0.8435726422351149,0.8999999999999998,0.0725004569037539,0.0373860734684987,developmentally dynamic (strengthened),Y
URB,IL1L/R,URB,IL1L/R,0.3393417420011212,0.3117751816036293,0.1206890358231531,0.0756860495977033,0.0215763421992346,0.1432309166368468,0.0991126936239184,-0.8861887499983254,-1.0,0.0452955032044118,1.4042654220543672e-24,stable,Y
RIA,RMDD,RIA,RMDD,1.4422749888004205,1.442090193635268,0.9737837267170548,1.1936354929857924,0.9655237504862204,0.2363463234623903,0.228111742499572,-0.7901348416487985,-0.8999999999999998,0.1117061453369043,0.0373860734684987,stable,Y
OLL,RMDL/R,OLL,RMDL/R,0.007032610448511,0.0592601637611771,0.1689536961000262,0.1186441619746411,0.4302937159003542,0.164580281907498,0.059383998213464,0.9649328712305166,0.8999999999999998,0.007841271320641,0.0373860734684987,developmentally dynamic (strengthened),Y
SMDD,RMDL/R,SMDD,RMDL/R,0.0059085563901285,0.0105545909069702,0.0147492798049728,0.0233679514111814,0.020812184800896,0.0071807407577595,0.0060629049959231,0.8072677907243033,0.8999999999999998,0.0985810730030162,0.0373860734684987,stable,Y
RMG,RMDL/R,RMG,RMDL/R,0.7564098188579073,0.6153679425460854,0.6336310050171721,0.344855138444021,0.2864779597216054,0.2017640485329949,0.1410418763118218,-0.8912749508769173,-0.8999999999999998,0.0423268216665707,0.0373860734684987,stable,Y
IL1L/R,RMDV,IL1L/R,RMDV,0.2766131035438861,0.2695367418691041,0.2172951101155362,0.2335304707842205,0.145786818669871,0.0524194542149063,0.0360062710848835,-0.9614365596024812,-0.8999999999999998,0.0090379362144237,0.0373860734684987,stable,Y
RMED/V,RMDV,RMED/V,RMDV,0.3966675033267474,0.1252349408725355,0.0938680636748211,0.0967240947654531,0.0036338591481916,0.1488630853107065,0.0285108461070824,-0.8530971378608441,-0.8999999999999998,0.0660800229189197,0.0373860734684987,developmentally dynamic (weakened),Y
RIM,SMDD,RIM,SMDD,0.3494728048213493,0.2886782776047662,0.3487526577834896,0.2815815857437203,0.1871018864675736,0.0664140127131078,0.0600743801787234,-0.8749693803058429,-0.8999999999999998,0.0520644239380427,0.0373860734684987,stable,Y
RMED/V,SMDD,RMED/V,SMDD,0.231912890730625,0.2032831507907082,0.1248420286207581,0.0551948208145518,0.0335108465185507,0.0875912639608861,0.0784411221699501,-0.9005066346828068,-1.0,0.0371052328721297,1.4042654220543672e-24,stable,Y
RIS,SMDD,RIS,SMDD,0.0870924435165036,0.03167446746931,0.065601583718805,0.0237468407839393,0.0208157459478972,0.0291858403622686,0.0108587215214127,-0.729237016554565,-0.8999999999999998,0.1620843485707306,0.0373860734684987,stable,Y
URYV,SMDV,URYV,SMDV,0.8783965528582715,0.5820678733201048,0.6063625749031696,0.5176428754462531,0.4132649584217019,0.1728571156284139,0.0644249978738517,-0.8959581809360462,-0.8999999999999998,0.0396505582637088,0.0373860734684987,stable,Y
IL2D,URAD,IL2D,URAD,0.0343214161355187,0.0385926562934049,0.0791006946090239,0.1043696365555034,0.1529701701563886,0.0492517339678974,0.040508038315619,0.9635129773901652,1.0,0.0083205150215919,1.4042654220543672e-24,stable,Y
IL2V,URAV,IL2V,URAV,0.0448332765595684,0.0215030112330601,0.0636883931468895,0.126355918228337,0.1648778687510045,0.0595554445817494,0.0421853819138294,0.8764247644642752,0.8999999999999998,0.0511696587357153,0.0373860734684987,stable,Y
CEPV,URAV,CEPV,URAV,0.0039161478783388,0.0085589883811221,0.0418541528523545,0.1141324202651102,0.06961692747535,0.0457624329797208,0.0332951644712324,0.6317739620461038,0.8999999999999998,0.2528879341075414,0.0373860734684987,developmentally dynamic (strengthened),Y
RIS,AVK,RIS,AVK,0.015156018810417,0.0880378554316371,0.0630344161201402,0.0810852434209665,0.1650677750083615,0.0542315055791308,0.0180508273008262,0.9413313803296864,0.7,0.0169076557086391,0.1881204043741873,developmentally dynamic (strengthened),Y
URB,CEPD,URB,CEPD,0.084495626494407,0.0732539606007157,0.0716818365134111,0.0420230053003859,0.0297164120146669,0.0231957019687192,0.0128137899809959,-0.9211662532962672,-1.0,0.0262542000256745,1.4042654220543672e-24,stable,Y
RIS,CEPV,RIS,CEPV,0.1635231297606668,0.111714339742868,0.0889369814220326,0.1021860991264462,0.047693146825049,0.0418213127171193,0.0132491177044136,-0.9527270856290072,-0.8999999999999998,0.0122503553099977,0.0373860734684987,stable,Y
PVT,DVC,PVT,DVC,0.0181907766346058,0.0129543423460073,0.0662976434009444,0.0317912902729659,0.1064245543913933,0.0391279087109467,0.0188369479269586,0.8787860011416306,0.7999999999999999,0.0497284361853639,0.1040880386618278,variable,Y
URB,RIC,URB,RIC,0.0200849092923226,0.0698049980555727,0.0454601967497547,0.051092117535889,0.1074950351799658,0.0325135959922125,0.0187128805196836,0.8802144430106482,0.7,0.0488628978975351,0.1881204043741873,developmentally dynamic (strengthened),Y
ADA,RIC,ADA,RIC,0.1438031935374712,0.0598889023907481,0.0549608272785771,0.0074752644484109,0.0078545953221875,0.0556574182138619,0.0471062319563896,-0.840635227101397,-0.8999999999999998,0.0745175053067158,0.0373860734684987,stable,Y
CEPV,RIC,CEPV,RIC,0.9327245126965285,0.6253626539930021,0.5266116718634015,0.4628546616869153,0.4828644039026822,0.1930539135766195,0.0637570101764861,-0.7787028575685723,-0.8999999999999998,0.1207336878077086,0.0373860734684987,stable,Y
RIG,RMG,RIG,RMG,0.258808861894813,0.0897934828135815,0.1730182525113785,0.0182013591921567,0.0010653009383888,0.1081674992348831,0.083224769697797,-0.8139141424304048,-0.8999999999999998,0.0936254625623322,0.0373860734684987,stable,Y
RMDD,BWM01D,RMDD,BWM01D,0.3566579876099477,0.2315754509855787,0.2198142909250695,0.146888156214187,0.1425593835167117,0.0868195933802229,0.0729261347108825,-0.8565065034538902,-1.0,0.063827287773446,1.4042654220543672e-24,stable,Y
SMDD,BWM01D,SMDD,BWM01D,0.2511264730745903,0.1831104161567703,0.1655164853036539,0.0526025691380469,0.0378399710576389,0.0907117005113446,0.0856099877709364,-0.8949377052170194,-1.0,0.040228966589714,1.4042654220543672e-24,stable,Y
RMDV,BWM01V,RMDV,BWM01V,0.3260672621534299,0.2143006179134802,0.2001792776392361,0.1786903066317411,0.1796221828024256,0.0612621557298762,0.0205570948368104,-0.773647690873158,-0.8999999999999998,0.1247919454426945,0.0373860734684987,stable,Y
IL1D,BWM02D,IL1D,BWM02D,0.130090963873609,0.1700506273440906,0.2207000366061317,0.2067730196195676,0.2318554035652907,0.0416678381612416,0.0250823839457231,0.8704320479168557,0.8999999999999998,0.0548850877717707,0.0373860734684987,stable,Y
SMDD,BWM03D,SMDD,BWM03D,0.2809912524144676,0.203570407980166,0.1938766776803298,0.2061795208224113,0.105992036901061,0.0621849552730848,0.0096937302998361,-0.9636323204001748,-0.7,0.0082798758975501,0.1881204043741873,stable,Y
RMED/V,BWM03V,RMED/V,BWM03V,0.0275434562821706,0.1117661248403797,0.0318682527779439,0.2057276091341765,0.2874833038941188,0.1128648660453547,0.084222668558209,0.8645076240174036,0.8999999999999998,0.0586376684633614,0.0373860734684987,stable,Y
SMDV,BWM03V,SMDV,BWM03V,0.2720540040829604,0.2157789323457064,0.2341927408831419,0.1991922334677704,0.1328006752670253,0.0513388204556328,0.0184138085374354,-0.962143883154298,-0.8999999999999998,0.0087913662514667,0.0373860734684987,stable,Y
RIM,BWM04V,RIM,BWM04V,0.055655959048562,0.0475985725813125,0.0695115020740819,0.0679219377215899,0.1455791714256351,0.0392469185336115,0.0122659786730278,0.9134864542524396,0.7999999999999999,0.0301468831013818,0.1040880386618278,stable,Y
SMBV,BWM05V,SMBV,BWM05V,0.0167829484104906,0.0684741585749559,0.0558203184074705,0.0907497185082941,0.1174803618751856,0.0378162855603326,0.0222755599333381,0.9294738331489604,0.8999999999999998,0.022243892378571,0.0373860734684987,developmentally dynamic (strengthened),Y
RMG,BWM06D,RMG,BWM06D,0.0021233169196789,0.0080831658909424,0.0080480880085953,0.0400176066609163,0.0488514260742339,0.0213740213273935,0.0059598489712634,0.88010747368593,0.8999999999999998,0.0489275475281087,0.0373860734684987,developmentally dynamic (strengthened),Y
SMBV,BWM07V,SMBV,BWM07V,0.007402758944271,0.0225152597876812,0.0085020782073413,0.0299586813966449,0.0644669909265399,0.0232268106134798,0.0140131815803398,0.9084061042675252,0.8999999999999998,0.0328152029971758,0.0373860734684987,developmentally dynamic (strengthened),Y
