Pre Class,Post Class,Pre,Post,Early L1,Late L1,L2,L3,adult_SEM,standard deviation,median absolute deviation,Pearson's correlation,Spearman's correlation,Pearson pvalue,Spearman pvalue,classification,nondauer contact
ASH,ADA,ASH,ADA,0.1295839210901878,0.1138643594254267,0.0467258169081295,0.0712592439443542,0.0323060781139679,0.0419994147519185,0.0389531658303862,-0.8752896786381897,-0.8999999999999998,0.0518670861422607,0.0373860734684987,stable,Y
AVH,ADA,AVH,ADA,0.0089629187297391,0.0058100627882111,0.0022745989288032,0.0,0.0,0.0039096208968412,0.0022745989288032,-0.8580766884744009,-0.9746794344808964,0.0627980276792798,0.0048182304681985,variable,Y
ASI,AIA,ASI,AIA,0.0142764289249072,0.0175455790710453,0.0558836308203559,0.0697002458749702,0.0894529695091427,0.0328128908017032,0.0335693386887868,0.9226099254748116,1.0,0.0255420037302698,1.4042654220543672e-24,stable,Y
AIM,AIA,AIM,AIA,0.4569562979793056,0.3125316943324954,0.3856415597792763,0.2421428085801807,0.2271245168963356,0.0970697862448812,0.0731098654467808,-0.8174434151866201,-0.8999999999999998,0.0910258985968825,0.0373860734684987,stable,Y
ASE,AIB,ASE,AIB,0.7781894768288268,0.5216676869050114,0.490175880727293,0.304660527635489,0.3635448714716748,0.1832921800294559,0.1266310092556181,-0.7904359395251971,-0.8999999999999998,0.1114712397877018,0.0373860734684987,stable,Y
SDQ,AIB,SDQ,AIB,0.0,0.0,0.0,0.0286475215522649,0.0490200301977107,0.0224565921986447,0.0,0.8948247096493225,0.8944271909999157,0.0402931765937851,0.040519326353834,post-embryonic brain integration,Y
RIS,AIB,RIS,AIB,0.0,0.0,0.0,0.0066625366131134,0.007271603184021,0.0038220922480273,0.0,0.8074066488284616,0.8944271909999157,0.0984767452496998,0.040519326353834,variable,Y
AWC,AIY,AWC,AIY,0.5100427992962223,0.550811626801351,0.5439279936471723,0.6708610371299331,0.6919302148594798,0.0820335625629838,0.0407688275051286,0.8720098387853217,0.8999999999999998,0.0538989355997488,0.0373860734684987,stable,Y
AWA,AIZ,AWA,AIZ,0.0627808304436618,0.3672632888417102,0.4064222262506559,0.4436745117022888,0.4164769187724377,0.1570035848491022,0.0372522854516328,0.7057699843088044,0.8999999999999998,0.1828947900808364,0.0373860734684987,stable,Y
AVH,AIZ,AVH,AIZ,0.0589808187642905,0.044823191558151,0.0186043022784423,0.0209587823214274,0.0,0.0232509210674373,0.0209587823214274,-0.9465072445069992,-0.8999999999999998,0.014731960957117,0.0373860734684987,variable,Y
BAG,AVA,BAG,AVA,0.0,0.0,0.0091595725903621,0.0571780939355694,0.0905551768800899,0.0407136322179746,0.0091595725903621,0.912784315946622,0.9746794344808964,0.03051132371077,0.0048182304681985,developmentally dynamic (strengthened),Y
FLP,AVA,FLP,AVA,0.1878236616963145,0.0310385990074729,0.2486018420887223,0.270930053186699,0.4004048148745728,0.1345348362899238,0.0607781803924077,0.7665345311573021,0.8999999999999998,0.1305694838639235,0.0373860734684987,stable,Y
ADL,AVB,ADL,AVB,0.0,0.0,0.0,0.0019201383998672,0.0035971469600152,0.0016231381778915,0.0,0.9035834313285328,0.8944271909999157,0.0354142951766357,0.040519326353834,variable,Y
AVM,AVB,AVM,AVB,0.0,0.0,0.0691076342022035,0.0900912209353192,0.1237172252369011,0.0552040381405081,0.0546095910346975,0.9130621710616148,0.9746794344808964,0.0303669366225456,0.0048182304681985,post-embryonic brain integration,Y
SDQ,AVB,SDQ,AVB,0.0,0.0315166730236313,0.0726193375796097,0.1787839956402776,0.1493938720933624,0.0761085690060511,0.0726193375796097,0.7925659954206742,0.8999999999999998,0.1098137110156599,0.0373860734684987,post-embryonic brain integration,Y
URYV,AVB,URYV,AVB,0.0,0.0,0.0,0.0189824791439514,0.0348776147376263,0.0157844906605373,0.0,0.9019183461565782,0.8944271909999157,0.0363262616947349,0.040519326353834,developmentally dynamic (strengthened),Y
AIB,AVB,AIB,AVB,0.5612133608063362,0.5293667799894091,0.4603686731045308,0.3458153697356648,0.3501439515653757,0.0994971889507233,0.1008446877018054,-0.8557593220033259,-0.8999999999999998,0.0643188984656129,0.0373860734684987,stable,Y
PVP,AVB,PVP,AVB,0.1100077638285107,0.1101300159624748,0.1482940015604097,0.1950768870357066,0.2228427879864276,0.0506596901939667,0.038286237731899,0.9173307372371152,1.0,0.0281766885501005,1.4042654220543672e-24,stable,Y
RMG,AVB,RMG,AVB,0.0,0.0,0.0221136188783787,0.0372601024857904,0.0483526065015512,0.0217618335024712,0.0221136188783787,0.9128819819399931,0.9746794344808964,0.0304605466325487,0.0048182304681985,developmentally dynamic (strengthened),Y
RIB,AVD,RIB,AVD,0.0578667971814482,0.0485466526455388,0.0076644449352775,0.0155995441047458,0.0,0.0257108224360182,0.0155995441047458,-0.8629580520913165,-0.8999999999999998,0.0596319482687966,0.0373860734684987,stable,Y
ADL,AVE,ADL,AVE,0.0,0.0,0.0,0.0245432784023545,0.0483590813142807,0.0216680781903123,0.0,0.9074068470722444,0.8944271909999157,0.033348513215819,0.040519326353834,variable,Y
URX,AVE,URX,AVE,0.0042037064740934,0.0538602539554315,0.1605253567545176,0.1207375764127877,0.2636853239511293,0.1000871542559949,0.0668773224573562,0.9636729024994284,0.8999999999999998,0.0082660716239622,0.0373860734684987,variable,Y
PVC,AVE,PVC,AVE,0.0706993474726319,0.1263862211563456,0.1202291414906657,0.13007260009899,0.1505557124895485,0.0296042787173032,0.0061570796656799,0.873473715046513,0.8999999999999998,0.0529890313763254,0.0373860734684987,stable,Y
RIM,AVE,RIM,AVE,0.0,0.0,0.0,0.0026189968086995,0.0093777950168083,0.004062560179257,0.0,0.9155658379474728,0.8944271909999157,0.0290758839544302,0.040519326353834,developmentally dynamic (strengthened),Y
RIF,AVJ,RIF,AVJ,0.2701310516205103,0.2307448255265782,0.1688246844967854,0.1324475678378769,0.0632896757279303,0.0813436475623919,0.0619201410297927,-0.9739643996359284,-1.0,0.0050232163767098,1.4042654220543672e-24,stable,Y
ALM,BDU,ALM,BDU,0.1501640826209264,0.2763483584635373,0.4512407567206114,0.3315338743729855,0.5130095780162983,0.1434993677684218,0.1197068823476258,0.8892023626503409,0.8999999999999998,0.0435288213865456,0.0373860734684987,stable,Y
AVM,BDU,AVM,BDU,0.0,0.0,0.0288920668928604,0.01869428008309,0.0429200443770973,0.0186284491527632,0.01869428008309,0.9051679060454212,0.8720815992723809,0.0345533914655015,0.0538542177275421,post-embryonic brain integration,Y
ADL,PVC,ADL,PVC,0.0,0.0,0.0,0.0083711453310773,0.0190724673685997,0.0084143435584474,0.0,0.9147993398330468,0.8944271909999157,0.0294692242186237,0.040519326353834,variable,Y
ALM,PVC,ALM,PVC,0.0,0.0677259014413453,0.1002145049672532,0.206378731534334,0.2563685913223836,0.1041553860933873,0.1002145049672532,0.9398678503829446,1.0,0.0175403172194377,1.4042654220543672e-24,developmentally dynamic (strengthened),Y
AQR,PVC,AQR,PVC,0.0,0.0450550987339641,0.0792602318399059,0.0621731931251277,0.0970308313352703,0.0371348539461969,0.0171180943911636,0.8990611511650834,0.8999999999999998,0.0379082837927928,0.0373860734684987,post-embryonic brain integration,Y
AVM,PVC,AVM,PVC,0.0,0.0,0.0238401383281755,0.0697693779894006,0.1611729161590427,0.0678785857690104,0.0238401383281755,0.9521519386053592,0.9746794344808964,0.0124735070336023,0.0048182304681985,post-embryonic brain integration,Y
RIF,PVP,RIF,PVP,0.007228697970596,0.0363467591295837,0.0212964616446091,0.0510858770050436,0.0606473694011382,0.0216614497737721,0.0150502974849745,0.8655536475503709,0.8999999999999998,0.0579694601916026,0.0373860734684987,variable,Y
IL1D,PVR,IL1D,PVR,0.0,0.0,0.0,0.0399799203382784,0.0408929747558648,0.0221503068966167,0.0,0.7884297597974904,0.8944271909999157,0.1130391906776428,0.040519326353834,developmentally dynamic (strengthened),Y
AQR,RIA,AQR,RIA,0.0,0.0080880441972298,0.0695101202555467,0.2806098459406471,0.185478327175645,0.1213694793139247,0.0695101202555467,0.6713289644918656,0.8999999999999998,0.214689868239324,0.0373860734684987,post-embryonic brain integration,Y
AUA,RIA,AUA,RIA,0.5519608202229915,0.6566012635582555,0.6289662368820763,0.7828050572146781,0.842932559931111,0.1181750401948955,0.104640443335264,0.9157336267382062,0.8999999999999998,0.0289900074561307,0.0373860734684987,stable,Y
AWB,RIA,AWB,RIA,0.0,0.0011208846830967,0.0021833989054801,0.1482498886721715,0.1285785146342289,0.0755341364495372,0.0021833989054801,0.7377519681897697,0.8999999999999998,0.1547154855417059,0.0373860734684987,developmentally dynamic (strengthened),Y
IL2V,RIA,IL2V,RIA,0.0200533142737132,0.0,0.0537295013438486,0.0367840391327253,0.1129138059533058,0.043019956694814,0.0169454622111233,0.8902144505701777,0.7999999999999999,0.0429405245186666,0.1040880386618278,developmentally dynamic (strengthened),Y
BAG,RIB,BAG,RIB,0.4588027892192896,0.5400448295708817,0.398288716732612,0.3534688540195184,0.352099021269056,0.0797233829028366,0.046189695463556,-0.6819579013716226,-0.8999999999999998,0.204725398560513,0.0373860734684987,stable,Y
AIZ,RIB,AIZ,RIB,0.0863556822195525,0.0411541423485834,0.00987673641013,0.0,0.0,0.0369915658585847,0.00987673641013,-0.820788210767557,-0.9746794344808964,0.0885829838832687,0.0048182304681985,variable,Y
RIM,RIB,RIM,RIB,0.3873594234135077,0.5200903053297194,0.2437542970473799,0.228295151680041,0.1193737266135534,0.1557258587236935,0.1243805704338264,-0.7934565098293558,-0.8999999999999998,0.1091229690517994,0.0373860734684987,stable,Y
AIA,RIF,AIA,RIF,0.3186122174884401,0.2542085406328156,0.2444817616962284,0.0707914472685128,0.2164246298682853,0.0918774214403109,0.028057131827943,-0.4487262764467062,-0.8999999999999998,0.4484629137162537,0.0373860734684987,stable,Y
PVP,RIF,PVP,RIF,0.0,0.0,0.0,0.0195542576519314,0.022338492405627,0.0115149547740901,0.0,0.8198383838538579,0.8944271909999157,0.0892746324444306,0.040519326353834,variable,Y
AVH,RIF,AVH,RIF,0.0070296788961573,0.0065100997404431,0.004137667173851,0.0,0.0,0.0034065985813884,0.0028920117223063,-0.8517193806032606,-0.9746794344808964,0.0669972603057952,0.0048182304681985,variable,Y
PVP,RIG,PVP,RIG,0.042630114025734,0.1604940253272093,0.0274897723193678,0.019464215706876,0.0088886229150927,0.0620009155750203,0.0151403417063661,-0.4487659274822027,-0.8999999999999998,0.4484177970886817,0.0373860734684987,variable,Y
RIB,RIG,RIB,RIG,0.0007904025872698,0.0,0.0,0.0118604125322204,0.0312659641970969,0.0135380753594279,0.0007904025872698,0.9089881218511424,0.6668859288553501,0.0325058482494715,0.2188939813132316,variable,Y
RIR,RIG,RIR,RIG,0.0004563301204496,0.0,0.006394804941164,0.024714204110835,0.0292227075440405,0.0138457842295921,0.006394804941164,0.8723133967585217,0.8999999999999998,0.0537098519242791,0.0373860734684987,variable,Y
ADE,RIG,ADE,RIG,0.0499300761414193,0.165133294606461,0.2971561817785197,0.3335927632768444,0.5746646225225327,0.1975072324541761,0.1320228871720586,0.9946753748304352,1.0,0.0004660368374223,1.4042654220543672e-24,developmentally dynamic (strengthened),Y
DVA,RIH,DVA,RIH,0.0,0.0,0.0,0.0079067525811516,0.0198906247051026,0.00871227368056,0.0,0.9172980748875712,0.8944271909999157,0.0281932469792045,0.040519326353834,variable,Y
IL2D,RIH,IL2D,RIH,0.0315757576611117,0.0,0.0338436251839432,0.0681851746590695,0.1370242603586221,0.0522477128590865,0.0338436251839432,0.8779853640013037,0.8999999999999998,0.0502156620857034,0.0373860734684987,variable,Y
IL2L/R,RIH,IL2L/R,RIH,0.9145049976734368,0.6485374232652975,0.5556244594482915,0.4173196963459484,0.5334619574738145,0.1871318040070408,0.0929129638170059,-0.6987119104527345,-0.8999999999999998,0.1892926659805865,0.0373860734684987,stable,Y
SAAV,RIM,SAAV,RIM,0.3977294221274965,0.345298151901508,0.3330378636820136,0.2665861574431534,0.2778424372361098,0.053381043089877,0.0551954264459038,-0.8341336977863494,-0.8999999999999998,0.0790422920394601,0.0373860734684987,stable,Y
RIF,RIM,RIF,RIM,0.0662099418445815,0.0702012666278359,0.1114038433659547,0.2210661855853865,0.1868105846428722,0.0698299548739545,0.0451939015213732,0.7436279621160682,0.8999999999999998,0.1496890656569827,0.0373860734684987,stable,Y
AVK,RIM,AVK,RIM,0.2915477160430921,0.2015579190094771,0.1441025690835528,0.143970100200038,0.136606699685695,0.065791590060968,0.0074958693978578,-0.804559065548389,-1.0,0.1006229058704288,1.4042654220543672e-24,stable,Y
RIS,RIM,RIS,RIM,0.029055637998807,0.1238785840974926,0.0985717739686361,0.1901510010064339,0.2689309582320818,0.0913793512722482,0.0662724169089412,0.9501416775562692,0.8999999999999998,0.0132637233148567,0.0373860734684987,stable,Y
IL1D,RIP,IL1D,RIP,0.2682289048676118,0.2931815171894674,0.1822245556922037,0.2340785028566459,0.0805270516727279,0.0842773439965412,0.0518539471644422,-0.8932678934881364,-0.7999999999999999,0.0411811495046807,0.1040880386618278,stable,Y
IL1V,RIP,IL1V,RIP,0.3709891769224456,0.4135859967017208,0.1936176495149136,0.1921653146899684,0.1744519800897721,0.1138335310231565,0.0191656694251414,-0.7524630455229055,-0.8999999999999998,0.1422237029422947,0.0373860734684987,stable,Y
URAV,RIP,URAV,RIP,0.2651511071955825,0.3302731561636935,0.1602925831412702,0.1578533362305821,0.1198135606422701,0.0877150961902972,0.040479022499,-0.7602395196583682,-0.8999999999999998,0.1357466920049707,0.0373860734684987,stable,Y
DVA,RIR,DVA,RIR,0.0782868316344796,0.1175105181208767,0.0543917692818091,0.0417596873170511,0.0118325907669534,0.0397594915828468,0.0238950623526704,-0.7910341079503735,-0.8999999999999998,0.1110050127074948,0.0373860734684987,stable,Y
AVH,RIR,AVH,RIR,0.029596267812021,0.0053727038668354,0.0468692747960565,0.0894575233940157,0.13128835325779,0.0500734056521271,0.041496570929221,0.8852539897945821,0.8999999999999998,0.0458480019126201,0.0373860734684987,developmentally dynamic (strengthened),Y
IL2D,IL1D,IL2D,IL1D,0.0095886287445387,0.0445278664006025,0.049382928331449,0.0991512560350472,0.0937379358254155,0.037288993764359,0.0397942995869103,0.8435726422351149,0.8999999999999998,0.0725004569037539,0.0373860734684987,developmentally dynamic (strengthened),Y
OLL,IL1D,OLL,IL1D,0.0,0.0,0.0,0.0124108759802998,0.0343525721733891,0.014973017739268,0.0,0.918192170468518,0.8944271909999157,0.0277411102808684,0.040519326353834,developmentally dynamic (strengthened),Y
URYD,IL1D,URYD,IL1D,0.0101821676387797,0.0,0.0131222512897102,0.0426680492614083,0.0615304043611909,0.0256467668703302,0.0131222512897102,0.8705675721418815,0.8999999999999998,0.0548001616909931,0.0373860734684987,developmentally dynamic (strengthened),Y
URB,IL1L/R,URB,IL1L/R,0.3393417420011212,0.3117751816036293,0.1206890358231531,0.0756860495977033,0.0215763421992346,0.1432309166368468,0.0991126936239184,-0.8861887499983254,-1.0,0.0452955032044118,1.4042654220543672e-24,stable,Y
ADE,IL1L/R,ADE,IL1L/R,0.0,0.0,0.0031314520404929,0.0201267655726077,0.0347187228332437,0.015394944582268,0.0031314520404929,0.9208151691941208,0.9746794344808964,0.0264283497913739,0.0048182304681985,developmentally dynamic (strengthened),Y
OLL,IL1V,OLL,IL1V,0.0,0.0,0.0,0.0115086735209329,0.0136268908705595,0.0069242761635023,0.0,0.8290435962393825,0.8944271909999157,0.0826417018113838,0.040519326353834,developmentally dynamic (strengthened),Y
RIH,IL1V,RIH,IL1V,0.0,0.0,0.0,0.0039000886408243,0.008463486711272,0.0037506565965432,0.0,0.912865788980118,0.8944271909999157,0.0304689635622644,0.040519326353834,variable,Y
URAV,IL1V,URAV,IL1V,0.0,0.0,0.0230414472148309,0.021607554391786,0.0754586330161826,0.0308489514176818,0.021607554391786,0.9592103860982024,0.8720815992723809,0.0098284054962481,0.0538542177275421,developmentally dynamic (strengthened),Y
ALN,RIV,ALN,RIV,0.0,0.0,0.0,0.0176502473772361,0.0239186704522678,0.0115978343105362,0.0,0.859208375469395,0.8944271909999157,0.0620594546874049,0.040519326353834,post-embryonic brain integration,Y
RIG,RIV,RIG,RIV,0.0,0.0,0.0,0.0130204218567729,0.0136024808265692,0.0072938858043599,0.0,0.7947774180421543,0.8944271909999157,0.1081008106895322,0.040519326353834,variable,Y
ADE,RIV,ADE,RIV,0.0,0.0,0.0,0.0097603523339527,0.0786785573865757,0.0343558281795259,0.0,0.8928422660687954,0.8944271909999157,0.0414249874791624,0.040519326353834,developmentally dynamic (strengthened),Y
URB,RMDD,URB,RMDD,0.0,0.0,0.0,0.0090500664595463,0.0102636141463347,0.0053066426900124,0.0,0.8179064171603736,0.8944271909999157,0.090686527975465,0.040519326353834,variable,Y
RIA,RMDD,RIA,RMDD,1.4422749888004205,1.442090193635268,0.9737837267170548,1.1936354929857924,0.9655237504862204,0.2363463234623903,0.228111742499572,-0.7901348416487985,-0.8999999999999998,0.1117061453369043,0.0373860734684987,stable,Y
OLL,RMDL/R,OLL,RMDL/R,0.007032610448511,0.0592601637611771,0.1689536961000262,0.1186441619746411,0.4302937159003542,0.164580281907498,0.059383998213464,0.9649328712305166,0.8999999999999998,0.007841271320641,0.0373860734684987,developmentally dynamic (strengthened),Y
RMF,RMDL/R,RMF,RMDL/R,0.0,0.0,0.0,0.1757671447287185,0.2153003433859305,0.1080064476965677,0.0,0.837302682128332,0.8944271909999157,0.0768265155034861,0.040519326353834,post-embryonic brain integration,Y
RMH,RMDL/R,RMH,RMDL/R,0.0,0.0066575746920524,0.122739905769121,0.2123840673081547,0.1547628515568123,0.0933497080029072,0.0896441615390337,0.707357089885531,0.8999999999999998,0.1814647967069124,0.0373860734684987,post-embryonic brain integration,Y
SMDD,RMDL/R,SMDD,RMDL/R,0.0059085563901285,0.0105545909069702,0.0147492798049728,0.0233679514111814,0.020812184800896,0.0071807407577595,0.0060629049959231,0.8072677907243033,0.8999999999999998,0.0985810730030162,0.0373860734684987,stable,Y
ADE,RMDL/R,ADE,RMDL/R,0.0,0.0,0.0,0.0036921249765469,0.0485475631128372,0.0213582575875358,0.0,0.8814224713920932,0.8944271909999157,0.0481346744282097,0.040519326353834,developmentally dynamic (strengthened),Y
RMG,RMDL/R,RMG,RMDL/R,0.7564098188579073,0.6153679425460854,0.6336310050171721,0.344855138444021,0.2864779597216054,0.2017640485329949,0.1410418763118218,-0.8912749508769173,-0.8999999999999998,0.0423268216665707,0.0373860734684987,stable,Y
IL1L/R,RMDV,IL1L/R,RMDV,0.2766131035438861,0.2695367418691041,0.2172951101155362,0.2335304707842205,0.145786818669871,0.0524194542149063,0.0360062710848835,-0.9614365596024812,-0.8999999999999998,0.0090379362144237,0.0373860734684987,stable,Y
RMED/V,RMDV,RMED/V,RMDV,0.3966675033267474,0.1252349408725355,0.0938680636748211,0.0967240947654531,0.0036338591481916,0.1488630853107065,0.0285108461070824,-0.8530971378608441,-0.8999999999999998,0.0660800229189197,0.0373860734684987,developmentally dynamic (weakened),Y
IL2L/R,RMED/V,IL2L/R,RMED/V,0.0,0.0,0.0,0.0064511690229203,0.0154422341155366,0.0067863089386781,0.0,0.916268595427944,0.8944271909999157,0.0287167494265091,0.040519326353834,variable,Y
RMDL/R,RMEL/R,RMDL/R,RMEL/R,0.0,0.0,0.0007755770578467,0.0022814408220606,0.0176069582553989,0.0075896556091248,0.0007755770578467,0.9033954820553,0.9746794344808964,0.0355168635264747,0.0048182304681985,developmentally dynamic (strengthened),Y
AIB,RMF,AIB,RMF,0.0,0.0,0.0,0.002672000797958,0.0414454705260752,0.0182729059004491,0.0,0.8783880105485093,0.8944271909999157,0.0499704449598583,0.040519326353834,post-embryonic brain integration,Y
RIG,RMF,RIG,RMF,0.0,0.0,0.0,0.0187792161392718,0.0421292107503131,0.0186115694127134,0.0,0.9142398568709876,0.8944271909999157,0.0297574016446197,0.040519326353834,post-embryonic brain integration,Y
DVC,RMF,DVC,RMF,0.0,0.0,0.0,0.0446892518426293,0.0885404094030434,0.0396437409952225,0.0,0.90778181290562,0.8944271909999157,0.0331480687568242,0.040519326353834,post-embryonic brain integration,Y
RIG,RMH,RIG,RMH,0.0,0.0799445576737901,0.2330122909944821,0.3440941178642999,0.3976583288109626,0.1693638309534258,0.1530677333206919,0.9132290319033084,1.0,0.03028033332062,1.4042654220543672e-24,post-embryonic brain integration,Y
ADE,RMH,ADE,RMH,0.0,0.0,0.0,0.0115564095296076,0.0119330151123883,0.0064342217261704,0.0,0.791295934721695,0.8944271909999157,0.1108011238083463,0.040519326353834,post-embryonic brain integration,Y
CEPD,RMH,CEPD,RMH,0.0,0.0,0.0489344654068437,0.0164475268870272,0.2471072781865793,0.1051156519566089,0.0164475268870272,0.9033063259715204,0.8720815992723809,0.0355655512453602,0.0538542177275421,post-embryonic brain integration,Y
