Pre Class,Post Class,Pre,Post,Early L1,Late L1,L2,L3,adult_SEM,standard deviation,median absolute deviation,Pearson's correlation,Spearman's correlation,Pearson pvalue,Spearman pvalue,classification,nondauer contact
RIM,SAAD,RIM,SAAD,4.828741649027662,2.150257965765261,6.276066387279126,6.6974744329902745,14.559671646115753,4.635488383276049,1.4473247382514645,0.8887624760220721,0.8999999999999998,0.043785305598404,0.0373860734684987,stable,Y
SMBV,SAAD,SMBV,SAAD,46.627805777599775,42.14695014486136,43.168028558333184,39.88797149464308,26.34518007139322,7.816246303440016,2.258978650218289,-0.9597930615462054,-0.8999999999999998,0.0096194147986614,0.0373860734684987,stable,Y
RIC,SAAD,RIC,SAAD,0.0,0.0,0.5538138302889437,0.5803536303813426,1.6356236723109454,0.6679139743020367,0.5538138302889437,0.9663302829745072,0.9746794344808964,0.0073788289424813,0.0048182304681985,variable,Y
ALN,SAAV,ALN,SAAV,0.0,0.0,10.435754495894258,29.042307489912066,34.05816341156569,16.05306670131498,10.435754495894258,0.8842966645958088,0.9746794344808964,0.0464160325929729,0.0048182304681985,post-embryonic brain integration,Y
AIB,SAAV,AIB,SAAV,0.0,0.0,0.0,0.4639367130985407,3.592510359801216,1.5676746623576223,0.0,0.8939385998187592,0.8944271909999157,0.0407978387484461,0.040519326353834,developmentally dynamic (strengthened),Y
RIM,SAAV,RIM,SAAV,14.855765967293358,19.225440073359284,23.31756009261468,24.693633247059815,24.85598488880407,4.301861961384313,1.5384247961893929,0.8411384513543297,1.0,0.0741707379348246,1.4042654220543672e-24,stable,Y
SMBD,SAAV,SMBD,SAAV,70.55341878049013,77.99229429993896,59.7852167858032,41.950744032389856,29.824305596867884,19.95205000300643,17.834472753413344,-0.8833515138938154,-0.8999999999999998,0.04697900752652,0.0373860734684987,stable,Y
FLP,SDQ,FLP,SDQ,0.0,0.0,0.0,9.934712454998229,19.41101517255837,8.707061438778304,0.0,0.906818784152521,0.8944271909999157,0.0336636505135688,0.040519326353834,post-embryonic brain integration,Y
SDQ,SDQ,SDQ,SDQ,0.0,0.0,0.0,6.481685289161645,7.535507455255365,3.85680497008587,0.0,0.8244035591604573,0.8944271909999157,0.0859654937814766,0.040519326353834,post-embryonic brain integration,Y
PVR,URYV,PVR,URYV,6.765318052475398,6.324051741676774,1.637053768949538,0.0,0.0,3.356694565827035,1.637053768949538,-0.8229917763622967,-0.9746794344808964,0.0869847493803783,0.0048182304681985,variable,Y
AVH,ADA,AVH,ADA,2.543930895216324,1.6432799370834883,0.808138242653025,0.0,0.0,1.0993564360989942,0.808138242653025,-0.8678146936980446,-0.9746794344808964,0.056533328278786,0.0048182304681985,variable,Y
ASI,AIA,ASI,AIA,0.2427069929468869,0.333406042588323,1.0635920267715635,1.5394729521685586,2.0594520347499934,0.7784543930823641,0.7301859841832408,0.9393571305100824,1.0,0.0177628651588597,1.4042654220543672e-24,stable,Y
AIM,AIA,AIM,AIA,8.586693069068332,5.938815411500275,7.339632055968385,5.3482207945149005,5.229027622341366,1.441830469637296,0.7097877891589084,-0.7602203397714262,-0.8999999999999998,0.135762556941805,0.0373860734684987,stable,Y
ASE,AIB,ASE,AIB,21.5409566456326,14.315946935149992,12.361891462150894,9.423132138923524,10.885898571066042,4.739755713736924,1.954055472999098,-0.763162958490042,-0.8999999999999998,0.1333349531823,0.0373860734684987,stable,Y
SDQ,AIB,SDQ,AIB,0.0,0.0,0.0,0.8860661508557246,1.4678437754401124,0.6766646482135276,0.0,0.891050301187809,0.8944271909999157,0.0424565901964275,0.040519326353834,post-embryonic brain integration,Y
ADA,AIB,ADA,AIB,0.7108442042460181,1.52315296412036,0.654499051328979,0.4148309575003194,0.0,0.557528940591887,0.2396680938286595,-0.6857849321692845,-0.8999999999999998,0.2011702521938824,0.0373860734684987,variable,Y
RIS,AIB,RIS,AIB,0.0,0.0,0.0,0.2060718642255463,0.2177391043637956,0.1161386922769632,0.0,0.7981165815643385,0.8944271909999157,0.1055298688296764,0.040519326353834,variable,Y
AWA,AIZ,AWA,AIZ,2.5712207775230915,12.436459161078895,12.88085369386339,14.99963339102995,15.069866321298392,5.1830548811131605,2.118779697166561,0.7729746332297835,1.0,0.1253352831807364,1.4042654220543672e-24,stable,Y
AVH,AIZ,AVH,AIZ,2.443554448408084,1.517826061625282,0.5896313740903314,0.7085691038180708,0.0,0.9476089903194966,0.7085691038180708,-0.9237413010297142,-0.8999999999999998,0.0249883032870039,0.0373860734684987,variable,Y
BAG,AVA,BAG,AVA,0.0,0.0,0.3146308863840102,1.6474304584147823,2.826224295361148,1.2464978543219365,0.3146308863840102,0.9253309235054784,0.9746794344808964,0.0242169833352952,0.0048182304681985,developmentally dynamic (strengthened),Y
RIC,AVA,RIC,AVA,24.233267955024413,15.685897152508014,15.77445735719117,13.647678541005362,11.32027335025015,4.880623754677455,2.038218611502652,-0.8752735642268086,-0.8999999999999998,0.0518770086864509,0.0373860734684987,stable,Y
ADL,AVB,ADL,AVB,0.0,0.0,0.0,0.0558835729020337,0.1026672719223528,0.0464646864978391,0.0,0.9019089578519456,0.8944271909999157,0.0363314246334764,0.040519326353834,variable,Y
AVM,AVB,AVM,AVB,0.0,0.0,2.1638813036962703,2.6220085559042707,3.531051176408452,1.5961932789332651,1.3671698727121817,0.900778920287298,0.9746794344808964,0.0369545774615923,0.0048182304681985,post-embryonic brain integration,Y
SDQ,AVB,SDQ,AVB,0.0,1.194623196392782,2.273838899122884,5.203316831105157,4.26389621003348,2.143971000684997,1.990057310910596,0.7871432202734222,0.8999999999999998,0.1140481586558421,0.0373860734684987,post-embryonic brain integration,Y
URYV,AVB,URYV,AVB,0.0,0.0,0.0,0.5524647375291851,0.9954526729304864,0.4519219092765935,0.0,0.9001302671421946,0.8944271909999157,0.0373137985254211,0.040519326353834,developmentally dynamic (strengthened),Y
AIB,AVB,AIB,AVB,20.35481754821825,20.065374105348308,14.414951054808206,10.06458619160126,9.993565647141995,5.101342598987644,4.421385407666209,-0.8437033068145752,-1.0,0.0724111322263946,1.4042654220543672e-24,stable,Y
PVP,AVB,PVP,AVB,4.083512167785382,4.174421316273851,4.643345429652175,5.6775039960222,6.36022419001776,0.9946368781029856,0.5598332618667934,0.9301030880805666,1.0,0.0219489783332835,1.4042654220543672e-24,stable,Y
RMG,AVB,RMG,AVB,0.0,0.0,0.6924162142199735,1.0844154013824885,1.3800465354988596,0.6258493198111845,0.6876303212788861,0.9058924054146552,0.9746794344808964,0.0341620081121261,0.0048182304681985,developmentally dynamic (strengthened),Y
RIB,AVD,RIB,AVD,10.49174518924698,5.210135136495714,0.7369246690101514,1.5411020050707651,0.0,4.344101387801682,1.5411020050707651,-0.8378077114788911,-0.8999999999999998,0.0764751979957249,0.0373860734684987,stable,Y
ADL,AVE,ADL,AVE,0.0,0.0,0.0,0.6991215316512758,1.2229708067954197,0.5580189779006554,0.0,0.8971944008475596,0.8944271909999157,0.0389534498133494,0.040519326353834,variable,Y
URX,AVE,URX,AVE,0.1074452378291245,1.4084410986704103,4.555759231469065,3.439240592302987,6.668436302105556,2.583240043111518,2.0307994936325766,0.945456599213966,0.8999999999999998,0.0151656749111985,0.0373860734684987,variable,Y
PVC,AVE,PVC,AVE,1.8519997358332008,3.3049890245512588,3.412140189635716,3.7051511178044434,3.807459450571261,0.7899334202422634,0.2930109281687274,0.8031932811895117,1.0,0.1016572392112621,1.4042654220543672e-24,stable,Y
RIM,AVE,RIM,AVE,0.0,0.0,0.0,0.0746027906407215,0.2371585486319283,0.1029207547431163,0.0,0.9174979703841732,0.8944271909999157,0.0280919574717222,0.040519326353834,developmentally dynamic (strengthened),Y
RIF,AVJ,RIF,AVJ,41.58403840669326,32.55450435187734,23.106874104757416,27.377769766262936,10.60440929054633,11.485326168711865,5.176734585614405,-0.9717285234775932,-0.8999999999999998,0.0056820658285,0.0373860734684987,stable,Y
ADL,PVC,ADL,PVC,0.0,0.0,0.0,1.2412226419756025,2.4596997496912056,1.1012936933166058,0.0,0.9077963716823516,0.8944271909999157,0.033140293919092,0.040519326353834,variable,Y
ALM,PVC,ALM,PVC,0.0,18.74703961309301,20.444397062501796,30.600586212693717,33.06283071389778,13.068543673407516,10.15618915019192,0.8787631819760322,1.0,0.0497423019570748,1.4042654220543672e-24,developmentally dynamic (strengthened),Y
AVM,PVC,AVM,PVC,0.0,0.0,4.863540005166454,10.34498007763695,20.78582565494796,8.712126567731564,4.863540005166454,0.960243131310608,0.9746794344808964,0.009458997523889,0.0048182304681985,post-embryonic brain integration,Y
AQR,RIA,AQR,RIA,0.0,0.1121136676072022,0.9487984210635694,3.690345323484437,2.537252743645617,1.6081520412989074,0.9487984210635694,0.6889814123716493,0.8999999999999998,0.1982143197392528,0.0373860734684987,post-embryonic brain integration,Y
AUA,RIA,AUA,RIA,8.427640738243733,9.101579321024523,8.585255934849119,10.294795510144644,11.530904893098851,1.3098638921695935,0.6739385827807904,0.9096117834445678,0.8999999999999998,0.0321754028410256,0.0373860734684987,stable,Y
AWB,RIA,AWB,RIA,0.0,0.0155373152918418,0.0298029326730471,1.949658186563256,1.7588911545478574,1.009660506252915,0.0298029326730471,0.7515996959566298,0.8999999999999998,0.142948249057169,0.0373860734684987,developmentally dynamic (strengthened),Y
IL2V,RIA,IL2V,RIA,0.2828381942805075,0.0,0.7333963148410546,0.4837528289047759,1.544605606018819,0.5881712415186843,0.2496434859362786,0.8850609899652235,0.7999999999999999,0.0459623403325744,0.1040880386618278,developmentally dynamic (strengthened),Y
AIZ,RIB,AIZ,RIB,2.007654663527554,0.940286975722171,0.2627577222343684,0.0,0.0,0.8547134589035678,0.2627577222343684,-0.8241734703536241,-0.9746794344808964,0.086131357897372,0.0048182304681985,variable,Y
AIA,RIF,AIA,RIF,78.76106313764996,73.20528558954985,70.25808307855702,44.74904185018077,61.68258481497967,13.254944405130964,8.502980059092934,-0.5470285057703053,-0.8999999999999998,0.3399936030361812,0.0373860734684987,stable,Y
AVH,RIF,AVH,RIF,3.37808205827892,1.87473524504422,1.1890644195089162,0.0,0.0,1.417777909179316,1.1890644195089162,-0.8689428627678735,-0.9746794344808964,0.0558210013734753,0.0048182304681985,variable,Y
URX,RIG,URX,RIG,53.81793031790443,58.31855836232962,46.83632799389954,42.37209761345094,26.39505653045892,12.349699357521631,6.981602324004889,-0.9287511720434226,-0.8999999999999998,0.0225841500256204,0.0373860734684987,stable,Y
PVP,RIG,PVP,RIG,5.438093720763834,6.1907092318998105,1.091456605007504,0.8528784875346385,0.4068660181725781,2.7791122943838986,0.6845905868349259,-0.7756940341892805,-0.8999999999999998,0.1231443304749229,0.0373860734684987,variable,Y
RIB,RIG,RIB,RIG,0.0553564678007908,0.0,0.0,0.5196968043486884,1.4311618884854576,0.6157096726295981,0.0553564678007908,0.9040996271005152,0.6668859288553501,0.0351330833445271,0.2188939813132316,variable,Y
RIM,RIG,RIM,RIG,0.6291118873674294,1.852563520795618,0.3811791230650702,0.175051691084992,0.0344775086640559,0.7274947292508522,0.2479327643023592,-0.5369911739122302,-0.8999999999999998,0.3507334079519734,0.0373860734684987,variable,Y
RIR,RIG,RIR,RIG,0.0319594394376379,0.0,0.2538999599443959,1.0829212612571468,1.3376342738622635,0.6250068288795406,0.2538999599443959,0.8769672149425869,0.8999999999999998,0.050837415858202,0.0373860734684987,variable,Y
ADE,RIG,ADE,RIG,6.547858477694223,6.369658990919056,11.798318063640975,14.617290297268262,26.304581596479064,8.163666100587198,5.250459585946754,0.9660072124504586,0.8999999999999998,0.0074849194334275,0.0373860734684987,developmentally dynamic (strengthened),Y
DVA,RIH,DVA,RIH,0.0,0.0,0.0,1.3644836755393517,2.734803634511299,1.2227157611318675,0.0,0.9085421920540896,0.8944271909999157,0.0327427853703474,0.040519326353834,variable,Y
IL2D,RIH,IL2D,RIH,2.8598981708920856,0.0,5.267752780296818,11.766848245370134,18.83975243617412,7.570580831061069,5.267752780296818,0.9029161157221062,0.8999999999999998,0.0357788938224592,0.0373860734684987,variable,Y
RIF,RIM,RIF,RIM,2.4661186636580763,3.2519897689389183,3.7534318943582825,8.51301423163473,7.971085063256293,2.829133810195429,1.2873132307002062,0.800897095992204,0.8999999999999998,0.1034033916360744,0.0373860734684987,stable,Y
RIS,RIM,RIS,RIM,1.0879126739717313,5.738527343265171,3.321092245282641,7.322504676329698,11.475107517644298,3.964744427834475,2.4174350979825303,0.9267993549734668,0.8999999999999998,0.0235114427643092,0.0373860734684987,stable,Y
IL1D,RIP,IL1D,RIP,9.377793210129695,8.701252424609425,7.023475868701847,8.772314065902693,3.152626582559243,2.5332770419328496,0.6765407855202721,-0.908675207689621,-0.7,0.0326720521095848,0.1881204043741873,stable,Y
IL1V,RIP,IL1V,RIP,14.03674223768615,12.274703368356258,7.462599559961215,7.201577558216879,6.829778793420964,3.347617901665469,0.6328207665402514,-0.8229367866427151,-1.0,0.0870245244686134,1.4042654220543672e-24,stable,Y
URAV,RIP,URAV,RIP,9.485708178664447,9.802084825816523,6.178152474281282,5.915703598861631,4.690689754382496,2.290441456247592,1.4874627198987858,-0.8666021070850651,-0.8999999999999998,0.0573021119538866,0.0373860734684987,stable,Y
DVA,RIR,DVA,RIR,19.041805896393427,16.336923050838173,11.41605218953536,7.980890224114227,1.7747095441184997,6.838617564873088,4.920870861302815,-0.9764566871446844,-1.0,0.0043211122044421,1.4042654220543672e-24,stable,Y
URX,RIR,URX,RIR,13.544793210774992,15.3960405724593,16.77751291858687,13.755984196207908,28.94128944086278,6.429334722362852,1.6400563762513922,0.8798199066606853,0.7,0.0491014798212101,0.1881204043741873,stable,Y
AVH,RIR,AVH,RIR,7.978304580419014,0.7469412189736373,9.837188497863448,17.096647982736517,19.691266109610563,7.554645302395912,7.259459484873069,0.7591598458726395,0.8999999999999998,0.1366406127325972,0.0373860734684987,developmentally dynamic (strengthened),Y
OLL,IL1D,OLL,IL1D,0.0,0.0,0.0,3.7372571596757727,7.572403957836589,3.3810762287921308,0.0,0.9092258785119784,0.8944271909999157,0.0323797459137258,0.040519326353834,developmentally dynamic (strengthened),Y
ADE,IL1L/R,ADE,IL1L/R,0.0,0.0,1.4380587130389837,6.017289731175162,16.948358603059173,7.18356569502771,1.4380587130389837,0.9404289148661268,0.9746794344808964,0.0172968850932788,0.0048182304681985,developmentally dynamic (strengthened),Y
OLL,IL1V,OLL,IL1V,0.0,0.0,0.0,4.1774595108381485,4.195725846018098,2.2931003431807127,0.0,0.7828415138763511,0.8944271909999157,0.1174412357795591,0.040519326353834,developmentally dynamic (strengthened),Y
PVR,IL1V,PVR,IL1V,66.66666666666667,30.7520444404825,17.383274102344146,0.0,10.21726826469476,25.839604888499967,13.368770338138354,-0.7563232386168774,-0.8999999999999998,0.1389974278087258,0.0373860734684987,variable,Y
RIH,IL1V,RIH,IL1V,0.0,0.0,0.0,1.4156681355231149,2.6059113762064507,1.179011240059344,0.0,0.9020820086165938,0.8944271909999157,0.0362362959662772,0.040519326353834,variable,Y
ADE,RIV,ADE,RIV,0.0,0.0,0.0,5.023880431395435,29.70525222676697,12.907544822768903,0.0,0.9017592642043688,0.8944271909999157,0.0364137777608355,0.040519326353834,developmentally dynamic (strengthened),Y
URB,RMDD,URB,RMDD,0.0,0.0,0.0,0.2532451212565291,0.360183241826864,0.1721962454629231,0.0,0.8682671192042752,0.8944271909999157,0.056247325671963,0.040519326353834,variable,Y
OLL,RMDL/R,OLL,RMDL/R,0.2122151835031558,1.9017276916696328,4.919105375015769,3.0634633290477207,10.871993721727524,4.108181268221828,1.855642045968048,0.9607077460600768,0.8999999999999998,0.0092943266869862,0.0373860734684987,developmentally dynamic (strengthened),Y
RMDL/R,RMDL/R,RMDL/R,RMDL/R,12.78646216372412,19.6896494086966,11.108826026257391,7.374555630467866,6.458054133724186,5.275355653671089,3.734270395789527,-0.6572365894315275,-0.8999999999999998,0.2281015478358985,0.0373860734684987,stable,Y
RMF,RMDL/R,RMF,RMDL/R,0.0,0.0,0.0,4.5384129599477605,5.439874892617947,2.751189985652792,0.0,0.8320735433509528,0.8944271909999157,0.0804931538219388,0.040519326353834,post-embryonic brain integration,Y
RMH,RMDL/R,RMH,RMDL/R,0.0,0.2136493277720161,3.5735858056657124,5.4838838341797205,3.91030751393069,2.4202090554486024,1.910298028514008,0.686164959785288,0.8999999999999998,0.2008181789883971,0.0373860734684987,post-embryonic brain integration,Y
SMDD,RMDL/R,SMDD,RMDL/R,0.2075890894603563,0.338709118032839,0.4294268976708238,0.6033745026445059,0.5258499813721964,0.1554356747154415,0.0964230837013725,0.7749645796864462,0.8999999999999998,0.1237309019525042,0.0373860734684987,stable,Y
ADE,RMDL/R,ADE,RMDL/R,0.0,0.0,0.0,0.0953328784464783,1.2266244703656453,0.539486260853095,0.0,0.8818508374276826,0.8944271909999157,0.0478772785553097,0.040519326353834,developmentally dynamic (strengthened),Y
RMG,RMDL/R,RMG,RMDL/R,26.116958820999283,19.747874164200795,18.448236141050785,8.904366239973422,7.238280421989404,7.897269936234671,7.668722679948498,-0.9024468440304984,-1.0,0.0360360015634381,1.4042654220543672e-24,stable,Y
RMED/V,RMDV,RMED/V,RMDV,8.682672709907097,3.389785317710196,2.7071952348894617,2.5398479482237906,0.118123464498093,3.1566986638524104,0.6825900828207341,-0.8978570597948085,-1.0,0.0385813998831412,1.4042654220543672e-24,developmentally dynamic (weakened),Y
IL2L/R,RMED/V,IL2L/R,RMED/V,0.0,0.0,0.0,1.060502705914642,2.442959006529799,1.0767852504938618,0.0,0.915168026399586,0.8944271909999157,0.0292798150395139,0.040519326353834,variable,Y
SMBV,RMED/V,SMBV,RMED/V,17.758404167672015,17.636784811596037,18.447110246201188,20.67881019694156,25.181764582241584,3.174697433909631,0.8103254346051507,0.94023919132075,0.8999999999999998,0.017379077713069,0.0373860734684987,stable,Y
RMDL/R,RMEL/R,RMDL/R,RMEL/R,0.0,0.0,0.0610936414917456,0.1897903447078091,1.6349769261604066,0.7073909952951292,0.0610936414917456,0.8989358784551358,0.9746794344808964,0.037978138033406,0.0048182304681985,developmentally dynamic (strengthened),Y
AIB,RMF,AIB,RMF,0.0,0.0,0.0,0.9015155326786732,6.879408964705928,3.001268096677521,0.0,0.8943435254698273,0.8944271909999157,0.0405669752574148,0.040519326353834,post-embryonic brain integration,Y
RIG,RMF,RIG,RMF,0.0,0.0,0.0,6.33598427591095,6.992900947507594,3.6576469261818576,0.0,0.8105217812283179,0.8944271909999157,0.0961451266583858,0.040519326353834,post-embryonic brain integration,Y
RIG,RMH,RIG,RMH,0.0,28.14168527006856,32.116099292057214,52.03309982401012,36.29983609684111,18.925375946066183,4.183736804783898,0.652929146213177,0.8999999999999998,0.2322453203408311,0.0373860734684987,post-embryonic brain integration,Y
CEPD,RMH,CEPD,RMH,0.0,0.0,6.7446405642488205,2.487156170185647,22.556936562426323,9.465553289604092,2.487156170185647,0.916452850447586,0.8720815992723809,0.0286228261599321,0.0538542177275421,post-embryonic brain integration,Y
CEPD,SIAD,CEPD,SIAD,0.0,0.0,0.0,8.747782814993105,22.05539473389157,9.659153581246628,0.0,0.917334456143072,0.8944271909999157,0.0281748034205961,0.040519326353834,variable,Y
CEPV,SIAV,CEPV,SIAV,0.0,0.0,0.0,4.226940557592457,32.837475286005976,14.33014850996872,0.0,0.8938495835621721,0.8944271909999157,0.0408486461600568,0.040519326353834,developmentally dynamic (strengthened),Y
ADL,SIBD,ADL,SIBD,9.405674226361787,2.787697617881192,0.0,0.0,0.0,4.07744718772639,0.0,-0.7572479547781137,-0.8944271909999157,0.1382278146083984,0.040519326353834,variable,Y
URYV,SIBV,URYV,SIBV,0.0,0.0,0.0,2.9595898282686783,17.966128840966526,7.8096705615058575,0.0,0.9009705657465232,0.8944271909999157,0.0368486575653036,0.040519326353834,developmentally dynamic (strengthened),Y
ALN,SMBD,ALN,SMBD,0.0,0.0,10.82966801672167,11.980701311300598,12.891042467481007,6.558958155129953,2.061374450759338,0.8092822561658881,0.9746794344808964,0.0970708505680164,0.0048182304681985,post-embryonic brain integration,Y
AIM,SMBD,AIM,SMBD,0.0,0.0,0.0,1.139941550710171,1.6683139617057214,0.7914351535746469,0.0,0.873196241528226,0.8944271909999157,0.0531611261600588,0.040519326353834,variable,Y
RIM,SMDD,RIM,SMDD,10.28969644638411,10.130736512908117,9.951921489677815,8.497444639230684,7.039423517613833,1.394553816861211,0.3377749567062942,-0.9346443821612976,-1.0,0.0198588586736698,1.4042654220543672e-24,stable,Y
RMED/V,SMDD,RMED/V,SMDD,6.435000077786598,7.13392103923386,3.562461933171003,1.6656449071594563,1.2607945624253076,2.687653133258109,2.301667370745696,-0.8317587280066544,-0.8999999999999998,0.0807155778993088,0.0373860734684987,stable,Y
AVK,SMDD,AVK,SMDD,0.0,0.0,0.0,0.7781400174617908,1.340485055492968,0.6133285479302488,0.0,0.8955634533872625,0.8944271909999157,0.0398739745119509,0.040519326353834,developmentally dynamic (strengthened),Y
IL2D,URAD,IL2D,URAD,25.12246597692047,43.263571924363205,33.2382662638061,33.23374448893554,73.22317251382692,18.803012669811253,8.115800286885634,0.8802728809107903,0.6,0.0488275908794651,0.2847569798652937,stable,Y
IL2V,URAV,IL2V,URAV,30.69968246227691,37.26870670872492,35.406294585834914,48.4939979203532,63.447779944377146,13.134740047365666,6.569024246448009,0.9522191959028592,0.8999999999999998,0.0124473439110996,0.0373860734684987,stable,Y
CEPV,URAV,CEPV,URAV,4.956324269768224,14.83431433124126,23.267983258946497,43.80275517431117,26.789765832855355,14.483417553559551,8.433668927705236,0.595106151338718,0.8999999999999998,0.2897531999320628,0.0373860734684987,developmentally dynamic (strengthened),Y
