Pre Class,Post Class,Pre,Post,Early L1,Late L1,L2,L3,adult_TEM,adult_SEM,standard deviation,median absolute deviation,daf2-dauer,Pearson's correlation,Spearman's correlation,Pearson pvalue,Spearman pvalue,classification,nondauer contact
ADF,RIA,ADF,RIA,21.415770609319,30.612244897959183,27.3972602739726,33.92857142857143,30.973451327433622,28.431372549019606,4.264750663093882,1.788095526730512,3.7037037037037033,0.4957766944257047,0.550782483869826,0.3172645583394689,0.2573693316225745,stable,Y
ADF,SIBV,ADF,SIBV,1.075268817204301,0.0,1.36986301369863,1.7857142857142856,0.8849557522123894,0.9803921568627452,0.5952962983063319,0.2424536307431203,3.7037037037037033,0.0835128431004573,-0.0579771035652448,0.8750219611254353,0.9131317851623264,variable,Y
ADF,SMBD,ADF,SMBD,2.1169354838709675,0.0,5.47945205479452,7.142857142857142,0.8849557522123894,0.9803921568627452,2.8746635203069806,1.1061859442606616,3.7037037037037033,-0.1888703510865285,-0.0579771035652448,0.7200631658511666,0.9131317851623264,variable,Y
ADF,SMBV,ADF,SMBV,4.200268817204301,10.20408163265306,9.58904109589041,10.714285714285714,10.619469026548671,7.84313725490196,2.514726626629754,0.7703160061454568,0.0,0.4536514350010739,0.4058397249567139,0.3662034949820735,0.4246625075613645,stable,Y
ADL,AIA,ADL,AIA,18.12865497076023,17.543859649122805,10.38961038961039,16.417910447761194,11.570247933884298,12.352941176470589,3.3508164269731413,2.9868058576192533,40.0,-0.6973359278664715,-0.6377481392176932,0.1235454578726652,0.1730711102412597,stable,Y
ADL,AIB,ADL,AIB,16.802422723475356,15.789473684210526,16.883116883116884,16.417910447761194,19.83471074380165,17.647058823529413,1.4139453425911,0.6145741878841093,0.0,0.7401173090718394,0.6957252427829381,0.0925324093398313,0.124789337440287,stable,Y
ADL,ASE,ADL,ASE,4.563492063492063,0.0,6.493506493506493,4.477611940298507,8.264462809917356,1.7647058823529411,3.01787429807456,2.364400305576776,0.0,0.236367044775565,0.2029198624783569,0.6520522729416478,0.699797968157019,variable,Y
ADL,ASH,ADL,ASH,0.7936507936507936,7.017543859649122,7.792207792207792,4.477611940298507,9.090909090909092,7.0588235294117645,2.9778211492329647,1.403374747027998,0.0,0.7103308417246399,0.6667366910003157,0.1137095199721357,0.1480897994403527,developmentally dynamic (strengthened),Y
ADL,AVA,ADL,AVA,0.0,12.280701754385964,2.5974025974025974,5.970149253731343,8.264462809917356,17.647058823529413,6.457740861986263,4.841649578491683,0.0,0.6482285349168717,0.6087595874350709,0.1638500884850799,0.1996601894603625,developmentally dynamic (strengthened),Y
ADL,AVD,ADL,AVD,6.683375104427736,8.771929824561402,18.181818181818183,13.432835820895525,11.570247933884298,15.294117647058824,4.227697432048927,3.261093911248711,0.0,0.4996267636825144,0.550782483869826,0.3129199953101858,0.2573693316225745,stable,Y
ADL,AVJ,ADL,AVJ,5.096073517126148,3.508771929824561,10.38961038961039,7.462686567164178,6.6115702479338845,2.941176470588235,2.7626738860577285,1.9769573186698088,0.0,-0.1018641399889986,-0.0579771035652448,0.8477322766079817,0.9131317851623264,stable,Y
ADL,AWC,ADL,AWC,9.889306599832915,7.017543859649122,9.090909090909092,11.940298507462686,6.6115702479338845,7.647058823529412,2.018300042544102,1.4358813700918964,0.0,-0.442447023047775,-0.3768511731740915,0.3796360402760881,0.4614828403508046,stable,Y
AFD,AIY,AFD,AIY,86.14718614718616,68.75,76.19047619047619,88.23529411764706,93.10344827586206,74.07407407407408,9.44941468101756,7.080610021786491,82.35294117647058,0.1785967059759895,0.3188740696088466,0.7349532712579534,0.5379005604702051,stable,Y
AFD,ASE,AFD,ASE,3.0303030303030307,0.0,4.761904761904762,5.88235294117647,6.896551724137931,3.7037037037037033,2.4301966891509763,1.4260249554367197,5.88235294117647,0.5464470403272,0.6957252427829381,0.261915176038244,0.124789337440287,variable,Y
AIA,ADA,AIA,ADA,4.807692307692308,0.0,2.0,10.638297872340424,6.451612903225806,6.25,3.728094259936919,2.225806451612903,13.636363636363637,0.3879542585585642,0.6377481392176932,0.4472638202304732,0.1730711102412597,variable,Y
AIA,AIB,AIA,AIB,36.965811965811966,44.73684210526316,42.0,44.680851063829785,40.32258064516129,43.75,3.0285931701478703,1.833846584546471,27.27272727272727,0.3052731209544196,0.0869656553478672,0.5563147758209724,0.8698803787001028,stable,Y
AIA,ASG,AIA,ASG,0.8547008547008547,0.0,2.0,4.25531914893617,3.225806451612903,3.75,1.6874930549403866,1.3897563486616336,0.0,0.7301508634952947,0.753702346348183,0.0994028224157132,0.0835232813732598,variable,Y
AIA,ASK,AIA,ASK,20.961538461538463,13.157894736842104,4.0,8.51063829787234,8.064516129032258,3.75,6.492321661235426,4.412577213452298,0.0,-0.744842087433919,-0.7826908981308054,0.0893522410805719,0.065703848071589,stable,Y
AIA,AWC,AIA,AWC,9.594017094017094,15.789473684210526,26.0,17.02127659574468,20.967741935483872,26.25,6.445015007130451,5.105263157894737,18.181818181818183,0.724916612780546,0.7826908981308054,0.1030984052799061,0.065703848071589,stable,Y
AIB,AVB,AIB,AVB,15.1211741950165,16.666666666666664,14.705882352941178,16.883116883116884,11.724137931034482,9.45945945945946,2.929931184816497,1.8613635009129368,11.76470588235294,-0.7967957711301215,-0.5797710356524485,0.0577425876398737,0.2277839567150159,stable,Y
AIB,RIB,AIB,RIB,14.4603102362802,18.51851851851852,16.176470588235293,11.688311688311687,10.344827586206897,14.864864864864863,2.9703677527050187,2.244079449961803,11.76470588235294,-0.49633588376971,-0.4638168285219587,0.3166321754731379,0.3541642984362307,stable,Y
AIB,RIM,AIB,RIM,38.11867106610536,35.18518518518518,39.70588235294117,40.25974025974026,36.55172413793103,29.054054054054053,4.103763040149698,2.2603485838779958,29.411764705882355,-0.5420160494717108,-0.2608969660436018,0.2665930421373644,0.6175338174259972,stable,Y
AIB,SAAD,AIB,SAAD,2.3988318731748017,3.7037037037037033,2.941176470588235,1.2987012987012987,5.517241379310345,3.3783783783783785,1.4127065887295138,0.6524359152644508,0.0,0.545530026762895,0.3768511731740915,0.2628806488879226,0.4614828403508046,stable,Y
AIB,SMDV,AIB,SMDV,7.827966776652634,11.11111111111111,7.352941176470589,10.38961038961039,12.413793103448276,8.783783783783784,1.9832783114007733,1.6415721672292385,0.0,0.4275468210316283,0.4058397249567139,0.3977567535501052,0.4246625075613645,stable,Y
AIM,ASK,AIM,ASK,5.433006535947712,9.090909090909092,10.416666666666668,8.88888888888889,6.896551724137931,8.421052631578947,1.765532536736907,1.0971786833855806,0.0,0.118747259021455,-0.0579771035652448,0.8227163337644727,0.9131317851623264,stable,Y
AIM,CEPshV,AIM,CEPshV,2.083333333333333,0.0,4.166666666666666,4.444444444444445,4.597701149425287,2.1052631578947367,1.821015774381376,1.1805555555555556,0.0,0.39410851021235,0.6957252427829381,0.4394440006778098,0.124789337440287,variable,N
AIN,AUA,AIN,AUA,16.161616161616163,11.76470588235294,20.51282051282051,12.76595744680851,8.13953488372093,6.097560975609756,5.257307452484937,4.011040638947616,7.4074074074074066,-0.7331647515404056,-0.6957252427829381,0.0973020998210225,0.124789337440287,stable,Y
AIN,BAG,AIN,BAG,11.616161616161614,20.588235294117645,12.82051282051282,25.53191489361702,22.093023255813957,19.51219512195122,5.42515726942563,3.762253866681057,25.925925925925924,0.5206466168305569,0.550782483869826,0.289596668804212,0.2573693316225745,stable,Y
AIN,CEPV,AIN,CEPV,1.5151515151515154,2.941176470588235,2.564102564102564,2.127659574468085,3.488372093023256,6.097560975609756,1.6064129345082083,0.6803562592775854,0.0,0.7940300837233527,0.753702346348183,0.0592664162861991,0.0835232813732598,variable,Y
AIN,CEPshV,AIN,CEPshV,8.838383838383837,8.823529411764707,10.256410256410255,19.148936170212767,12.790697674418606,9.75609756097561,3.97352960692484,1.1752972836186617,0.0,0.2281762015579664,0.6087595874350709,0.6636756237765399,0.1996601894603625,stable,N
AIY,AFD,AIY,AFD,0.0,5.128205128205128,2.083333333333333,2.3255813953488373,3.1746031746031744,1.639344262295082,1.7021825571412668,0.7676294561540462,0.0,0.1665294957037231,0.1739313106957345,0.7525148605051186,0.7417339277316277,variable,Y
AIY,AIZ,AIY,AIZ,35.64371660323685,35.8974358974359,47.91666666666667,48.837209302325576,41.26984126984127,37.704918032786885,5.910155874829437,3.7168034009777,35.714285714285715,0.14450582286348,0.5217939320872036,0.784750046148897,0.2883432338003937,stable,Y
AIY,AWA,AIY,AWA,0.8547008547008547,0.0,4.166666666666666,6.976744186046512,1.5873015873015872,4.918032786885246,2.698526910710654,2.031665966092196,0.0,0.3536639639314219,0.6087595874350709,0.4916218800005866,0.1996601894603625,variable,Y
AIY,RIA,AIY,RIA,15.22315765194326,15.384615384615383,20.833333333333336,16.27906976744186,17.46031746031746,9.836065573770492,3.588498163763697,1.1185799041870998,28.57142857142857,-0.3076630624063208,0.0869656553478672,0.5530665699490102,0.8698803787001028,stable,Y
AIY,RIB,AIY,RIB,21.83523622803983,20.51282051282051,16.666666666666664,16.27906976744186,19.047619047619047,19.672131147540984,2.1738948194613834,1.8141532728501544,21.428571428571427,-0.2751745744829642,-0.5217939320872036,0.5976563916425782,0.2883432338003937,stable,Y
AIZ,AIA,AIZ,AIA,4.5998724693129285,6.122448979591836,5.0,6.428571428571428,5.025125628140704,9.053497942386832,1.638564885253557,0.714285714285714,11.76470588235294,0.5425067644233917,0.6377481392176932,0.2660734099327704,0.1730711102412597,stable,Y
AIZ,AIB,AIZ,AIB,23.452893352462937,21.428571428571427,24.166666666666668,24.285714285714285,23.11557788944724,30.04115226337449,2.9415939934204327,0.5850681981335235,11.76470588235294,0.5724608881809408,0.4348282767393363,0.23510966689,0.3888653001289578,stable,Y
AIZ,ASE,AIZ,ASE,1.4869281045751634,0.0,2.5,2.857142857142857,1.507537688442211,1.2345679012345678,1.0104703327373612,0.6327160493827161,5.88235294117647,0.0650102683574048,0.2029198624783569,0.9026219750498888,0.699797968157019,variable,Y
AIZ,AVE,AIZ,AVE,8.546150167384027,5.1020408163265305,6.666666666666667,7.857142857142857,12.060301507537687,8.23045267489712,2.323708235855566,0.9397417503586802,2.941176470588235,0.5736848869197853,0.3768511731740915,0.2338766338029262,0.4614828403508046,stable,Y
AIZ,RIA,AIZ,RIA,11.99386258568468,12.244897959183673,12.5,12.142857142857142,12.060301507537687,8.23045267489712,1.6254823289979865,0.1255176867494958,17.647058823529413,-0.5737662944432197,-0.3188740696088466,0.2337947167970948,0.5379005604702051,stable,Y
AIZ,RIM,AIZ,RIM,19.52694085764387,14.285714285714285,16.666666666666664,12.142857142857142,12.060301507537687,16.46090534979424,2.9155659431157157,2.261904761904761,5.88235294117647,-0.5104618248881618,-0.6377481392176932,0.300813106858027,0.1730711102412597,stable,Y
AIZ,SMBD,AIZ,SMBD,12.966284074605452,13.26530612244898,11.666666666666666,13.571428571428571,14.07035175879397,9.053497942386832,1.8418666288660863,0.7050950665840556,20.588235294117645,-0.3431994882031018,0.1159542071304896,0.5054127960555336,0.826848213385815,stable,Y
AIZ,SMBV,AIZ,SMBV,12.153275944524152,16.3265306122449,15.0,15.0,14.07035175879397,11.11111111111111,1.957275644471805,1.1280894267254649,14.705882352941178,-0.2884271273099776,-0.3529411764705882,0.5793564653584969,0.4925707307144309,stable,Y
ALA,AVE,ALA,AVE,53.17460317460317,40.0,44.44444444444444,60.0,58.333333333333336,44.44444444444444,8.261049567172998,6.587301587301589,0.0,0.1622071092078829,0.3088235294117647,0.7588232636769913,0.5514912604315082,stable,Y
ALM,BDU,ALM,BDU,36.56565656565656,33.33333333333333,27.27272727272727,26.190476190476197,30.76923076923077,24.193548387096776,4.69059531898061,3.571428571428568,20.0,-0.6669835494796068,-0.753702346348183,0.1478841795679916,0.0835232813732598,stable,Y
ALM,CEPD,ALM,CEPD,26.363636363636363,11.11111111111111,15.151515151515152,11.904761904761903,9.615384615384617,12.903225806451612,6.095882431764975,2.0202020202020208,8.0,-0.6830950695722519,-0.5217939320872036,0.1347299217662471,0.2883432338003937,stable,Y
ALM,CEPV,ALM,CEPV,9.09090909090909,27.77777777777778,15.151515151515152,14.285714285714285,17.307692307692307,14.516129032258066,6.217173909447591,1.510989010989011,16.0,0.0413206662868042,0.2029198624783569,0.9380542759701744,0.699797968157019,variable,Y
AQR,AVA,AQR,AVA,0.0,25.0,28.57142857142857,28.947368421052637,14.814814814814811,16.216216216216218,11.070626312814133,6.878306878306878,25.71428571428571,0.1640205429362492,0.1159542071304896,0.7561754864836655,0.826848213385815,post-embryonic brain integration,Y
AQR,AVB,AQR,AVB,0.0,18.75,30.952380952380956,15.789473684210526,20.37037037037037,6.756756756756757,10.861058753642697,6.806806806806806,17.142857142857142,0.1655776993099307,0.2319084142609793,0.7539031880268549,0.6583735712609271,post-embryonic brain integration,Y
AQR,AVD,AQR,AVD,0.0,12.5,2.380952380952381,2.631578947368421,3.7037037037037033,4.054054054054054,4.302689057917601,0.8365508365508367,8.571428571428571,-0.0089588219992775,0.4058397249567139,0.9865621265208124,0.4246625075613645,post-embryonic brain integration,Y
AQR,PVC,AQR,PVC,0.0,12.5,14.285714285714285,10.526315789473683,11.11111111111111,13.513513513513514,5.250687481124424,1.4935988620199154,22.857142857142858,0.5910989568353069,0.3188740696088466,0.2166159545421249,0.5379005604702051,post-embryonic brain integration,Y
AQR,RIR,AQR,RIR,0.0,6.25,2.380952380952381,2.631578947368421,5.555555555555555,12.162162162162163,4.253544926085048,1.934523809523809,0.0,0.7375755264377108,0.6087595874350709,0.0942637652937344,0.1996601894603625,post-embryonic brain integration,Y
ASE,AFD,ASE,AFD,2.5213675213675213,5.769230769230769,6.382978723404255,6.944444444444445,6.25,6.557377049180328,1.621895633848131,0.3940731399747794,3.389830508474576,0.6738029731421644,0.6667366910003157,0.142252334670222,0.1480897994403527,stable,Y
ASE,AIA,ASE,AIA,0.925925925925926,1.9230769230769231,4.25531914893617,8.333333333333332,3.90625,1.639344262295082,2.7081799767106283,1.307987443320544,3.389830508474576,0.1575684755068397,0.3188740696088466,0.7656033279659648,0.5379005604702051,variable,Y
ASE,AIB,ASE,AIB,38.26210826210826,34.61538461538461,27.659574468085108,30.55555555555556,31.25,30.327868852459016,3.748694337141337,1.9090561175057168,15.254237288135592,-0.6083911921760178,-0.550782483869826,0.2000081218273013,0.2573693316225745,stable,Y
ASE,AIY,ASE,AIY,43.46153846153846,40.38461538461539,40.42553191489361,44.44444444444444,36.71875,40.16393442622951,2.743478200764347,1.648802017654475,30.508474576271187,-0.6484267739711689,-0.5797710356524485,0.1636777182647105,0.2277839567150159,stable,Y
ASE,AIZ,ASE,AIZ,1.7806267806267806,1.9230769230769231,4.25531914893617,1.3888888888888888,0.78125,0.819672131147541,1.281275153283435,0.5517023959646911,6.779661016949152,-0.4820205024782798,-0.753702346348183,0.3329664754131446,0.0835232813732598,stable,Y
ASE,AWC,ASE,AWC,9.230769230769232,13.461538461538462,13.829787234042554,6.944444444444445,8.59375,12.295081967213116,2.851703054605557,2.433894230769231,3.389830508474576,-0.0818665851015802,-0.3188740696088466,0.8774744629131196,0.5379005604702051,stable,Y
ASG,AIA,ASG,AIA,60.65656565656565,76.47058823529412,77.27272727272727,68.42105263157895,72.5,63.33333333333333,6.854874555154115,6.411131438221212,25.0,0.0282649351066744,0.0289885517826224,0.9576138878609772,0.9565293523898406,stable,Y
ASH,ADF,ASH,ADF,2.4909420289855078,0.0,6.521739130434782,4.2105263157894735,2.666666666666667,0.5847953216374269,2.395149808417578,1.8128654970760236,0.0,-0.1387924745296639,0.1449427589131121,0.7931480922810489,0.7841083696021082,variable,Y
ASH,AIA,ASH,AIA,20.20726768968457,14.925373134328357,17.391304347826086,21.052631578947366,18.666666666666668,14.619883040935672,2.6709044347284374,2.6009641270695933,18.421052631578945,-0.3034055646658224,-0.2319084142609793,0.5588566430216136,0.6583735712609271,stable,Y
ASH,AIB,ASH,AIB,17.52184569479966,4.477611940298507,11.956521739130435,15.789473684210526,9.333333333333334,8.187134502923977,4.885752894715438,3.8011695906432745,10.526315789473683,-0.4106413272379371,-0.347862621391469,0.4186604728879142,0.4992532181146331,stable,Y
ASH,AVA,ASH,AVA,3.940217391304348,25.37313432835821,5.434782608695652,12.63157894736842,9.333333333333334,21.052631578947366,8.611881686904963,6.294956140350877,10.526315789473683,0.2532635999938501,0.3188740696088466,0.6282270740459335,0.5379005604702051,stable,Y
ASH,AVB,ASH,AVB,10.864236999147485,14.925373134328357,14.130434782608695,13.684210526315791,15.333333333333332,12.865497076023392,1.6165723383723825,1.029938029152483,5.263157894736842,0.4570366501043744,0.3188740696088466,0.3621785037707199,0.5379005604702051,stable,Y
ASH,AVD,ASH,AVD,10.352728047740834,11.940298507462686,14.130434782608695,15.789473684210526,14.666666666666666,14.035087719298245,1.981077699067811,1.145308924485125,21.052631578947366,0.6864652601825052,0.6667366910003157,0.1320451848924497,0.1480897994403527,stable,Y
ASH,AVJ,ASH,AVJ,3.532608695652174,0.0,1.0869565217391304,1.0526315789473684,3.333333333333333,1.1695906432748535,1.4136740438316908,0.6019577930333079,7.894736842105263,0.0380203913592724,0.0579771035652448,0.9429968931524808,0.9131317851623264,variable,Y
ASI,ASG,ASI,ASG,3.333333333333333,5.555555555555555,3.225806451612903,6.521739130434782,6.493506493506493,9.63855421686747,2.3877546622125694,1.5942028985507244,66.66666666666666,0.7873201212735859,0.7247137945655605,0.0630390503705152,0.1032428046237076,developmentally dynamic (strengthened),Y
ASI,AWC,ASI,AWC,47.67676767676768,55.55555555555556,35.483870967741936,32.608695652173914,44.15584415584416,33.734939759036145,9.146607225014952,6.648039856188014,16.666666666666664,-0.4609475698117076,-0.6087595874350709,0.3575480239091788,0.1996601894603625,stable,Y
ASI,CEPshD,ASI,CEPshD,5.5555555555555545,11.11111111111111,12.903225806451612,2.1739130434782608,2.5974025974025974,3.614457831325301,4.587929770512704,2.1993488729999986,0.0,-0.495648005104321,-0.5797710356524485,0.3174101579392317,0.2277839567150159,variable,N
ASI,CEPshV,ASI,CEPshV,9.696969696969695,16.666666666666664,12.903225806451612,15.217391304347828,2.5974025974025974,13.253012048192772,5.055013460193639,2.7602108036890654,0.0,-0.4031120652790219,-0.1739313106957345,0.4280846237887117,0.7417339277316277,stable,N
ASJ,ASK,ASJ,ASK,21.10071301247772,28.57142857142857,28.125,21.73913043478261,26.82926829268293,20.0,3.860132363580535,3.512143493761142,21.428571428571427,-0.0876177661705243,-0.2898855178262242,0.868909665973684,0.5773517870348748,stable,Y
ASJ,CEPshV,ASJ,CEPshV,6.951871657754011,0.0,15.625,8.695652173913043,2.4390243902439024,2.5,5.68746540761002,3.12831389183457,0.0,-0.2991418722619094,-0.1159542071304896,0.5646716754189848,0.826848213385815,variable,N
ASJ,PVQ,ASJ,PVQ,55.59269162210339,71.42857142857143,50.0,69.56521739130434,58.53658536585365,67.5,8.641349583315892,6.986262884600478,71.42857142857143,0.1704028393554182,0.1159542071304896,0.7468697454669007,0.826848213385815,stable,Y
ASK,AIM,ASK,AIM,2.380952380952381,0.0,14.285714285714285,20.833333333333336,14.117647058823527,13.592233009708735,7.988913462795793,3.704583775257678,24.0,0.5920680321801508,0.4638168285219587,0.215671064084907,0.3541642984362307,developmentally dynamic (strengthened),Y
AUA,AVA,AUA,AVA,6.760804450149764,6.25,14.634146341463412,15.217391304347828,9.649122807017545,12.5,3.8842937635013377,3.85120741939685,14.285714285714285,0.3875554451770803,0.4638168285219587,0.4477720956186312,0.3541642984362307,stable,Y
AUA,AVE,AUA,AVE,17.956198700742988,18.75,9.75609756097561,13.043478260869565,18.421052631578945,16.666666666666664,3.6081236721997705,1.2740936320846463,0.0,0.0700168198382024,-0.1449427589131121,0.8951463938982148,0.7841083696021082,stable,Y
AUA,RIA,AUA,RIA,27.618936476446105,27.08333333333333,31.70731707317073,30.434782608695656,28.07017543859649,31.666666666666664,2.089706057999397,1.901344118756356,50.0,0.4048981986392211,0.4928053803045812,0.4258427238841748,0.3206325828658273,stable,Y
AUA,RIB,AUA,RIB,40.56871669195161,41.66666666666667,31.70731707317073,34.78260869565217,37.719298245614034,27.500000000000004,5.429462802208763,4.430699809390438,35.714285714285715,-0.6034923550164752,-0.6377481392176932,0.2046583373707187,0.1730711102412597,stable,Y
AVH,AWB,AVH,AWB,11.25,24.24242424242424,22.0,3.333333333333333,7.936507936507936,9.67741935483871,8.252821588378286,4.828789042498721,10.0,-0.4120788419621929,-0.6377481392176932,0.4168690793235234,0.1730711102412597,stable,Y
AVH,DVA,AVH,DVA,7.222222222222221,3.0303030303030303,4.0,6.666666666666667,7.936507936507936,1.6129032258064515,2.555568853024432,2.095959595959596,0.0,-0.1519537849980179,-0.0579771035652448,0.7738236253627836,0.9131317851623264,stable,Y
AVH,SMBV,AVH,SMBV,2.083333333333333,9.090909090909092,6.0,6.666666666666667,6.349206349206349,11.29032258064516,3.112620519611422,1.545454545454546,10.0,0.6171330048184798,0.5217939320872036,0.1918190158528259,0.2883432338003937,variable,Y
AVH,URX,AVH,URX,1.6666666666666667,3.0303030303030303,4.0,16.666666666666664,3.1746031746031744,1.6129032258064515,5.777588063313667,1.1666666666666663,0.0,-0.0352371546384663,0.0579771035652448,0.9471661442733396,0.9131317851623264,variable,Y
AVJ,AVB,AVJ,AVB,19.444444444444443,33.33333333333333,43.75,33.33333333333333,42.30769230769231,31.818181818181817,8.73605906856037,5.244755244755245,16.666666666666664,0.5460617834349211,0.2941176470588235,0.2623206239197447,0.5715448809281498,stable,Y
AVJ,PVC,AVJ,PVC,20.83333333333333,25.0,25.0,22.22222222222222,30.76923076923077,18.181818181818183,4.340500559826684,2.083333333333334,0.0,0.2037701042279965,0.088235294117647,0.6985753408109905,0.8679905353144718,stable,Y
AVK,RIM,AVK,RIM,29.80246913580247,25.0,23.25581395348837,32.142857142857146,20.8955223880597,20.28985507246377,4.813275379927459,3.535218246482451,21.052631578947366,-0.691364167056703,-0.6377481392176932,0.1281843966728846,0.1730711102412597,stable,Y
AVK,RMDL/R,AVK,RMDL/R,9.555555555555555,7.142857142857142,11.627906976744184,10.714285714285714,8.955223880597014,17.391304347826086,3.532906745895306,1.3363415480735856,21.052631578947366,0.5329293423364572,0.3768511731740915,0.2762855993891786,0.4614828403508046,stable,Y
AVK,SAAD,AVK,SAAD,7.604938271604937,7.142857142857142,16.27906976744186,7.142857142857142,5.970149253731343,5.797101449275362,3.962731458570208,0.8173945089367973,2.631578947368421,-0.3142030481307389,-0.7647058823529412,0.5442050488269686,0.0765316507225726,stable,Y
AVK,SAAV,AVK,SAAV,8.222222222222221,3.571428571428571,2.3255813953488373,7.142857142857142,4.477611940298507,2.898550724637681,2.38946867404916,1.41245419587028,2.631578947368421,-0.4776884992216924,-0.3188740696088466,0.3379682373090731,0.5379005604702051,stable,Y
AWA,ADF,AWA,ADF,4.523809523809524,0.0,2.0408163265306123,9.523809523809524,3.571428571428571,3.333333333333333,3.196386231342672,1.2414965986394555,6.896551724137931,0.0548171489920423,0.1159542071304896,0.9178566370807766,0.826848213385815,variable,Y
AWA,AIY,AWA,AIY,6.278195488721804,6.25,4.081632653061225,7.142857142857142,8.333333333333332,10.0,2.019768425576725,1.041666666666666,5.172413793103448,0.7298277800597175,0.753702346348183,0.099629198375985,0.0835232813732598,stable,Y
AWA,ASE,AWA,ASE,15.112781954887216,18.75,14.285714285714285,9.523809523809524,11.904761904761903,13.333333333333334,3.1162571663973333,1.6040100250626566,12.06896551724138,-0.4897896218929897,-0.753702346348183,0.3240643320109468,0.0835232813732598,stable,Y
AWB,ADF,AWB,ADF,34.285714285714285,36.36363636363637,35.294117647058826,37.77777777777778,42.5925925925926,34.42622950819672,3.128069486889858,1.4729051083920908,0.0,0.5085583139279594,0.4928053803045812,0.3029271438097404,0.3206325828658273,stable,Y
AWB,AIZ,AWB,AIZ,35.23809523809524,12.12121212121212,35.294117647058826,33.33333333333333,24.074074074074076,22.950819672131143,9.197112275883583,6.143637782982047,29.09090909090909,-0.257589129609594,-0.2898855178262242,0.6221621031171309,0.5773517870348748,stable,Y
AWB,RIA,AWB,RIA,0.0,3.0303030303030303,2.941176470588235,6.666666666666667,5.555555555555555,3.278688524590164,2.3258448821126048,1.30718954248366,23.63636363636364,0.5989355215941078,0.753702346348183,0.2090229184694176,0.0835232813732598,developmentally dynamic (strengthened),Y
AWB,SMBV,AWB,SMBV,2.380952380952381,6.0606060606060606,2.941176470588235,4.444444444444445,3.7037037037037033,4.918032786885246,1.3478159206957012,0.9884281581485056,3.636363636363636,0.2576092714043638,0.3188740696088466,0.6221338952591077,0.5379005604702051,variable,Y
AWC,AIA,AWC,AIA,23.43278715252303,15.873015873015872,15.789473684210526,17.80821917808219,20.18348623853211,17.05426356589147,2.9617669805396294,1.5999965933736302,10.526315789473683,-0.2402468457177258,-0.0289885517826224,0.6465630808367543,0.9565293523898406,stable,Y
