Pre Class,Post Class,Pre,Post,Early L1,Late L1,L2,L3,adult_TEM,adult_SEM,standard deviation,median absolute deviation,daf2-dauer,Pearson's correlation,Spearman's correlation,Pearson pvalue,Spearman pvalue,classification,nondauer contact
ADL,AIA,ADL,AIA,8.04959238639892,11.76470588235294,6.557377049180328,7.801418439716312,6.5420560747663545,8.898305084745763,1.9388009242406548,1.1704640177827177,4.0,-0.290289519906619,-0.3768511731740915,0.5767967795508983,0.4614828403508046,stable,Y
ADL,AIB,ADL,AIB,6.609962542165931,7.43801652892562,8.024691358024691,6.0109289617486334,7.59493670886076,9.090909090909092,1.0788686357524615,0.7073644079293802,0.0,0.5821098412419157,0.4928053803045812,0.22545974146786,0.3206325828658273,stable,Y
ADL,AVD,ADL,AVD,13.65079365079365,16.129032258064516,30.434782608695656,15.254237288135592,17.073170731707318,27.368421052631582,7.064876301852042,2.148586025421295,0.0,0.3797281522495515,0.5217939320872036,0.4577849315165644,0.2883432338003937,stable,Y
ADL,AVJ,ADL,AVJ,6.8201193520886605,9.090909090909092,20.51282051282051,14.285714285714285,12.903225806451612,6.756756756756757,5.3075593149424325,3.732797466812812,0.0,0.0367303605746291,0.0,0.944929235958845,1.0,stable,Y
ADL,AWC,ADL,AWC,14.76190476190476,10.81081081081081,10.9375,16.0,8.333333333333332,12.38095238095238,2.811080350524916,1.9755469755469752,0.0,-0.4733304349113327,-0.2319084142609793,0.343027225427797,0.6583735712609271,stable,Y
AFD,AIY,AFD,AIY,17.353511171910625,22.916666666666664,19.753086419753085,19.73684210526316,22.88135593220339,15.873015873015872,2.849823857571528,2.763922380146383,25.0,0.0090811072521213,-0.1449427589131121,0.986378713565424,0.7841083696021082,stable,Y
AIA,ASK,AIA,ASK,22.98711755233494,13.513513513513514,5.714285714285714,13.333333333333334,11.904761904761903,6.521739130434782,6.223599107008108,3.495887191539366,0.0,-0.6482643439349618,-0.6377481392176932,0.1638189466414324,0.1730711102412597,stable,Y
AIA,AWC,AIA,AWC,12.38095238095238,16.216216216216218,20.3125,16.0,13.541666666666666,20.0,3.2491170098837574,3.146798584298586,25.0,0.3158848158210141,0.2319084142609793,0.5419327778093948,0.6583735712609271,stable,Y
AIB,RIB,AIB,RIB,9.604978682992868,9.523809523809524,8.333333333333332,6.870229007633588,7.894736842105263,9.090909090909092,1.0631799954200696,0.8145363408521304,4.081632653061225,-0.3719745286668695,-0.6667366910003157,0.4677723441242657,0.1480897994403527,stable,Y
AIB,RIM,AIB,RIM,28.032910628019323,22.89156626506024,19.42446043165468,24.8,21.63265306122449,18.94273127753304,3.4302880041784016,2.687769784172662,10.638297872340424,-0.6970521100139793,-0.6667366910003157,0.1237642475887804,0.1480897994403527,stable,Y
AIB,SAAD,AIB,SAAD,6.944444444444444,7.6923076923076925,4.651162790697675,3.125,14.545454545454543,7.352941176470589,3.9289471842119417,1.520572450805009,0.0,0.5012560976196159,0.2608969660436018,0.3110880745047783,0.6175338174259972,stable,Y
AIB,SMDV,AIB,SMDV,6.250694128931294,6.185567010309279,4.950495049504951,6.6115702479338845,10.526315789473683,7.303370786516854,1.9025307123973885,0.5589018881037875,0.0,0.6985543151534805,0.753702346348183,0.1226081419017525,0.0835232813732598,stable,Y
AIM,AIA,AIM,AIA,12.8665814613435,7.0588235294117645,8.19672131147541,8.51063829787234,7.009345794392523,8.050847457627118,2.171629370638535,0.7259073842302879,12.0,-0.6376878378006141,-0.550782483869826,0.1731247769135326,0.2573693316225745,stable,Y
AIN,AFD,AIN,AFD,82.22222222222223,52.94117647058824,40.0,45.0,43.24324324324324,41.46341463414634,16.040550283879963,3.3899143045484514,41.66666666666667,-0.7320886003473399,-0.6377481392176932,0.0980499033874311,0.1730711102412597,stable,Y
AIN,BAG,AIN,BAG,16.53069153069153,25.0,17.857142857142858,30.0,23.75,18.6046511627907,5.1895364317628765,3.571428571428571,35.0,0.1468540680779904,0.347862621391469,0.7813024339129021,0.4992532181146331,stable,Y
AIN,CEPV,AIN,CEPV,3.0303030303030307,4.0,2.4390243902439024,2.857142857142857,5.263157894736842,8.064516129032258,2.113901914381573,0.8670678914581358,0.0,0.762249211299359,0.5217939320872036,0.0780686726147264,0.2883432338003937,variable,Y
AIN,CEPshV,AIN,CEPshV,13.71082621082621,42.85714285714285,12.5,26.47058823529412,42.30769230769231,20.0,13.557516241149854,10.129881012233952,0.0,0.3057684512788817,0.2029198624783569,0.5556411337405921,0.699797968157019,stable,N
AIY,RIB,AIY,RIB,10.630619708633892,7.6190476190476195,6.0606060606060606,5.343511450381679,6.315789473684211,4.958677685950414,2.080131482193255,1.037103198979089,6.122448979591836,-0.7650649461311446,-0.753702346348183,0.0763081602929736,0.0835232813732598,stable,Y
AIZ,AIA,AIZ,AIA,3.278527536483042,7.0588235294117645,4.918032786885246,6.382978723404255,4.672897196261682,9.322033898305085,2.1269482460470144,1.192963166575041,8.0,0.5144665783692461,0.3768511731740915,0.2963835745483126,0.4614828403508046,stable,Y
AIZ,AIB,AIZ,AIB,13.677283168808591,17.355371900826448,17.901234567901234,18.5792349726776,14.556962025316457,22.12121212121212,3.028791605116914,2.011136473680571,8.333333333333332,0.4530953555936284,0.550782483869826,0.3668661630274925,0.2573693316225745,stable,Y
AIZ,RIA,AIZ,RIA,5.658249158249159,6.417112299465241,5.769230769230769,6.296296296296296,5.88235294117647,4.228329809725159,0.7842165304637108,0.3190235690235683,5.555555555555555,-0.5111396560879291,-0.1739313106957345,0.3000616470251527,0.7417339277316277,stable,Y
AIZ,RIM,AIZ,RIM,15.42723429951691,16.867469879518072,14.388489208633093,13.6,9.79591836734694,17.62114537444934,2.795543507576538,1.6337349397590355,4.25531914893617,-0.3261085303217865,-0.2319084142609793,0.5281774995305248,0.6583735712609271,stable,Y
AIZ,SMBV,AIZ,SMBV,52.9040404040404,57.14285714285714,54.54545454545454,61.76470588235294,34.5679012345679,30.0,12.984197562948983,5.7290340378575735,35.714285714285715,-0.8064579915624022,-0.4638168285219587,0.052562866009711,0.3541642984362307,stable,Y
ALM,CEPD,ALM,CEPD,13.69047619047619,11.11111111111111,16.129032258064516,19.230769230769237,8.47457627118644,15.384615384615383,3.8153009227644863,2.508960573476702,50.0,-0.1847942774289928,0.0,0.7259638468139614,1.0,stable,Y
ALM,CEPV,ALM,CEPV,8.333333333333334,20.0,12.195121951219512,17.142857142857142,15.789473684210526,14.516129032258066,4.051638593704414,2.473867595818815,44.44444444444444,0.3143455774213354,0.2319084142609793,0.544012370964371,0.6583735712609271,variable,Y
ASE,AFD,ASE,AFD,14.444444444444445,17.647058823529413,24.0,25.0,21.62162162162162,19.51219512195122,3.9860456211117854,3.176470588235293,16.666666666666664,0.4327910235006471,0.5217939320872036,0.391346090416565,0.2883432338003937,stable,Y
ASE,AIA,ASE,AIA,0.5128205128205129,1.1764705882352942,3.278688524590164,4.25531914893617,2.336448598130841,0.847457627118644,1.484946323660371,1.0763205232134891,4.0,0.1342243892898416,0.3188740696088466,0.7998725218924804,0.5379005604702051,variable,Y
ASE,AWC,ASE,AWC,18.571428571428573,18.91891891891892,20.3125,10.0,11.458333333333332,14.285714285714285,4.29633673006308,3.187138030888029,12.5,-0.6268829798946904,-0.5797710356524485,0.1828524785406223,0.2277839567150159,stable,Y
ASG,AIA,ASG,AIA,12.469871253312538,15.294117647058824,13.934426229508196,9.219858156028367,13.551401869158877,8.050847457627118,2.846073781248033,1.6036353770478031,6.0,-0.4212966503379997,-0.4638168285219587,0.4054431784827879,0.3541642984362307,stable,Y
ASG,AIB,ASG,AIB,0.7936507936507936,0.8264462809917356,1.2345679012345678,3.278688524590164,2.2151898734177213,1.2121212121212122,0.9724989290976116,0.4132960193566254,0.0,0.3744065784855342,0.6667366910003157,0.4646323429003698,0.1480897994403527,stable,Y
ASH,ADA,ASH,ADA,16.767676767676765,21.052631578947366,19.230769230769237,17.24137931034483,13.636363636363637,11.904761904761903,3.4060436124597384,2.7972027972027997,7.142857142857142,-0.7638631490487826,-0.6377481392176932,0.0770573508588094,0.1730711102412597,stable,Y
ASH,AIA,ASH,AIA,9.58805392486046,11.76470588235294,13.114754098360656,14.184397163120568,13.084112149532707,10.59322033898305,1.7333999041188417,1.2251666147977875,14.000000000000002,0.2817028123893024,0.3188740696088466,0.5886232524411541,0.5379005604702051,stable,Y
ASH,AIB,ASH,AIB,6.884170443492478,2.479338842975207,6.790123456790123,8.19672131147541,4.430379746835443,4.242424242424243,2.13084682214579,1.3208731005341177,8.333333333333332,-0.2897944753092659,-0.1739313106957345,0.5774768784665977,0.7417339277316277,stable,Y
ASH,AVA,ASH,AVA,3.03030303030303,20.98765432098765,4.032258064516129,7.59493670886076,5.109489051094891,11.650485436893204,6.748792669215714,2.820932332568246,4.938271604938271,-0.0044943722935812,0.3188740696088466,0.9932584869514004,0.5379005604702051,stable,Y
ASH,AVB,ASH,AVB,6.608450301796492,12.987012987012983,9.15492957746479,7.738095238095238,7.744107744107744,7.913669064748201,2.2546328873522112,0.6556156344821078,1.7543859649122806,-0.1996952761726517,0.0579771035652448,0.7044388301542169,0.9131317851623264,stable,Y
ASH,AVD,ASH,AVD,24.76190476190476,25.806451612903224,28.26086956521739,25.42372881355932,26.82926829268293,25.26315789473684,1.2825522464933952,0.6025588849104722,27.58620689655172,0.1932112003099176,0.2319084142609793,0.713789541453663,0.6583735712609271,stable,Y
ASH,RIA,ASH,RIA,1.4242424242424243,2.13903743315508,1.9230769230769231,1.4814814814814816,0.7352941176470588,0.4228329809725158,0.6650092006170358,0.5781952252540484,1.851851851851852,-0.7857162231095701,-0.6377481392176932,0.063956613926591,0.1730711102412597,stable,Y
ASI,AWC,ASI,AWC,20.952380952380956,27.027027027027028,17.1875,30.0,35.41666666666667,26.666666666666668,6.466079757416216,4.523809523809524,6.25,0.6187274894149386,0.5217939320872036,0.190340541177334,0.2883432338003937,stable,Y
ASI,CEPshD,ASI,CEPshD,8.333333333333334,33.33333333333333,22.22222222222222,10.0,25.0,13.636363636363637,9.746907748551656,7.5,0.0,0.0982452080046927,0.2029198624783569,0.8531063253055121,0.699797968157019,variable,N
ASI,CEPshV,ASI,CEPshV,6.730769230769231,42.85714285714285,12.5,20.588235294117645,7.6923076923076925,27.500000000000004,13.87147813469056,9.33257918552036,0.0,-0.0217807214439124,0.1739313106957345,0.9673340842193696,0.7417339277316277,stable,N
ASJ,ASK,ASJ,ASK,15.982286634460548,16.216216216216218,25.71428571428571,16.666666666666664,26.190476190476197,17.391304347826086,4.874156177922235,0.9297340819079922,23.07692307692308,0.4338458828634687,0.7826908981308054,0.3900608998345256,0.065703848071589,stable,Y
ASJ,PVQ,ASJ,PVQ,71.93732193732195,88.23529411764706,64.0,100.0,72.72727272727273,69.23076923076923,13.60614541716806,5.716912716912731,66.66666666666666,-0.1908671771148658,-0.0289885517826224,0.7171759066134307,0.9565293523898406,stable,Y
AUA,AVA,AUA,AVA,3.636363636363636,3.7037037037037033,4.838709677419355,4.430379746835443,4.014598540145985,4.854368932038835,0.5430839829387887,0.5524554734570442,2.469135802469136,0.5214639563466283,0.6957252427829381,0.2887035194141864,0.124789337440287,stable,Y
AUA,AVE,AUA,AVE,4.809227182108539,6.428571428571428,2.2988505747126435,3.314917127071823,6.5625,6.079027355623101,1.7762772144893624,1.0514084454198938,0.0,0.3718662492020516,0.3188740696088466,0.4679122967223072,0.5379005604702051,stable,Y
AUA,RIA,AUA,RIA,6.085858585858586,6.951871657754011,5.0,5.185185185185185,7.84313725490196,8.0338266384778,1.3045626316244714,1.3289760348583877,6.481481481481481,0.6359543463836532,0.5217939320872036,0.1746705103550529,0.2883432338003937,stable,Y
AUA,RIB,AUA,RIB,13.409980265772228,19.047619047619047,9.848484848484848,12.213740458015266,22.63157894736842,13.636363636363637,4.758356967184596,2.4920592978178746,10.20408163265306,0.3540084058527448,0.3188740696088466,0.4911699033401664,0.5379005604702051,stable,Y
AVH,ADF,AVH,ADF,15.873015873015872,20.0,23.33333333333333,13.513513513513514,7.5,15.789473684210526,5.445563783398923,3.243243243243243,0.0,-0.5395826065596494,-0.6667366910003157,0.269175663349358,0.1480897994403527,stable,Y
AVH,AWB,AVH,AWB,17.142857142857142,42.10526315789473,42.30769230769231,7.142857142857142,15.625,15.789473684210526,15.027915691644877,5.082236842105262,9.090909090909092,-0.355822965047896,-0.5797710356524485,0.4887909221091408,0.2277839567150159,stable,Y
AVH,DVA,AVH,DVA,19.444444444444443,12.5,18.181818181818183,15.384615384615383,19.230769230769237,4.761904761904762,5.638295983281719,2.554390054390055,0.0,-0.4302914032480543,-0.3768511731740915,0.3943972706018639,0.4614828403508046,stable,Y
AVH,PVP,AVH,PVP,22.222222222222214,33.33333333333333,30.0,15.384615384615383,30.434782608695656,23.809523809523807,6.649667807936423,4.106280193236719,0.0,0.0682643251601651,0.0289885517826224,0.8977625687548118,0.9565293523898406,stable,Y
AVH,SMBV,AVH,SMBV,3.0303030303030307,10.714285714285714,9.090909090909092,5.88235294117647,4.938271604938271,7.777777777777778,2.827638552389506,2.07631874298541,7.142857142857142,0.0465978353476657,-0.0289885517826224,0.9301538372758203,0.9565293523898406,variable,Y
AVH,URX,AVH,URX,1.5873015873015872,4.0,6.25,15.625,2.857142857142857,1.7857142857142856,5.315721762795004,1.7420634920634923,0.0,-0.0870728512200591,0.1159542071304896,0.8697208024790342,0.826848213385815,variable,Y
AVJ,AVB,AVJ,AVB,2.073288331726133,5.194805194805195,4.929577464788732,3.571428571428571,3.7037037037037033,2.5179856115107917,1.2489116562854865,1.2057959266389704,0.8771929824561403,-0.0977080562124721,-0.0289885517826224,0.8539043184556299,0.9565293523898406,stable,Y
AVK,RMDL/R,AVK,RMDL/R,4.62001352265044,2.409638554216868,4.0,2.027027027027027,2.955665024630542,4.705882352941177,1.1489288792378072,1.105187484216786,8.791208791208792,0.0016531039936115,0.0579771035652448,0.9975203462683452,0.9131317851623264,stable,Y
AVK,SAAD,AVK,SAAD,13.055555555555555,7.6923076923076925,16.27906976744186,6.25,7.272727272727272,5.88235294117647,4.252584145709005,1.4163410119292474,3.0303030303030303,-0.5653800361872926,-0.7247137945655605,0.242293106226647,0.1032428046237076,stable,Y
AVK,SAAV,AVK,SAAV,20.555555555555557,5.555555555555555,3.8461538461538463,6.25,5.263157894736842,2.941176470588235,6.555457555264495,1.2019230769230769,4.166666666666666,-0.6882867251017346,-0.6667366910003157,0.1306039126110623,0.1480897994403527,stable,Y
AWA,AIY,AWA,AIY,3.838919288645691,4.166666666666666,2.469135802469136,3.947368421052632,5.932203389830509,7.142857142857142,1.6716852070867665,0.9029899983022356,5.357142857142857,0.7778093452980753,0.6957252427829381,0.0685684001080565,0.124789337440287,stable,Y
AWA,ASE,AWA,ASE,23.52092352092352,33.33333333333333,21.875,23.52941176470588,20.40816326530612,32.432432432432435,5.577681121493907,2.38358601016164,46.66666666666666,0.0246822821148033,-0.2029198624783569,0.962984095236666,0.699797968157019,stable,Y
AWB,AIZ,AWB,AIZ,9.269011264300898,6.25,10.344827586206897,14.705882352941178,8.783783783783784,8.383233532934131,2.831977033390325,0.9807970266363828,30.18867924528302,-0.021316247340112,-0.0579771035652448,0.9680304718536517,0.9131317851623264,stable,Y
AWB,SMBV,AWB,SMBV,2.777777777777777,7.142857142857142,3.0303030303030303,5.88235294117647,2.469135802469136,3.333333333333333,1.927462969258154,0.5583613916947252,14.285714285714285,-0.3060716318107445,-0.1739313106957345,0.5552289236135958,0.7417339277316277,variable,Y
AWC,AIA,AWC,AIA,14.356663706142726,11.76470588235294,12.295081967213116,9.219858156028367,10.2803738317757,9.322033898305085,1.988758600371268,1.486524034454015,8.0,-0.8000784197066537,-0.753702346348183,0.0559576607382285,0.0835232813732598,stable,Y
AWC,AIY,AWC,AIY,24.25330597355221,29.166666666666668,24.69135802469136,22.36842105263158,21.1864406779661,26.984126984126984,2.9365121828811365,2.3078529657477027,28.57142857142857,-0.2507358960622963,-0.3188740696088466,0.6317778494402859,0.5379005604702051,stable,Y
AWC,AWC,AWC,AWC,22.38095238095238,21.62162162162162,29.6875,28.000000000000004,25.0,20.952380952380956,3.5972876077144385,2.403474903474903,37.5,-0.0361028019172434,-0.0579771035652448,0.94586932554229,0.9131317851623264,stable,Y
BAG,AVE,BAG,AVE,1.8706842435655997,5.0,8.620689655172415,7.18232044198895,3.4375000000000004,5.775075987841945,2.4541263050457114,1.8724102209944748,0.0,0.1584252544125917,0.2608969660436018,0.76435024135569,0.6175338174259972,stable,Y
BAG,RIA,BAG,RIA,5.367003367003367,3.7433155080213902,3.8461538461538463,6.666666666666667,6.372549019607843,7.399577167019028,1.519450083405238,1.163345723537243,10.185185185185183,0.6581823315501643,0.7247137945655605,0.1552901059863242,0.1032428046237076,stable,Y
BAG,RIB,BAG,RIB,8.680635536427499,11.428571428571429,15.909090909090908,16.793893129770993,10.0,15.289256198347106,3.4123807175524417,2.954545454545454,20.40816326530612,0.2773058235560882,0.3188740696088466,0.5947034683445256,0.5379005604702051,stable,Y
BAG,RIG,BAG,RIG,7.430340557275541,9.090909090909092,10.20408163265306,9.615384615384617,11.320754716981131,5.691056910569105,2.0280898775017744,1.3868705376887598,12.0,0.0427053803939031,0.2319084142609793,0.9359808713675272,0.6583735712609271,stable,Y
BDU,ALM,BDU,ALM,33.333333333333336,25.0,36.36363636363637,60.0,41.17647058823529,26.666666666666668,12.735944945084045,7.254901960784311,0.0,0.0642569376580949,0.347862621391469,0.9037472504839378,0.4992532181146331,stable,Y
BDU,AVJ,BDU,AVJ,9.641943734015344,4.545454545454546,10.256410256410255,11.428571428571429,12.903225806451612,4.054054054054054,3.666084101303604,2.2167216222987216,0.0,0.0208319227755568,0.2319084142609793,0.96875663604108,0.6583735712609271,stable,Y
CEPD,AVE,CEPD,AVE,6.282568655450011,6.428571428571428,6.321839080459771,4.41988950276243,4.6875,5.167173252279635,0.9024281667611974,0.6503343006507767,0.0,-0.69776938666843,-0.6377481392176932,0.1232116380669179,0.1730711102412597,stable,Y
CEPD,IL1D,CEPD,IL1D,13.888888888888888,33.33333333333333,31.25,41.66666666666667,15.555555555555555,21.052631578947366,11.017564051856732,8.888888888888886,0.0,-0.1790301789649594,0.0579771035652448,0.7343238517434407,0.9131317851623264,developmentally dynamic (strengthened),Y
CEPD,OLL,CEPD,OLL,30.76298701298701,35.483870967741936,40.74074074074074,28.000000000000004,27.450980392156865,39.68253968253968,5.80879094417095,5.39793879428604,0.0,0.0240302229535349,-0.2029198624783569,0.9639616037152264,0.699797968157019,stable,Y
CEPD,OLQD,CEPD,OLQD,12.77777777777778,20.0,47.368421052631575,36.66666666666666,24.52830188679245,23.404255319148938,12.468929967159676,7.577389714081807,0.0,0.1523020050900956,0.4638168285219587,0.7733133834622443,0.3541642984362307,stable,Y
CEPD,RIC,CEPD,RIC,24.803921568627448,25.806451612903224,22.5,20.833333333333336,17.647058823529413,23.88059701492537,2.981224929762431,1.985294117647056,6.451612903225806,-0.6157612676887525,-0.6957252427829381,0.1930947165098626,0.124789337440287,stable,Y
CEPD,RMDV,CEPD,RMDV,2.931488801054018,9.375,7.534246575342466,3.5294117647058822,3.643724696356275,5.818181818181818,2.5759094928998647,1.5005029743890963,0.0,-0.1162601374058074,0.0579771035652448,0.8263955042883253,0.9131317851623264,stable,Y
CEPD,URYD,CEPD,URYD,46.66666666666666,40.0,20.0,77.77777777777779,46.15384615384615,21.428571428571427,21.119967573704383,12.61904761904762,0.0,-0.1919230931668278,-0.1449427589131121,0.7156500533127061,0.7841083696021082,stable,Y
CEPV,IL1V,CEPV,IL1V,11.111111111111107,42.85714285714285,30.76923076923077,28.57142857142857,18.91891891891892,18.181818181818183,11.324814283762398,6.293706293706293,16.666666666666664,-0.193035931540303,-0.1159542071304896,0.7140426391842521,0.826848213385815,developmentally dynamic (strengthened),Y
CEPV,OLL,CEPV,OLL,44.37229437229437,35.483870967741936,40.74074074074074,48.0,33.33333333333333,31.746031746031743,6.48025598775665,5.5194805194805205,75.0,-0.6479187369725529,-0.5797710356524485,0.1641196129542632,0.2277839567150159,stable,Y
CEPV,OLQV,CEPV,OLQV,15.635345047109752,30.0,37.03703703703704,32.35294117647059,21.568627450980397,24.0,7.819485736532824,5.392156862745097,20.0,-0.0099172047022511,0.0579771035652448,0.9851246806298708,0.9131317851623264,stable,Y
CEPV,RIC,CEPV,RIC,27.934640522875814,22.58064516129032,27.500000000000004,29.166666666666668,20.0,23.88059701492537,3.581658790628137,2.6769976807927467,41.935483870967744,-0.5823125995087836,-0.3768511731740915,0.2252586974943272,0.4614828403508046,stable,Y
CEPV,RIP,CEPV,RIP,1.1904761904761905,4.411764705882353,2.1052631578947367,2.469135802469136,1.6260162601626018,2.054794520547945,1.1199064538631989,0.4215597711532669,0.0,-0.1790947470832554,-0.0579771035652448,0.7342301049728115,0.9131317851623264,variable,Y
CEPV,RMDD,CEPV,RMDD,2.399028241724871,5.769230769230769,5.147058823529411,4.430379746835443,6.276150627615063,6.198347107438017,1.4669273200885713,0.7791040711464499,10.16949152542373,0.7884896845058531,0.753702346348183,0.0623737927164968,0.0835232813732598,stable,Y
CEPV,URAV,CEPV,URAV,11.111111111111107,25.0,26.31578947368421,26.31578947368421,35.0,20.833333333333336,7.8590291493216275,2.741228070175437,0.0,0.6236042271399796,0.5294117647058824,0.1858479611907621,0.2800732749847344,developmentally dynamic (strengthened),Y
CEPV,URYV,CEPV,URYV,24.20634920634921,10.0,18.181818181818183,25.0,20.0,14.285714285714285,5.780971872112695,4.9603174603174605,0.0,-0.1841658545920207,-0.0289885517826224,0.7268744004659892,0.9565293523898406,stable,Y
DVA,AIZ,DVA,AIZ,8.640080446690837,4.6875,4.310344827586207,5.88235294117647,4.72972972972973,2.395209580838324,2.068362045135636,0.7860040567951314,3.7735849056603774,-0.7525317514795331,-0.4638168285219587,0.0842832571917715,0.3541642984362307,stable,Y
DVA,AVA,DVA,AVA,1.5584415584415583,1.2345679012345678,0.8064516129032258,3.1645569620253164,0.7299270072992701,0.9708737864077668,0.9111398732125408,0.3345315337199194,4.938271604938271,-0.2950207509675401,-0.4928053803045812,0.5703077700186612,0.3206325828658273,stable,Y
DVA,AVE,DVA,AVE,5.748639307961343,5.714285714285714,5.747126436781609,6.077348066298343,7.187499999999999,4.5592705167173255,0.8420367041426902,0.181531176006314,19.29824561403509,0.0692229129398893,0.1159542071304896,0.896331482171398,0.826848213385815,stable,Y
DVC,AIB,DVC,AIB,2.579623766064444,5.785123966942149,4.320987654320987,3.825136612021858,5.063291139240507,3.636363636363636,1.1275049245918805,0.7134637514384352,2.083333333333333,0.2477012771347562,0.1159542071304896,0.6360470545034318,0.826848213385815,stable,Y
DVC,AVA,DVC,AVA,9.61038961038961,2.469135802469136,3.225806451612903,6.329113924050633,5.839416058394161,4.854368932038835,2.5454923747627056,1.551653736218865,6.172839506172839,-0.2428947095561113,-0.0579771035652448,0.6428230672629928,0.9131317851623264,stable,Y
DVC,RIB,DVC,RIB,4.096367689748305,5.714285714285714,5.303030303030303,2.2900763358778624,5.263157894736842,5.785123966942149,1.3452567343974473,0.46661074173036,8.16326530612245,0.3040335728809136,0.2319084142609793,0.5580015271996674,0.6583735712609271,stable,Y
DVC,RIG,DVC,RIG,14.860681114551085,21.21212121212121,22.448979591836736,11.538461538461538,15.09433962264151,18.69918699186992,4.190094637416773,3.175720048785064,12.0,-0.0696062057484689,-0.0579771035652448,0.8957593132417754,0.9131317851623264,stable,Y
FLP,AVA,FLP,AVA,10.043290043290042,1.2345679012345678,10.483870967741936,10.126582278481012,13.86861313868613,9.385113268608414,4.207036525125051,0.5493788495667609,7.4074074074074066,0.4514890078457201,0.3768511731740915,0.3687827725876761,0.4614828403508046,stable,Y
FLP,AVB,FLP,AVB,1.8336369156041288,5.194805194805195,0.7042253521126761,2.976190476190476,3.7037037037037033,2.158273381294964,1.5692039168588632,0.9350333940497872,0.8771929824561403,0.0713523209975754,0.2029198624783569,0.8931531513205807,0.699797968157019,stable,Y
FLP,AVD,FLP,AVD,5.714285714285714,12.903225806451612,10.869565217391305,5.084745762711865,7.317073170731707,6.315789473684211,3.1399107118780445,1.416915583709169,0.0,-0.2358642533717434,-0.1159542071304896,0.6527644136480332,0.826848213385815,stable,Y
FLP,FLP,FLP,FLP,43.333333333333336,50.0,77.77777777777779,33.33333333333333,50.0,30.0,17.0499146178908,8.33333333333334,0.0,-0.2534466059062507,-0.3088235294117647,0.6279701855752122,0.5514912604315082,stable,Y
FLP,PVC,FLP,PVC,13.333333333333334,6.25,3.7037037037037033,4.545454545454546,8.064516129032258,2.857142857142857,3.8497924769818095,2.1173039923039934,4.761904761904762,-0.5316755854966899,-0.4928053803045812,0.2776333640876428,0.3206325828658273,stable,Y
