Pre Class,Post Class,Pre,Post,Early L1,Late L1,L2,L3,adult_TEM,adult_SEM,standard deviation,median absolute deviation,daf2-dauer,Pearson's correlation,Spearman's correlation,Pearson pvalue,Spearman pvalue,classification,nondauer contact
AWA,ADL,AWA,ADL,64.44444444444444,50.0,28.57142857142857,16.666666666666664,6.666666666666667,9.67741935483871,23.328346670227752,14.447004608294929,0.0,-0.927791511270731,-0.9856107606091624,0.0076328488594619,0.0003090856678496,developmentally dynamic (weakened),Y
AWA,AIZ,AWA,AIZ,3.964998632759092,10.9375,11.20689655172414,11.76470588235294,17.56756756756757,15.568862275449105,4.689263083616817,2.3156811377245514,18.867924528301888,0.9458184106561311,0.9856107606091624,0.0043239379900075,0.0003090856678496,stable,Y
AWA,AWB,AWA,AWB,63.49206349206349,52.63157894736842,46.15384615384615,64.28571428571429,28.125,28.947368421052637,16.0307954723257,14.496176338281607,27.27272727272727,-0.8694251687213712,-0.6377481392176932,0.0244615433432345,0.1730711102412597,stable,Y
AWB,ADF,AWB,ADF,27.97619047619048,48.0,40.0,45.94594594594595,57.49999999999999,55.26315789473685,10.79470843146719,7.631578947368425,0.0,0.895100007670202,0.8116794499134278,0.0159288523882919,0.0498575851013404,stable,Y
AWC,AIB,AWC,AIB,15.98269903354649,16.528925619834713,14.814814814814811,12.021857923497269,6.962025316455696,8.787878787878787,3.9596924606351824,2.8374759575345605,10.416666666666668,-0.9467994786893484,-0.9276336570439174,0.0041701566044145,0.0076658441874731,stable,Y
AWC,ASE,AWC,ASE,20.49062049062049,44.44444444444444,21.875,17.647058823529413,14.285714285714285,16.216216216216218,11.104035843439735,2.829391891891891,0.0,-0.5146412561181352,-0.8116794499134278,0.2961909309491772,0.0498575851013404,stable,Y
CEPD,URB,CEPD,URB,75.0,80.0,57.14285714285714,50.0,36.36363636363637,29.411764705882355,20.277777969870737,19.318181818181817,0.0,-0.9373919295800202,-0.9276336570439174,0.0057569510893951,0.0076658441874731,stable,Y
CEPV,AVE,CEPV,AVE,5.779681711885101,6.428571428571428,5.172413793103448,4.972375690607735,3.4375000000000004,3.951367781155015,1.1143736887435969,0.914156965365043,10.526315789473683,-0.9133196853013968,-0.9276336570439174,0.0109445801608491,0.0076658441874731,stable,Y
DVA,RIR,DVA,RIR,20.419580419580424,13.043478260869565,15.0,16.0,11.76470588235294,3.7037037037037033,5.574538164487914,2.11764705882353,4.166666666666666,-0.8209972532081762,-0.753702346348183,0.0451951735215656,0.0835232813732598,stable,Y
FLP,ADE,FLP,ADE,67.22222222222221,33.33333333333333,30.0,12.5,19.047619047619047,14.285714285714285,20.335068273297832,9.523809523809522,0.0,-0.7950026865365923,-0.8116794499134278,0.058728454641153,0.0498575851013404,stable,Y
IL1D,BWM02D,IL1D,BWM02D,12.320788530465949,8.823529411764707,10.81081081081081,9.333333333333334,6.0606060606060606,5.9405940594059405,2.5442024308754294,2.375102375102375,0.0,-0.9283188346537604,-0.8116794499134278,0.0075231284937677,0.0498575851013404,stable,Y
IL1D,RIP,IL1D,RIP,13.458049886621316,7.352941176470589,6.315789473684211,7.4074074074074066,4.878048780487805,4.10958904109589,3.314702425996032,1.264679313459801,0.0,-0.8678839609818155,-0.8116794499134278,0.0250289521861405,0.0498575851013404,stable,Y
IL1V,RIP,IL1V,RIP,11.666666666666666,10.294117647058822,6.315789473684211,4.938271604938271,4.065040650406504,4.10958904109589,3.2940611809541918,1.5397156935600438,0.0,-0.8978222900565765,-0.9856107606091624,0.0151270444378743,0.0003090856678496,stable,Y
IL2D,IL1D,IL2D,IL1D,5.5555555555555545,16.666666666666664,18.75,25.0,28.88888888888889,26.31578947368421,8.543843158792773,4.824561403508772,0.0,0.9113668313639992,0.9856107606091624,0.0114356139407585,0.0003090856678496,developmentally dynamic (strengthened),Y
IL2D,RIP,IL2D,RIP,17.709750566893423,11.76470588235294,18.947368421052637,23.456790123456788,23.577235772357724,26.71232876712329,5.3514711192883215,2.933742602732151,0.0,0.7713740635391062,0.9276336570439174,0.0724296100954495,0.0076658441874731,stable,Y
IL2L/R,RIH,IL2L/R,RIH,62.03703703703703,100.0,56.25,59.09090909090909,37.83783783783784,51.28205128205128,20.87661634734265,5.377492877492877,37.5,-0.6187309888946796,-0.8696565534786727,0.1903373014947944,0.0243768916856907,stable,Y
IL2V,IL1V,IL2V,IL1V,11.111111111111107,14.285714285714285,7.6923076923076925,19.047619047619047,27.027027027027028,20.454545454545457,6.991451897437892,4.671717171717174,0.0,0.7979099410505048,0.8116794499134278,0.0571338692833714,0.0498575851013404,developmentally dynamic (strengthened),Y
IL2V,RMED/V,IL2V,RMED/V,16.343617664851788,13.043478260869565,25.806451612903224,12.76595744680851,11.940298507462686,11.11111111111111,5.508512206163722,1.3790130445521402,0.0,-0.4203819019906202,-0.8116794499134278,0.4065722901935899,0.0498575851013404,stable,Y
OLL,RMDD,OLL,RMDD,1.1235955056179774,5.769230769230769,9.558823529411764,8.227848101265822,9.205020920502092,10.743801652892564,3.5165020919901435,1.4348780802682066,13.559322033898304,0.8327412362447693,0.7826908981308054,0.0396236678040248,0.065703848071589,developmentally dynamic (strengthened),Y
OLL,RMDL/R,OLL,RMDL/R,0.4901960784313725,1.2048192771084338,1.6,1.351351351351351,2.4630541871921183,3.1372549019607843,0.9474149669477584,0.6281679979057725,2.197802197802198,0.9603209292630596,0.9276336570439174,0.0023304070488436,0.0076658441874731,developmentally dynamic (strengthened),Y
OLL,SMDV,OLL,SMDV,12.501388257862589,9.278350515463918,7.920792079207921,8.264462809917356,7.602339181286549,7.303370786516854,1.9319605675656768,0.6397724606609363,7.4074074074074066,-0.8302635697450973,-0.9276336570439174,0.0407705916765234,0.0076658441874731,stable,Y
OLQD,RMDD,OLQD,RMDD,3.1461035674518825,1.9230769230769231,2.2058823529411766,3.1645569620253164,4.184100418410042,3.71900826446281,0.8646734581649131,0.7565629557608167,1.694915254237288,0.6902091792664473,0.8116794499134278,0.1290901617654631,0.0498575851013404,stable,Y
OLQV,RIC,OLQV,RIC,10.0718954248366,6.451612903225806,5.0,4.166666666666666,2.3529411764705883,4.477611940298507,2.6361542315980664,1.14247311827957,9.67741935483871,-0.8539977275762022,-0.898645105261295,0.0304188546697598,0.0148886220055803,variable,Y
PVP,RIG,PVP,RIG,9.009287925696595,6.0606060606060606,2.0408163265306123,1.9230769230769231,0.9433962264150944,0.8130081300813009,3.324866066438142,1.10374444655557,16.0,-0.873619393867106,-0.9856107606091624,0.0229488072490259,0.0003090856678496,variable,Y
PVT,RIG,PVT,RIG,19.59752321981424,15.151515151515152,8.16326530612245,7.6923076923076925,7.547169811320755,5.691056910569105,5.467572236679056,1.3086731382701404,0.0,-0.8494005916261426,-0.9856107606091624,0.0323124617231956,0.0003090856678496,stable,Y
RIA,CEPV,RIA,CEPV,12.171717171717171,12.0,14.634146341463412,8.571428571428571,3.508771929824561,8.064516129032258,3.9479381145729495,2.0536005213424566,0.0,-0.7755775610753439,-0.8116794499134278,0.0698965801976573,0.0498575851013404,stable,Y
RIA,SIAV,RIA,SIAV,63.13131313131313,54.54545454545454,59.09090909090909,47.82608695652174,43.18181818181818,47.5,7.6721588071204945,5.795454545454547,52.94117647058824,-0.8766829269778946,-0.9276336570439174,0.0218730031867801,0.0076658441874731,stable,Y
RIA,SMDD,RIA,SMDD,26.030585106382983,34.78260869565217,33.035714285714285,36.11111111111111,34.93975903614458,36.45320197044335,3.879284689244277,1.420972674878854,36.206896551724135,0.7212154004921625,0.8406680016960504,0.1057475909563804,0.0360575728451591,stable,Y
RIB,RIA,RIB,RIA,2.732323232323232,2.6737967914438503,1.9230769230769231,1.4814814814814816,0.9803921568627452,1.6913319238900637,0.6863385444223087,0.5762676043113799,3.7037037037037033,-0.8467640014247415,-0.898645105261295,0.0334228188644129,0.0148886220055803,stable,Y
RIC,AVA,RIC,AVA,18.181818181818183,18.51851851851852,16.129032258064516,16.455696202531644,13.138686131386862,10.679611650485436,3.047057793897973,2.057804119870271,2.469135802469136,-0.9326732477230452,-0.8696565534786727,0.006646744924255,0.0243768916856907,stable,Y
RIF,ALM,RIF,ALM,33.333333333333336,25.0,18.181818181818183,20.0,17.647058823529413,13.333333333333334,7.024250522814152,3.60071301247772,0.0,-0.8777170945676804,-0.9276336570439174,0.0215154086369577,0.0076658441874731,variable,Y
RIF,ASH,RIF,ASH,52.22222222222223,12.5,10.0,15.789473684210526,9.375,3.7037037037037033,17.583121853708114,3.207236842105263,0.0,-0.743858568327973,-0.8116794499134278,0.0900101305468715,0.0498575851013404,developmentally dynamic (weakened),Y
RIF,AVB,RIF,AVB,18.207793135469124,12.987012987012983,12.676056338028168,10.11904761904762,10.1010101010101,11.151079136690647,3.035819283840361,1.4339826839826832,4.385964912280701,-0.7940402255875978,-0.898645105261295,0.0592607950336046,0.0148886220055803,stable,Y
RIF,AVJ,RIF,AVJ,37.791986359761296,22.727272727272727,17.94871794871795,20.0,8.064516129032258,6.756756756756757,11.300744449873076,7.331378299120234,7.6923076923076925,-0.9558224499235348,-0.9276336570439174,0.0028843742073313,0.0076658441874731,stable,Y
RIG,AIZ,RIG,AIZ,2.428837315973784,7.8125,8.620689655172415,7.84313725490196,15.54054054054054,11.377245508982035,4.346925703880276,1.7823727544910175,3.7735849056603774,0.921995978034905,0.9276336570439174,0.0088896284577504,0.0076658441874731,stable,Y
RIG,AVK,RIG,AVK,45.45454545454546,24.13793103448276,20.0,15.789473684210526,12.34567901234568,7.84313725490196,13.2965453497947,5.89612601106854,34.61538461538461,-0.8867745185703312,-0.9856107606091624,0.0185042385854774,0.0003090856678496,stable,Y
RIG,RIR,RIG,RIR,21.025641025641026,13.043478260869565,10.0,16.0,5.88235294117647,5.555555555555555,6.024400533454301,5.0588235294117645,8.333333333333332,-0.8944196732571629,-0.8116794499134278,0.016132345298743,0.0498575851013404,stable,Y
RIG,RMG,RIG,RMG,49.07407407407408,33.33333333333333,30.76923076923077,13.333333333333334,12.5,4.761904761904762,16.599796382801067,10.416666666666664,0.0,-0.918750043754728,-0.9856107606091624,0.0096341450414995,0.0003090856678496,stable,Y
RIH,RIP,RIH,RIP,13.803854875283449,11.76470588235294,12.63157894736842,9.876543209876544,6.504065040650407,10.95890410958904,2.551485146457994,1.3775178687459393,3.571428571428571,-0.7752425060021831,-0.8406680016960504,0.0700969796208477,0.0360575728451591,stable,Y
RIM,AVB,RIM,AVB,11.996857030608234,9.090909090909092,5.633802816901409,7.738095238095238,4.040404040404041,5.39568345323741,2.91498957441866,1.8476128188358407,14.912280701754383,-0.8879667606601577,-0.9276336570439174,0.0181240804584153,0.0076658441874731,stable,Y
RIM,BWM04D,RIM,BWM04D,18.09523809523809,16.666666666666664,7.142857142857142,8.571428571428571,2.2222222222222223,8.571428571428571,6.040650625679611,3.888888888888889,25.0,-0.8247682675694218,-0.7500000000000001,0.0433688932649521,0.0859374999999998,stable,Y
RIM,RIB,RIM,RIB,7.173425471297811,9.523809523809524,8.333333333333332,6.870229007633588,3.684210526315789,6.198347107438017,1.99116015816085,1.0674931129476577,12.244897959183673,-0.7162136842070055,-0.8116794499134278,0.1093746904704601,0.0498575851013404,stable,Y
RIM,SAAV,RIM,SAAV,34.44444444444445,38.88888888888889,38.46153846153847,34.375,28.07017543859649,27.94117647058824,4.805529174392407,4.265491452991451,29.166666666666668,-0.8014036874036647,-0.8116794499134278,0.0552443745908832,0.0498575851013404,stable,Y
RIM,SMDD,RIM,SMDD,15.048758865248226,11.956521739130435,11.607142857142858,12.5,11.44578313253012,11.330049261083744,1.4044854107688094,0.3939161013297134,12.06896551724138,-0.7565184164763746,-0.8116794499134278,0.0817077286428627,0.0498575851013404,stable,Y
RIS,AVE,RIS,AVE,7.240813173016562,7.857142857142857,6.896551724137931,6.629834254143646,5.0,5.167173252279635,1.147513304541142,0.7857850259389205,5.263157894736842,-0.928510993672166,-0.9276336570439174,0.0074833383917507,0.0076658441874731,stable,Y
RIV,RIA,RIV,RIA,3.644781144781145,7.4866310160427805,3.076923076923077,2.592592592592593,2.941176470588235,2.536997885835095,1.8912188555900409,0.4442545345418123,1.851851851851852,-0.4717055530505717,-0.8406680016960504,0.3449203586905023,0.0360575728451591,stable,Y
RIV,RMDD,RIV,RMDD,2.994266336962966,5.769230769230769,2.941176470588235,1.2658227848101269,0.4184100418410041,1.6528925619834711,1.8815055505756109,0.8642217760764197,0.0,-0.6710513677762645,-0.8406680016960504,0.1445134983099003,0.0360575728451591,stable,Y
RIV,SMDV,RIV,SMDV,2.050078247261346,2.061855670103093,1.98019801980198,1.6528925619834711,1.1695906432748535,1.6853932584269662,0.343250346545416,0.1985928426389375,1.851851851851852,-0.8261948939709506,-0.8406680016960504,0.0426871513274165,0.0360575728451591,stable,Y
RMDL/R,BWM04V,RMDL/R,BWM04V,11.666666666666666,9.090909090909092,12.195121951219512,14.285714285714285,13.636363636363637,17.94871794871795,2.9712422927879154,1.309523809523809,0.0,0.744247193592604,0.8406680016960504,0.0897499156401739,0.0360575728451591,developmentally dynamic (strengthened),Y
RMDL/R,IL1L/R,RMDL/R,IL1L/R,40.82491582491583,33.33333333333333,21.428571428571427,20.0,12.12121212121212,12.12121212121212,11.594077381841576,8.593073593073594,33.33333333333333,-0.9498522788776868,-1.0,0.0037091353082067,0.0,stable,Y
RMDL/R,RMDD,RMDL/R,RMDD,4.8649371683079545,4.807692307692308,2.2058823529411766,3.79746835443038,1.6736401673640169,2.479338842975207,1.3773252260863518,1.1986423385501968,3.389830508474576,-0.8197172776936834,-0.7826908981308054,0.0458230280462647,0.065703848071589,stable,Y
RMDL/R,RMDL/R,RMDL/R,RMDL/R,15.146720757268426,16.867469879518072,12.8,10.135135135135137,5.911330049261084,7.450980392156863,4.317637751693121,3.8478701825557815,4.395604395604396,-0.9241327257770346,-0.9276336570439174,0.0084154248760961,0.0076658441874731,stable,Y
RMDL/R,RMDV,RMDL/R,RMDV,3.236296714557584,5.208333333333334,2.73972602739726,1.7647058823529411,1.6194331983805668,1.090909090909091,1.4942419076367328,0.8084317580885086,0.0,-0.7336858006797453,-0.9276336570439174,0.0969409445034536,0.0076658441874731,stable,Y
RMDV,BWM02V,RMDV,BWM02V,19.2241154197676,16.666666666666664,17.333333333333336,14.666666666666666,13.26530612244898,8.620689655172415,3.738260104655454,2.034013605442178,0.0,-0.8993923083959757,-0.9276336570439174,0.0146736905352055,0.0076658441874731,stable,Y
RMED/V,RMDV,RMED/V,RMDV,10.161657987744944,4.166666666666666,2.73972602739726,2.941176470588235,0.4048582995951417,0.3636363636363636,3.608902222203306,1.8809041835357625,5.172413793103448,-0.8975408709693841,-0.9276336570439174,0.0152090082142063,0.0076658441874731,developmentally dynamic (weakened),Y
RMED/V,SMDD,RMED/V,SMDD,4.022606382978723,4.3478260869565215,4.464285714285714,3.4722222222222223,2.409638554216868,1.477832512315271,1.1910022950317976,0.6586415980206453,0.0,-0.8702123885230633,-0.753702346348183,0.0241741113969498,0.0835232813732598,stable,Y
RMED/V,BWM01D,RMED/V,BWM01D,29.012345679012345,33.33333333333333,23.404255319148938,22.448979591836736,22.41379310344828,22.53521126760564,4.598033344320569,0.5383469457347818,33.33333333333333,-0.7005971844469059,-0.8406680016960504,0.1210435284653305,0.0360575728451591,stable,Y
RMG,RMDL/R,RMG,RMDL/R,17.66869506423259,14.457831325301203,13.6,8.108108108108109,7.881773399014778,7.0588235294117645,4.370896648920334,3.2880289631432125,3.296703296703297,-0.9086112503762248,-0.9856107606091624,0.0121462203251328,0.0003090856678496,stable,Y
SMBD,BWM01D,SMBD,BWM01D,16.666666666666668,11.11111111111111,12.76595744680851,12.244897959183673,3.4482758620689653,9.859154929577464,4.361659324272444,1.4534012586155232,22.22222222222222,-0.8382951456241278,-0.8116794499134278,0.0371085234406194,0.0498575851013404,stable,Y
SMBD,BWM02D,SMBD,BWM02D,5.206093189964157,5.88235294117647,4.054054054054054,4.0,2.0202020202020203,3.96039603960396,1.3199832414565411,0.6228485751800985,5.0,-0.7915929709869695,-0.9276336570439174,0.0606243123346541,0.0076658441874731,stable,Y
SMBD,BWM04D,SMBD,BWM04D,24.92063492063492,16.666666666666664,14.285714285714285,8.571428571428571,6.666666666666667,8.571428571428571,6.871139937300132,3.809523809523809,25.0,-0.8936626414050907,-0.9558823529411764,0.0163602387925367,0.0028766156116425,stable,Y
SMBD,SAAV,SMBD,SAAV,42.22222222222222,50.0,34.61538461538461,31.25,21.052631578947366,27.94117647058824,10.337381762029471,7.140522875816993,16.666666666666664,-0.8465303986205195,-0.9276336570439174,0.0335220493109549,0.0076658441874731,stable,Y
SMBV,BWM01V,SMBV,BWM01V,12.73809523809524,13.88888888888889,11.904761904761903,9.615384615384617,7.246376811594203,10.76923076923077,2.3765914861382824,1.5613553113553111,30.0,-0.7611496792568372,-0.8406680016960504,0.078761070791798,0.0360575728451591,stable,Y
SMBV,BWM03V,SMBV,BWM03V,36.94444444444444,27.77777777777778,25.925925925925924,17.073170731707318,11.594202898550725,18.33333333333333,9.08639063544268,5.35230352303523,45.45454545454545,-0.8955720743520821,-0.898645105261295,0.0157883842110216,0.0148886220055803,stable,Y
SMBV,BWM04V,SMBV,BWM04V,29.814814814814813,18.181818181818183,9.75609756097561,14.285714285714285,6.8181818181818175,8.974358974358974,8.486198400414143,4.1246355270745525,50.0,-0.8618836769605894,-0.9276336570439174,0.0272968163492321,0.0076658441874731,stable,Y
SMBV,SAAD,SMBV,SAAD,40.41666666666666,42.30769230769231,37.2093023255814,34.375,25.454545454545453,17.647058823529413,9.5271995279292,5.570028324388783,24.24242424242424,-0.9263953688911092,-0.9276336570439174,0.0079270808208485,0.0076658441874731,stable,Y
SMDD,BWM01D,SMDD,BWM01D,10.493827160493824,8.333333333333332,8.51063829787234,4.081632653061225,5.172413793103448,2.8169014084507045,2.983380238039464,2.214502822405558,22.22222222222222,-0.853514286379163,-0.8406680016960504,0.0306154465119209,0.0360575728451591,stable,Y
SMDD,RIA,SMDD,RIA,10.65993265993266,8.02139037433155,5.769230769230769,7.777777777777778,5.147058823529411,5.9196617336152215,2.0434809342282114,1.1260798025503909,7.4074074074074066,-0.8423861354289027,-0.7826908981308054,0.0353054633767765,0.065703848071589,stable,Y
SMDV,BWM01V,SMDV,BWM01V,10.873015873015872,8.333333333333332,7.142857142857142,5.769230769230769,4.3478260869565215,3.076923076923077,2.818928905166826,1.992753623188405,15.0,-0.9660757451298724,-0.9856107606091624,0.0017067616524089,0.0003090856678496,stable,Y
SMDV,BWM03V,SMDV,BWM03V,21.11111111111111,16.666666666666664,11.11111111111111,7.317073170731707,7.246376811594203,8.333333333333332,5.719156797926379,2.4404972310592665,18.181818181818183,-0.8498844989836785,-0.898645105261295,0.0321105943063915,0.0148886220055803,stable,Y
URAD,RMEL/R,URAD,RMEL/R,13.073192239858905,8.108108108108109,11.11111111111111,8.0,5.47945205479452,5.405405405405405,3.060410298247377,2.611625323954092,23.07692307692308,-0.8893188881318145,-0.9276336570439174,0.0176975239024634,0.0076658441874731,stable,Y
URAV,RIP,URAV,RIP,9.710884353741497,14.705882352941178,8.421052631578947,6.172839506172839,5.691056910569105,3.4246575342465757,3.94142358444033,2.009913721586196,3.571428571428571,-0.7509881204171787,-0.9276336570439174,0.0852901448883216,0.0076658441874731,stable,Y
URAV,RMED/V,URAV,RMED/V,13.50030248033878,13.043478260869565,16.129032258064516,8.51063829787234,7.462686567164178,7.936507936507936,3.5992276970053543,2.781897271915422,25.0,-0.7608186528419411,-0.8116794499134278,0.0789700658530958,0.0498575851013404,stable,Y
URB,ADA,URB,ADA,1.5151515151515154,5.263157894736842,3.8461538461538463,3.4482758620689653,15.909090909090908,19.047619047619047,7.374865058311699,2.0729421818351037,0.0,0.9246956697667784,0.753702346348183,0.008292597507975,0.0835232813732598,developmentally dynamic (strengthened),Y
