Pre Class,Post Class,Pre,Post,Early L1,Late L1,L2,L3,adult_SEM,standard deviation,median absolute deviation,Pearson's correlation,Spearman's correlation,Pearson pvalue,Spearman pvalue,classification,nondauer contact
AWA,AWB,AWA,AWB,0.2473222433461598,0.3372065427881451,0.1599184871778319,0.2938156196681147,0.1230004634677426,0.0897227435807417,0.0874037561683278,-0.6145110869302943,-0.4999999999999999,0.2700779282629908,0.3910022189557705,stable,Y
AIY,AWB,AIY,AWB,0.0158651263562192,0.0,0.0419923347058744,0.008717049040795,0.0171937357070006,0.0156783776159843,0.0071480773154242,0.1074150186288969,0.3,0.8634984065171413,0.6238376647810728,variable,Y
AVH,AWB,AVH,AWB,0.0387889947027537,0.1476533850431298,0.1182211079192889,0.0962806928920074,0.046124752937576,0.0466521086889406,0.0501559399544314,-0.1913587182339077,0.0,0.7578497638809731,1.0,stable,Y
ADL,AWC,ADL,AWC,0.1202222161976684,0.0788726436807316,0.251494993241827,0.1205167264575438,0.1358235063379316,0.0650889463922049,0.0153067798803877,0.1365544817937183,0.6,0.8266753073045673,0.2847569798652937,stable,Y
ASE,AWC,ASE,AWC,0.120937156861149,0.0978027236015544,0.1479001832778782,0.163126584794965,0.1084194441933602,0.0272690008192382,0.0231344332595945,-0.0232571457418153,0.1999999999999999,0.970390752049332,0.747060078104662,stable,Y
ASI,AWC,ASI,AWC,0.1290421396166597,0.187448168582032,0.1546172031774771,0.2447985191612565,0.1765359633148972,0.0432893984390799,0.0219187601374201,0.3678665954528934,0.4999999999999999,0.5424072824348286,0.3910022189557705,stable,Y
AWC,AWC,AWC,AWC,0.1575089590676043,0.2383150187486913,0.3276378424663256,0.2913752479241336,0.1917621329296496,0.0697237413936515,0.0530602291754422,0.0957549907379675,0.3,0.8782675292606856,0.6238376647810728,stable,Y
AIA,AWC,AIA,AWC,0.0701656855594805,0.1736536317916143,0.2884049993752421,0.1900280544441935,0.2346665082599416,0.0810810306757187,0.044638453815748,0.6496740803436027,0.7,0.2353902250684368,0.1881204043741873,stable,Y
AIN,BAG,AIN,BAG,0.2529162064432707,0.2979723892179561,0.1436286053259798,0.3363100687078231,0.2290962268687307,0.0732997757957989,0.0450561827746854,-0.1253684889744636,-0.0999999999999999,0.8407950157989662,0.8728885715695383,stable,Y
RIB,BAG,RIB,BAG,0.1067458064701306,0.0659226167595169,0.08824104735976,0.281752106222925,0.1793887010553989,0.0877783796161563,0.0408231897106137,0.4639158959152252,0.6,0.4312541304016182,0.2847569798652937,stable,Y
RIG,BAG,RIG,BAG,0.1086617781071305,0.1052922371427617,0.0688236076832869,0.0977760699651102,0.2198386043761823,0.0579342642679184,0.0075161671776515,0.7473555472540938,0.0999999999999999,0.1465257229451045,0.8728885715695383,stable,Y
RIH,BAG,RIH,BAG,0.0239571203526779,0.0,0.1033542479189574,0.0343122215969516,0.0363469439903375,0.0384577905357404,0.0103551012442737,0.1775760900710205,0.6,0.775097047025039,0.2847569798652937,variable,Y
RIB,DVA,RIB,DVA,0.0170008267086239,0.0,0.004321700278766,0.037286199251144,0.0038923336723543,0.0152630241113304,0.004321700278766,-0.1261681963594773,0.0,0.8397848817886263,1.0,variable,Y
RIR,DVA,RIR,DVA,0.0262339689200063,0.0953318614670213,0.0621217877875752,0.0107135326361997,0.041102240703283,0.0329670515190467,0.0210195470842921,-0.1146051654913276,-0.1999999999999999,0.8544002304260385,0.747060078104662,stable,Y
AVH,DVA,AVH,DVA,0.0179403858249189,0.0228454835979006,0.0148452533832357,0.0231780609725992,0.0152920184602116,0.0040067505181366,0.0030951324416832,-0.3312672199050992,-0.0999999999999999,0.5860639776802629,0.8728885715695383,stable,Y
FLP,FLP,FLP,FLP,0.0296939844389544,0.0608681285643473,0.0506097319509714,0.016700065771629,0.0168237649076355,0.0200388510172641,0.0129939186673253,-0.4774212838154091,-0.6,0.4160824747912428,0.2847569798652937,stable,Y
OLQD,IL2L/R,OLQD,IL2L/R,0.2687486131162132,0.3495268929439643,0.3177609804363287,0.1876836409926927,0.2359862045904734,0.064267570719193,0.0490123673201155,-0.4130862234870771,-0.6,0.4894088955552167,0.2847569798652937,stable,Y
RIH,IL2L/R,RIH,IL2L/R,0.0541760173374071,0.0702554908784913,0.0145170086711926,0.0169415013740773,0.0229073047039159,0.0249984046070447,0.0083902960327232,-0.597715479137169,-0.4999999999999999,0.2870864606801245,0.3910022189557705,variable,Y
IL2L/R,OLL,IL2L/R,OLL,0.0006360773523604,0.0774063373870588,0.0122180394882232,0.0156329349970616,0.0260571716005755,0.0299274159385511,0.0104242366035138,0.0358894504897971,0.3999999999999999,0.9543139440743844,0.5046315754686911,variable,Y
IL2L/R,OLQD,IL2L/R,OLQD,0.3409130125400709,0.1759428708305268,0.2852511869984523,0.4804835129583958,0.2932851893366648,0.1103964831124645,0.0476278232034061,0.0756569446423773,0.1999999999999999,0.9037625631439604,0.747060078104662,stable,Y
RIH,OLQD,RIH,OLQD,0.2345275497544509,0.429364503133763,0.2401966167987116,0.2871039692667892,0.2496311601885484,0.0815494085471408,0.0151036104340975,-0.1872040944765489,0.3,0.7630439662280589,0.6238376647810728,stable,Y
CEPD,OLQD,CEPD,OLQD,0.1223544289736675,0.1144309934634166,0.1778546173845725,0.1984871345280927,0.1003924893563127,0.0428691493757386,0.0219619396173548,-0.117835979539624,-0.0999999999999999,0.8503145081507876,0.8728885715695383,stable,Y
IL2L/R,OLQV,IL2L/R,OLQV,0.3019037287154349,0.0903589910885821,0.2038389612197753,0.4727283161263473,0.1947085612103475,0.1439952063242924,0.0980647674956596,-0.0483167679009218,0.0,0.9385051248741246,1.0,stable,Y
ADA,OLQV,ADA,OLQV,0.0,0.0225034392762927,0.0188501403578408,0.0104342486194033,0.0013898833005199,0.0100866754853542,0.0090443653188833,-0.19782192972845,0.0,0.7497778673310459,1.0,variable,Y
RIG,OLQV,RIG,OLQV,0.0617813697913717,0.0746001855088542,0.0812320868896338,0.0855532203687244,0.0254890067835596,0.0242223252566847,0.0109530348598702,-0.6091137219733684,0.0,0.2755137928654396,1.0,stable,Y
RIH,OLQV,RIH,OLQV,0.3894079096207921,0.5450595408070931,0.3543350790458238,0.2235827404331949,0.2651726531832287,0.1251450310342299,0.0891624258625951,-0.5835845073996822,-0.7999999999999999,0.3016045123649699,0.1040880386618278,stable,Y
CEPV,OLQV,CEPV,OLQV,0.0979777711982052,0.3054435152970035,0.1291835768384843,0.2063564439241718,0.1059253463299469,0.0874932149836918,0.031205805640279,-0.1999684777085212,0.0999999999999999,0.7470994027615138,0.8728885715695383,stable,Y
AIB,SAAD,AIB,SAAD,0.0403775765960363,0.0978158575030972,0.0392686447531317,0.0009843829564742,0.0570388915188463,0.0350144647278906,0.0166613149228099,-0.061545703259993,-0.1999999999999999,0.921687076106389,0.747060078104662,stable,Y
RIM,SAAD,RIM,SAAD,0.0720126335161798,0.0300771974145389,0.0819982424574679,0.0747152012990366,0.1489440668530423,0.0428056258148702,0.0072830411584312,0.8070853060460872,0.7999999999999999,0.0987182296113421,0.1040880386618278,stable,Y
AVK,SAAD,AVK,SAAD,0.0744927607374254,0.0214941927563099,0.1357060115643539,0.0644967777918588,0.0653719107536184,0.0409733098767833,0.0091208499838069,0.0348343370010987,-0.0999999999999999,0.9556565160232102,0.8728885715695383,stable,Y
AVK,SAAV,AVK,SAAV,0.104923898563684,0.0128496463879946,0.0284594320714765,0.0386540101482637,0.0408270611622782,0.0351983390111767,0.0101945780767871,-0.4355359710197471,0.0,0.4635265058291519,1.0,stable,Y
CEPD,URB,CEPD,URB,0.1073928851046223,0.0432711396501201,0.0754815862454727,0.0355222362141227,0.0750888564611994,0.0288194521810675,0.0318177168110792,-0.2564296309235132,-0.4999999999999999,0.6771179938111676,0.3910022189557705,stable,Y
URB,URX,URB,URX,0.3447427142469477,0.70213105901941,0.5977318619521879,0.6231402650759652,0.7054569403771136,0.1475679506096424,0.0789907939434447,0.7057393488782531,0.7,0.1829224242990608,0.1881204043741873,stable,Y
RIR,URX,RIR,URX,0.2253630962291813,0.235402294640825,0.2736916468521845,0.2716990973060786,0.1911104430284229,0.0345109842875119,0.0362968026652536,-0.3798318202870815,-0.0999999999999999,0.5282774672179458,0.8728885715695383,stable,Y
AVH,URX,AVH,URX,0.010858251798106,0.0260570977794484,0.0220798271341997,0.0640721785568046,0.0143092066359969,0.021330296824578,0.0077706204982027,0.077523315785088,0.3,0.9013932060544356,0.6238376647810728,variable,Y
CEPD,URYD,CEPD,URYD,0.0153823871722255,0.0075412986387189,0.0232688191738044,0.1059417640534193,0.0260804161782745,0.039958345934989,0.0078864320015789,0.2220280336153269,0.7999999999999999,0.7196452542614463,0.1040880386618278,stable,Y
RIG,URYV,RIG,URYV,0.0433215221919522,0.0339959783805848,0.0775975272824618,0.0266067058741011,0.0036906432558295,0.0269938409589326,0.0093255438113673,-0.5701091939961522,-0.7,0.3156192560327246,0.1881204043741873,developmentally dynamic (weakened),Y
RIH,URYV,RIH,URYV,0.0011217324942486,0.0,0.0226253942158694,0.0175792512081375,0.011859266995399,0.0099636397584272,0.0107375345011504,0.4658423787229622,0.4999999999999999,0.4290824196299018,0.3910022189557705,variable,Y
CEPV,URYV,CEPV,URYV,0.0440874474094672,0.0227152703454618,0.014541253305492,0.0351752789082882,0.0167853692681494,0.0126110976862807,0.0081740170399697,-0.6238713510121275,-0.4999999999999999,0.2607196361508228,0.3910022189557705,stable,Y
ADL,ADA,ADL,ADA,0.0317697682335739,0.0549188464197824,0.0351510767579745,0.012880941940085,0.0108675846777449,0.0180681576201765,0.0188888262934888,-0.646313486355127,-0.7,0.2386491811570866,0.1881204043741873,variable,Y
DVA,ADA,DVA,ADA,0.0075405229612167,0.0,0.0051304409814575,0.0035400019064578,0.0007880494573105,0.0031040393989129,0.0027519524491472,-0.5901183344244256,-0.3999999999999999,0.2948685877451439,0.5046315754686911,variable,Y
URB,ADA,URB,ADA,0.0165179689230728,0.0194083415641461,0.0096837842946695,0.0049574939127754,0.0933718499136881,0.0365460989802668,0.0068341846284032,0.7882060456925031,0.0999999999999999,0.113214444664346,0.8728885715695383,developmentally dynamic (strengthened),Y
AIA,ADA,AIA,ADA,0.0362767016498808,0.0,0.0062198164666611,0.0668749873649511,0.0226444273070971,0.026711785416712,0.0164246108404359,0.0336179185874789,0.1999999999999999,0.9572044005398618,0.747060078104662,variable,Y
RIF,ADA,RIF,ADA,0.0253529040220699,0.0023323932868388,0.0002979703241354,0.0195532040558146,0.0046415342532877,0.01126567081185,0.0043435639291522,-0.4502033501402003,-0.1999999999999999,0.4467829163557367,0.747060078104662,variable,Y
SMBD,ADA,SMBD,ADA,0.0037164638935928,0.0,0.0415544238500834,0.0038457068720284,0.0143202138176371,0.0169970181037106,0.0038457068720284,0.2313287052036803,0.6,0.7081115683280789,0.2847569798652937,variable,Y
ADE,ADA,ADE,ADA,0.0482562914392624,0.0,0.0048632475246969,0.0263436310283317,0.0144024439393021,0.0193105374820857,0.0119411870890295,-0.3896322520018841,-0.0999999999999999,0.5167597091356373,0.8728885715695383,stable,Y
RIC,ADA,RIC,ADA,0.0515491698547997,0.0524735015796753,0.0208021474686086,0.0476868138406662,0.0592697882448043,0.0148822814936129,0.0038623560141335,0.2131815464456516,0.1999999999999999,0.7306389996740048,0.747060078104662,stable,Y
ADL,AIA,ADL,AIA,0.5504657223244033,0.4772931118981299,0.6827338010455763,0.3025467706877034,0.4570336565032583,0.1388423513042558,0.0731726104262733,-0.2885359760192033,-0.6,0.6377877341597309,0.2847569798652937,stable,Y
ASE,AIA,ASE,AIA,0.0013747024106329,0.0123218511731383,0.0197983191127205,0.0900301123605471,0.0123560146280082,0.0357458189051482,0.0074423044847122,0.181499409504747,0.7,0.7701828935612964,0.1881204043741873,variable,Y
ASG,AIA,ASG,AIA,1.0949505223708345,1.1176135911039131,0.976345869521046,0.8947525622711937,0.902164535269575,0.1049007904853938,0.0815933072498523,-0.7977697173218454,-0.7999999999999999,0.105796060463065,0.1040880386618278,stable,Y
ASH,AIA,ASH,AIA,0.8848446785915943,1.044704113977949,0.9195114219286068,0.8170567375578435,0.726682995207681,0.1185006947534553,0.0677879410337508,-0.7038149270493136,-0.7,0.1846607010754397,0.1881204043741873,stable,Y
ASK,AIA,ASK,AIA,1.0263347379037415,1.1297275513783451,1.1110623733943312,1.124038661621975,0.9848368218958492,0.0655703750763873,0.0186651779840139,-0.3870557281648442,-0.3,0.5197827657656812,0.6238376647810728,stable,Y
AWC,AIA,AWC,AIA,0.5744239647519537,0.2997606637265927,0.3033878065126635,0.3309582867098141,0.2990021899843267,0.1197540810702301,0.0043856165283367,-0.6632699969348236,-0.6,0.2223320832700475,0.2847569798652937,stable,Y
AIZ,AIA,AIZ,AIA,0.1168328419411103,0.2365179257633045,0.2131652313734291,0.1721631976425589,0.1995724405327672,0.04592427656198,0.0274092428902082,0.4008862533243433,0.0999999999999999,0.5035975864963413,0.8728885715695383,stable,Y
PVQ,AIA,PVQ,AIA,0.5698184635324454,0.4135936894154816,0.4588055851014878,0.4752227454557038,0.3185926423712886,0.0916849057851922,0.0452118956860062,-0.875853386057518,-0.6,0.051520356911159,0.2847569798652937,stable,Y
ADL,AIB,ADL,AIB,0.1752572802963197,0.1709533016344118,0.4479905939059582,0.2692055594811286,0.3856159541115725,0.1243720871914906,0.0982522578467168,0.6528662986045697,0.6,0.2323059312219998,0.2847569798652937,stable,Y
ASG,AIB,ASG,AIB,0.0054846115032891,0.0251450421308824,0.0101330009384758,0.0610644858268759,0.0364590877468129,0.0223525845528399,0.0150120411924065,0.5327692511162706,0.7999999999999999,0.3552753273694662,0.1040880386618278,stable,Y
ASH,AIB,ASH,AIB,0.1078795917782389,0.0615398338146798,0.0972270132941545,0.200191204678169,0.1777687676585989,0.0579935722504164,0.0463397579635591,0.6310241558712506,0.6,0.2536282506036825,0.2847569798652937,stable,Y
ASI,AIB,ASI,AIB,0.0310553535920668,0.0775727626823228,0.0244917285774549,0.0781145886468346,0.1109300528292337,0.0361634746518609,0.0333572901469109,0.755062040344422,0.7,0.1400491132197017,0.1881204043741873,variable,Y
AWC,AIB,AWC,AIB,0.317026136118997,0.5723167019332249,0.3608635435253016,0.3636696095302767,0.290388552365857,0.1113675011782573,0.0438374074063045,-0.3537321756958122,-0.3,0.559191417630336,0.6238376647810728,stable,Y
AIA,AIB,AIA,AIB,0.932588473923658,0.9954780633683168,1.076824553068256,0.7214228716356715,0.752381073694277,0.1541390197700451,0.1442360791445979,-0.5726219055716717,-0.4999999999999999,0.3129936191905485,0.3910022189557705,stable,Y
AIZ,AIB,AIZ,AIB,0.8029565427184254,0.5557852476884497,0.8336042660747967,0.5290831462654517,0.4898747483930669,0.162745318607125,0.0659104992953827,-0.6344697755689377,-0.7,0.2502310671383001,0.1881204043741873,stable,Y
PVT,AIB,PVT,AIB,0.0355566252812795,0.0744478322509575,0.1460755547120823,0.0604238183420308,0.1189396551681661,0.044778048612146,0.038891206969678,0.5975936227716219,0.4999999999999999,0.2872108546494057,0.3910022189557705,stable,Y
RIB,AIB,RIB,AIB,0.0485125698677394,0.08602198917198,0.1073881530828017,0.0695094639319815,0.0854078950044989,0.0218811173412149,0.0158984310725174,0.4430311561142512,0.1999999999999999,0.4549534481350327,0.747060078104662,stable,Y
RIG,AIB,RIG,AIB,0.0618574609191007,0.0581976311263634,0.0064649008268586,0.0138890713321138,0.0320782294540159,0.0251328992330224,0.0256133286271573,-0.4866839413996024,-0.6,0.4057496818304505,0.2847569798652937,stable,Y
RIM,AIB,RIM,AIB,0.1578764425712901,0.0997947612112695,0.0925111178732564,0.2219643357519966,0.1123561303329117,0.0539108650890207,0.0198450124596553,-0.1250763703018946,0.0999999999999999,0.8411640252125441,0.8728885715695383,stable,Y
DVC,AIB,DVC,AIB,0.0602855327334674,0.1272684440856929,0.1559624663314261,0.0981646848404843,0.0971188240402645,0.0359276595819083,0.0291037592452086,0.1755402301971007,0.0999999999999999,0.7776484619201431,0.8728885715695383,stable,Y
RIC,AIB,RIC,AIB,0.0060585576671351,0.0,0.0373996723743426,0.0377612090080924,0.0346239963230108,0.0185487960394914,0.0031372126850816,0.6790285113509665,0.6,0.2074584336445281,0.2847569798652937,variable,Y
ADF,AIY,ADF,AIY,0.0522411614320578,0.0,0.0083811062755781,0.0193760378164887,0.0067922727976542,0.0207028186747049,0.0083811062755781,-0.5784603325255633,-0.3,0.3069145473775693,0.6238376647810728,variable,Y
AFD,AIY,AFD,AIY,0.8440820342403897,1.2214652268745931,1.473573923952657,1.1710269412372294,1.2187433166375992,0.224811315805821,0.0477163754003697,0.4595784622876294,0.1999999999999999,0.436152727268033,0.747060078104662,stable,Y
ASE,AIY,ASE,AIY,1.0474275619155835,0.9926569013169204,1.3651102135700035,1.1894339948097197,0.8159707922440935,0.2071487186381294,0.1420064328941359,-0.3922153864128878,-0.1999999999999999,0.5137324859893472,0.747060078104662,stable,Y
AWA,AIY,AWA,AIY,0.059698993753795,0.0412006738854779,0.0262183736471186,0.0626833767832049,0.0733591102405066,0.0187679284196911,0.0136601164867116,0.4325280248589996,0.6,0.4669767933609897,0.2847569798652937,stable,Y
ADF,AIZ,ADF,AIZ,0.5833917743336346,0.686030584372404,0.5923849779401715,0.5156525513358386,0.6195293121548157,0.0617032339396492,0.0271443342146441,-0.0236712640816069,0.0,0.969863625376408,1.0,stable,Y
ASE,AIZ,ASE,AIZ,0.0123071590292325,0.0082899310266593,0.0176963218809502,0.0086976790814177,0.0022619110789324,0.0056776568214121,0.0036094799478148,-0.638306203676406,-0.4999999999999999,0.246463173089932,0.3910022189557705,stable,Y
AWB,AIZ,AWB,AIZ,0.1592056755934352,0.1340787472899718,0.189705093142433,0.2480439193842973,0.1229508664022345,0.05024053125809,0.0304994175489978,-0.150179214178959,-0.0999999999999999,0.8095071045204308,0.8728885715695383,stable,Y
AWC,AIZ,AWC,AIZ,0.022560363817295,0.0,0.0310821236512829,0.0131709240097593,0.0100442474910584,0.0119164657588109,0.0093894398075356,-0.2232175946911229,-0.1999999999999999,0.7181686674723727,0.747060078104662,variable,Y
DVA,AIZ,DVA,AIZ,0.1450608002461753,0.034920417422034,0.0387677983440558,0.1052104873025329,0.0361468722769952,0.0505112269077616,0.0038473809220217,-0.5698271276646572,-0.3,0.3159143478003999,0.6238376647810728,stable,Y
AIY,AIZ,AIY,AIZ,0.7446267859194712,0.9994717075731568,1.027400295800618,0.8684071482340491,0.7886480537474049,0.1251426679990776,0.1237803623145779,-0.1004285422378674,0.0999999999999999,0.8723456814523716,0.8728885715695383,stable,Y
RIG,AIZ,RIG,AIZ,0.0403618910158242,0.0420129118823185,0.1331433662808952,0.0917896989213911,0.0740027066258214,0.038547118998142,0.0319897947435028,0.350732571136809,0.6,0.562765867377252,0.2847569798652937,stable,Y
RIH,AIZ,RIH,AIZ,0.2809150817746057,0.0253169086139284,0.2342949954547466,0.1866963403854336,0.201002856160974,0.0966763627894314,0.0332921392937726,-0.0368533533450375,-0.3,0.9530874769289482,0.6238376647810728,stable,Y
RIR,AIZ,RIR,AIZ,0.3354182770287889,0.4428800383299782,0.409188501338256,0.4260164839229596,0.4252792971819731,0.0421574652618852,0.016090795843717,0.5811490505537829,0.3,0.3041253298854991,0.6238376647810728,stable,Y
ADL,AVA,ADL,AVA,0.0,0.1535505068358533,0.0443028609165927,0.0362432201414069,0.2343280697985692,0.0973131349688101,0.0443028609165927,0.7463617511569287,0.6,0.1473671524623991,0.2847569798652937,developmentally dynamic (strengthened),Y
AQR,AVA,AQR,AVA,0.0,0.077965278711288,0.2577234774792999,0.2064403263842369,0.1261198987445735,0.1021181577128194,0.0803204276396634,0.4320620028086864,0.6,0.467511843120644,0.2847569798652937,post-embryonic brain integration,Y
ASH,AVA,ASH,AVA,0.0308579850585527,0.4296284945547736,0.2047009647460054,0.1753205820669227,0.2594030770562031,0.144483320242279,0.0547021123101976,0.3031083097705496,0.3,0.620064274807096,0.6238376647810728,stable,Y
AUA,AVA,AUA,AVA,0.0553393598762648,0.1924692591418498,0.2222828469282679,0.270942047973259,0.1641045818667172,0.0806248056827206,0.0298135877864181,0.3994653496633122,0.3999999999999999,0.5052555614864838,0.5046315754686911,stable,Y
DVA,AVA,DVA,AVA,0.0381518400232079,0.0212544052395711,0.0077265011494946,0.0908547539365495,0.0327411207812647,0.0316942320403291,0.0114867155416936,0.0855939489334805,0.0999999999999999,0.8911516184726275,0.8728885715695383,stable,Y
SAAD,AVA,SAAD,AVA,0.319428617167984,0.186996549996124,0.433283773615976,0.4616358130715345,0.2774625599732686,0.1130834607291817,0.1138551564479919,0.0362008333016814,0.1999999999999999,0.9539177368040224,0.747060078104662,stable,Y
SAAV,AVA,SAAV,AVA,0.5271514066542766,0.3521795658012829,0.4461580512885515,0.5717170752218481,0.3955848995305866,0.0907548526452602,0.080993355365725,-0.2916220816488463,0.0,0.6340273357490357,1.0,stable,Y
ADA,AVA,ADA,AVA,0.1314903101663513,0.0181842619403558,0.0402744830268892,0.0736590927607676,0.0237658001237237,0.0466800841767706,0.0220902210865333,-0.6205556660936662,-0.3,0.2640245493835074,0.6238376647810728,stable,Y
