Pre Class,Post Class,Pre,Post,Early L1,Late L1,L2,L3,adult_SEM,standard deviation,median absolute deviation,Pearson's correlation,Spearman's correlation,Pearson pvalue,Spearman pvalue,classification,nondauer contact
ASH,ADA,ASH,ADA,5.864927840854784,4.436775230999414,2.008869850442183,3.333272550037321,1.5109598263657478,1.7786334380167568,1.324402699595138,-0.8731818548165919,-0.8999999999999998,0.0531700538858642,0.0373860734684987,stable,Y
ADL,AIA,ADL,AIA,36.74727331935637,30.021342001682434,26.883414021875563,22.508581285369463,22.240631871683487,6.013779466481831,4.3748327365061,-0.8712118681562543,-1.0,0.0543969807999902,1.4042654220543672e-24,stable,Y
ASH,AIA,ASH,AIA,49.284933096249766,40.70735882597429,39.53229488275076,38.21922103539783,33.9870660990945,5.604829392715314,1.3130738473529249,-0.9252313049996552,-1.0,0.0242650907924988,1.4042654220543672e-24,stable,Y
ASI,AIA,ASI,AIA,3.18828009613418,4.147736471277037,13.754826493584876,10.604632098762997,16.272275908792064,5.779884435744854,5.667643810029068,0.8776750647786467,0.8999999999999998,0.0504048968137211,0.0373860734684987,stable,Y
ASK,AIA,ASK,AIA,97.29581400476836,90.81976911069287,97.07269697287649,78.13758526422762,76.41576356857675,10.101058028829495,6.476044894075471,-0.8004407040886345,-0.8999999999999998,0.1037515304812103,0.0373860734684987,stable,Y
AIM,AIA,AIM,AIA,54.285549327283206,44.82916293809335,37.34034249771968,38.60219336898722,29.481049993927822,9.259514767607556,6.226969569106124,-0.9529599567770584,-0.8999999999999998,0.0121603786031157,0.0373860734684987,stable,Y
ADL,AIB,ADL,AIB,10.078312157138322,10.752821288941718,17.64013528469762,20.028094182862898,18.76523174433289,4.6814761548851225,2.3879588981652766,0.7634308994586103,0.8999999999999998,0.1331145520070524,0.0373860734684987,stable,Y
AWC,AIY,AWC,AIY,30.80331670225634,28.847638606278856,32.197382703002475,38.74363705933908,42.42612135045291,5.737919342379713,3.3497440967236187,0.8759729486907359,0.8999999999999998,0.0514469097861461,0.0373860734684987,stable,Y
ADE,AVA,ADE,AVA,33.776507724117046,31.873630929661047,12.01026118513063,7.040107334806893,6.821407662435747,13.433816761630233,5.188853522694884,-0.8157772052261444,-1.0,0.0922503956311673,1.4042654220543672e-24,stable,Y
PVP,AVB,PVP,AVB,24.141503165391537,25.935093557959625,28.097522010952936,33.62937127030202,36.37476346855294,5.186787663345848,3.956018845561399,0.9331900824294695,1.0,0.020520808012798,1.4042654220543672e-24,stable,Y
BAG,AVE,BAG,AVE,5.284134534302839,7.322061255786498,7.37102741024356,16.454102428014064,9.967238675955269,4.34121767271599,2.0868928759407206,0.4632278147798242,0.8999999999999998,0.4320303999655099,0.0373860734684987,stable,Y
URX,AVE,URX,AVE,0.2783155180189936,2.1163635763108832,7.126052283383633,6.247581267321146,12.388056686836874,4.724327170024781,4.131217691010263,0.9712933428638306,0.8999999999999998,0.0058133817179241,0.0373860734684987,variable,Y
CEPD,AVE,CEPD,AVE,20.15518529869284,13.156466618238577,11.930839466932165,11.50001022744564,10.74929895152914,3.822239959274087,1.1815405154030216,-0.792230105337203,-1.0,0.1100745906826768,1.4042654220543672e-24,stable,Y
RIF,AVJ,RIF,AVJ,24.45299100329937,21.40074232326753,14.52512209438493,11.463886614127272,5.421168755122512,7.64504901398545,6.8756202288826,-0.9630340925412336,-1.0,0.0084842420531796,1.4042654220543672e-24,stable,Y
ALM,PVC,ALM,PVC,0.0,7.031981919764572,6.52558438728414,18.664287788024733,22.06062774596516,9.188870843732408,7.031981919764572,0.9089513570960857,0.8999999999999998,0.0325253617061948,0.0373860734684987,developmentally dynamic (strengthened),Y
RIF,PVP,RIF,PVP,0.5425902957128687,3.371029554586898,1.832277705646912,4.421694645883802,5.194838183263595,1.8942254288936533,1.5387518489399858,0.8444107448560407,0.8999999999999998,0.0719281084613863,0.0373860734684987,variable,Y
AQR,RIA,AQR,RIA,0.0,2.150537097974732,8.500122815719736,30.52866963821546,25.60911668258401,13.897518796083784,8.500122815719736,0.7760808968763211,0.8999999999999998,0.1228335829057929,0.0373860734684987,post-embryonic brain integration,Y
AWB,RIA,AWB,RIA,0.0,0.1298607572703764,0.3324195827092855,16.655256379100408,17.488768030267202,9.271767269301591,0.3324195827092855,0.8012282455255262,1.0,0.1031510105501705,1.4042654220543672e-24,developmentally dynamic (strengthened),Y
RIB,RIA,RIB,RIA,22.6717141348362,17.20842049263021,18.296736184781636,18.251795712013003,14.163946175804424,3.0515584337241823,1.043375219382792,-0.8986054835550985,-0.7,0.0381625685642529,0.1881204043741873,stable,Y
RIR,RIA,RIR,RIA,26.328079873309992,12.096860159008868,12.850246572756989,11.63243976246884,10.923573251541011,6.501145138997663,0.7533864137481192,-0.7154169317024099,-0.8999999999999998,0.1742526613213559,0.0373860734684987,stable,Y
BAG,RIB,BAG,RIB,33.012147484334655,31.163256662187173,29.723229531283017,20.730450958454625,22.77852822185413,5.405167705811798,3.2889179530516373,-0.776494663506211,-0.8999999999999998,0.1225014842798361,0.0373860734684987,stable,Y
RIG,RIB,RIG,RIB,7.282071858179395,5.979835866388916,6.762154484697167,5.385360084568137,5.366972173869059,0.8489615834603685,0.6128636925198565,-0.7717684132214265,-0.8999999999999998,0.1263107829317957,0.0373860734684987,stable,Y
RIH,RIB,RIH,RIB,1.565838655961769,1.775014724308578,7.471782946512169,7.750708245384744,7.9331877396664945,3.3175958718349907,0.4614047931543252,0.7836223612737947,1.0,0.116823108690597,1.4042654220543672e-24,stable,Y
RIM,RIB,RIM,RIB,14.269592842226524,23.93730179695459,11.32519815910054,8.765636696637442,5.01039316681384,7.162970018386041,2.944394683125981,-0.6852320597132083,-0.8999999999999998,0.2016827653106284,0.0373860734684987,stable,Y
PVP,RIG,PVP,RIG,7.254100258504528,37.79557758143793,5.20853490156092,3.3554428022627163,1.450895310631951,15.126133284303528,2.045565356943608,-0.3978102498650046,-0.8999999999999998,0.5071882191274472,0.0373860734684987,variable,Y
RIR,RIG,RIR,RIG,0.0482211027851866,0.0,0.7043987074354288,2.3754440310718343,3.2602962178515207,1.467015655815325,0.7043987074354288,0.9078190541039034,0.8999999999999998,0.0331281819673856,0.0373860734684987,variable,Y
IL2D,RIH,IL2D,RIH,2.4029245915829422,0.0,3.360943553718173,5.39204822282419,9.229024967043962,3.4716677330944843,2.0311046691060173,0.8718106238715679,0.8999999999999998,0.0540231384846767,0.0373860734684987,variable,Y
IL2L/R,RIH,IL2L/R,RIH,60.822389820994566,56.6168297594443,44.63847279826317,26.247464103935304,37.790979977328256,14.042861846201818,11.978356961181127,-0.6839538934944468,-0.8999999999999998,0.2028690270462005,0.0373860734684987,stable,Y
RIF,RIM,RIF,RIM,5.956703714167266,6.510911845762147,9.584821268865092,19.134195720910345,16.001530943935308,5.869674621273911,3.628117554697826,0.7347710586267006,0.8999999999999998,0.1572838253090581,0.0373860734684987,stable,Y
RIS,RIM,RIS,RIM,2.521730436771209,11.681509811054228,11.873607124742309,18.102748140394706,22.76657319577593,7.639826345729993,6.229141015652395,0.945203909809254,1.0,0.01527059707668,1.4042654220543672e-24,stable,Y
URAV,RIP,URAV,RIP,22.697148308979703,31.057061470561507,21.207537574022027,17.288378021143846,13.545743647532028,6.581855050669257,3.919159552878181,-0.7185410083064663,-0.8999999999999998,0.1714798336035735,0.0373860734684987,stable,Y
DVA,RIR,DVA,RIR,12.386264173982571,18.333418711972964,9.73094368940592,4.707188415525811,1.6936185884713868,6.523795826757199,5.02375527388011,-0.7839409272384175,-0.8999999999999998,0.1165712095963132,0.0373860734684987,stable,Y
URX,RIR,URX,RIR,3.063771518528408,4.351484152855919,3.548543905072368,3.7244918585479,9.065414403039366,2.455613151113522,0.6269922943080193,0.8856271951940349,0.7,0.0456271608699661,0.1881204043741873,stable,Y
IL2D,IL1D,IL2D,IL1D,0.9578931661435665,4.723602167370301,4.904121049007902,7.840829866136441,6.313551686597285,2.559610729114669,1.4094306375893837,0.7216445787155268,0.8999999999999998,0.1687379188568832,0.0373860734684987,developmentally dynamic (strengthened),Y
URYD,IL1D,URYD,IL1D,0.6050764052798385,0.0,0.9917751778781916,3.323573700922936,4.207330233744258,1.8326429782072275,0.9917751778781916,0.8564674491572121,0.8999999999999998,0.0638529545039221,0.0373860734684987,developmentally dynamic (strengthened),Y
URB,IL1L/R,URB,IL1L/R,32.43089493950441,22.058273408990445,12.291584759912832,7.2746813913477535,1.967800899306299,12.148047105294028,9.766688649077611,-0.926289709374298,-1.0,0.0237555494942602,1.4042654220543672e-24,stable,Y
OLL,RMDD,OLL,RMDD,1.0097798299182963,4.163737755143596,5.05943507981611,6.0409292825987215,5.204195863500871,1.9537890506365163,0.895697324672514,0.7121739380747986,0.8999999999999998,0.1771444942063252,0.0373860734684987,developmentally dynamic (strengthened),Y
RIV,RMDD,RIV,RMDD,8.432906005847071,6.245032489429711,1.8488526704910075,1.5376176072419836,1.7348015257266078,3.1821631496402007,0.3112350632490239,-0.7890338528362046,-0.8999999999999998,0.1125663622518336,0.0373860734684987,stable,Y
OLL,RMDL/R,OLL,RMDL/R,0.1955232797021971,2.468766592985636,4.553433678874182,3.371731488365795,13.198900537665642,4.981695808835496,1.1817021905083869,0.9630656759954932,0.8999999999999998,0.0084734116827405,0.0373860734684987,developmentally dynamic (strengthened),Y
RIA,RMDL/R,RIA,RMDL/R,16.999633721359746,14.69478049013682,18.894362780673877,20.607504541429552,23.96008150662217,3.5259441651108503,1.8947290593141268,0.8731897573382212,0.8999999999999998,0.0531651498891141,0.0373860734684987,stable,Y
RMH,RMDL/R,RMH,RMDL/R,0.0,9.587978750425584,24.833176644552328,43.82924846712984,27.18741927730934,16.921494299085758,15.245197894126743,0.639830708570327,0.8999999999999998,0.2449702075379768,0.0373860734684987,post-embryonic brain integration,Y
SMDD,RMDL/R,SMDD,RMDL/R,0.3385914011071985,0.8166248698006452,1.1019395438643025,1.8379718755179315,1.775324735362103,0.6389967269139242,0.6733851914978006,0.858546022400809,0.8999999999999998,0.0624913947631501,0.0373860734684987,stable,Y
AVK,RMDL/R,AVK,RMDL/R,5.85310630056667,9.130911852225948,13.723274320247542,11.09971698662202,16.944372693400517,4.2465359584898446,2.623557333625522,0.936668478341264,0.8999999999999998,0.0189493576390573,0.0373860734684987,stable,Y
RMG,RMDL/R,RMG,RMDL/R,60.94561376361611,68.4169024943708,60.44534150482212,38.89673820637001,35.0347699165967,14.811991900316974,7.971560989548685,-0.7971377688648342,-0.8999999999999998,0.1062815531519315,0.0373860734684987,stable,Y
IL1L/R,RMDV,IL1L/R,RMDV,20.437300866927284,21.947973453823323,19.88368996082192,19.32156160563646,11.818086004589718,3.95961098136165,0.5621283551854575,-0.8925517444407205,-0.8999999999999998,0.0415916872565379,0.0373860734684987,stable,Y
RMED/V,RMDV,RMED/V,RMDV,21.83737130977505,8.255998325712083,6.507331861480487,7.037061277822197,0.3010065535149191,7.919365637260273,1.2189370478898862,-0.8916871991364557,-0.8999999999999998,0.0420890157705467,0.0373860734684987,developmentally dynamic (weakened),Y
IL1D,RMEL/R,IL1D,RMEL/R,12.898479010532114,7.84639041218121,6.58799972445097,9.57248609195648,2.407807539042518,3.862104907177246,1.726095679775271,-0.8999104115016023,-0.7,0.0374358049389628,0.1881204043741873,stable,Y
RIG,RMH,RIG,RMH,0.0,4.29699034593595,14.531561040155491,19.67863867065949,24.30777226898476,10.22989621784249,9.776211228829268,0.9248699542585554,1.0,0.0244398515938048,1.4042654220543672e-24,post-embryonic brain integration,Y
RIV,SIAV,RIV,SIAV,0.0,3.9703544700908098,3.109016001047645,4.5036850502384125,7.021812309638478,2.5392174411894044,0.8613384690431642,0.9344359368365612,0.8999999999999998,0.0199533035874699,0.0373860734684987,developmentally dynamic (strengthened),Y
RMED/V,SMDD,RMED/V,SMDD,12.25451055733068,13.40125480062108,8.65457833784666,4.015641989023249,2.775832525301944,4.759913869854796,4.638936348823411,-0.8579236644608583,-0.8999999999999998,0.062898105186424,0.0373860734684987,stable,Y
IL2D,URAD,IL2D,URAD,3.4813121330175782,4.093983602808274,7.855333706004982,8.253496689269726,10.30303331608124,2.9083416750225064,2.447699610076256,0.9244927416537032,1.0,0.0246227150319503,1.4042654220543672e-24,stable,Y
IL2V,URAV,IL2V,URAV,4.1350110201891015,2.321670654796005,7.084082796325895,12.069739814997964,12.402065470262292,4.559919271829461,4.7624121415298895,0.8101944939464274,0.8999999999999998,0.0963892945688554,0.0373860734684987,stable,Y
CEPV,URAV,CEPV,URAV,0.223854273129347,0.4282035950065286,2.7409883224935268,6.9510143877253805,4.174192269244478,2.798706621282475,2.3127847274869984,0.6245515124054559,0.8999999999999998,0.260043062411284,0.0373860734684987,developmentally dynamic (strengthened),Y
RIS,AVK,RIS,AVK,1.3701334565403265,8.301798728660621,7.592902736905308,7.719474164128578,13.973949324006924,4.465469213888784,0.5823245645320432,0.9397805521619608,0.7,0.017578293079675,0.1881204043741873,developmentally dynamic (strengthened),Y
ALM,CEPD,ALM,CEPD,38.299902275523934,30.194507471967825,26.628811253426555,22.9337871204127,15.126236951860005,8.586190466719096,3.695024133013856,-0.9815033627280128,-1.0,0.0030113719571468,1.4042654220543672e-24,stable,Y
RIS,CEPV,RIS,CEPV,12.946288835261292,10.534445200913236,10.713034104486374,9.72831700145966,4.037502879056181,3.326679822586603,0.8061281994535765,-0.9745817888824858,-0.8999999999999998,0.004846057100664,0.0373860734684987,stable,Y
OLQD,RIC,OLQD,RIC,50.87911312805702,30.94546000188475,32.851389253934094,30.708969233069627,27.5378758333747,9.306386957504596,1.905929252049344,-0.7724019078792044,-0.8999999999999998,0.1257981793614162,0.0373860734684987,stable,Y
URB,RIC,URB,RIC,1.9212186613321136,4.93874375921764,4.629897469482711,4.9107976788124414,9.803738972289873,2.8466372136172367,0.2809002093297303,0.9687867126899878,0.7,0.0065886927446649,0.1881204043741873,developmentally dynamic (strengthened),Y
ADA,RIC,ADA,RIC,10.78837357412329,4.607692696341314,4.291609361603036,0.7804193475293194,0.7342515421945569,4.101159206570316,3.5111900140737164,-0.8439386361291139,-1.0,0.0722503430280058,1.4042654220543672e-24,stable,Y
RIG,RMG,RIG,RMG,20.039700305600658,4.826366421993774,10.790097323620037,1.0409302346708318,0.0651189494401404,8.247807485476867,4.761247472553634,-0.7935039716105271,-0.8999999999999998,0.1090861914628789,0.0373860734684987,stable,Y
RMDD,BWM01D,RMDD,BWM01D,19.72855849060385,17.939851455718266,16.046027963037513,11.528100033240776,12.28965009416982,3.5430868328588456,3.682530527566339,-0.8314183196432037,-0.8999999999999998,0.080956296758431,0.0373860734684987,stable,Y
SMDD,BWM01D,SMDD,BWM01D,13.806379465773418,14.167533452614697,12.365970591732674,4.137377768145136,3.227832024685858,5.399860084454642,1.8015628608820204,-0.8350032812956134,-0.8999999999999998,0.0784323376686375,0.0373860734684987,stable,Y
IL1L/R,BWM02V,IL1L/R,BWM02V,22.410853792278623,24.143970137842967,23.583083501168517,24.33319258543562,30.70368555857172,3.2563272506857577,0.5608866366744536,0.9355947569372484,0.8999999999999998,0.0194300981954903,0.0373860734684987,stable,Y
RMDV,BWM02V,RMDV,BWM02V,30.19080831281254,21.800226995599324,9.413693871056516,14.044138256277346,9.358878607480063,8.96811165049728,4.685259648797281,-0.823355778471725,-0.8999999999999998,0.0867216005987163,0.0373860734684987,stable,Y
RMEL/R,BWM02V,RMEL/R,BWM02V,57.68714064746056,55.77658006091526,54.84138404404605,37.36211226751949,51.01415282069455,8.181023464227748,2.8457566034145074,-0.3884881364724813,-0.8999999999999998,0.5181016695667818,0.0373860734684987,stable,Y
RMED/V,BWM03D,RMED/V,BWM03D,5.173327399773498,4.851192342606607,7.290879273000371,15.403113774714791,17.14776781406856,5.8614625053618585,2.439686930393764,0.8623628030200927,0.8999999999999998,0.0600152788226531,0.0373860734684987,stable,Y
RMED/V,BWM03V,RMED/V,BWM03V,1.5168202145221026,7.368079013129974,2.209242297678871,14.967499003507184,23.81334965647023,9.421634711146748,5.851258798607872,0.8967066301784381,0.8999999999999998,0.0392280346813716,0.0373860734684987,stable,Y
RIM,BWM04V,RIM,BWM04V,2.020788971181428,2.190737618654124,3.229610902706212,2.6079354967359265,6.1102966828096585,1.6752099443031292,0.5871465255544988,0.9303656807289548,0.8999999999999998,0.0218262857382109,0.0373860734684987,stable,Y
RMDD,BWM05D,RMDD,BWM05D,0.6041624177278158,0.0,3.5336278130161,3.729537617352475,4.50702313403819,2.027888906727095,0.9733953210220898,0.8199874844507993,0.8999999999999998,0.0891659508342892,0.0373860734684987,developmentally dynamic (strengthened),Y
SMDD,BWM05D,SMDD,BWM05D,0.7343044053193545,0.0,5.47983389255273,3.8781059958947943,11.332914935824514,4.534174674210332,3.1438015905754404,0.9317976135883268,0.7999999999999999,0.0211611681356278,0.1040880386618278,developmentally dynamic (strengthened),Y
RIV,BWM05V,RIV,BWM05V,0.0,1.8938395226604456,1.268735223333806,6.4632007257437,16.398784844255754,6.716283891889284,1.8938395226604456,0.9440035005662368,0.8999999999999998,0.0157722381815603,0.0373860734684987,developmentally dynamic (strengthened),Y
RMDV,BWM05V,RMDV,BWM05V,0.5914501244656092,0.0,2.205529301439298,4.23856436254404,9.580809482112311,3.864934402249955,2.0330350611047416,0.947053045500925,0.8999999999999998,0.0145082747341937,0.0373860734684987,developmentally dynamic (strengthened),Y
SMBV,BWM05V,SMBV,BWM05V,1.0856710621803292,5.014899120893467,3.8550442494766495,6.012930991661889,8.78291989691225,2.826538294934077,1.159854871416817,0.9414776689352852,0.8999999999999998,0.0168448338691723,0.0373860734684987,developmentally dynamic (strengthened),Y
RMG,BWM06D,RMG,BWM06D,0.1736674609349588,0.8986902540263852,0.7677487753731761,4.513647025699811,5.974276255917292,2.602698858145012,0.7250227930914264,0.8926467532495367,0.8999999999999998,0.0415371482806223,0.0373860734684987,developmentally dynamic (strengthened),Y
RIV,BWM07V,RIV,BWM07V,0.0,2.204726872894778,1.4284359705420315,11.816405633700173,16.262169127035207,7.243272332780041,2.204726872894778,0.8948010400965571,0.8999999999999998,0.0403066310028178,0.0373860734684987,developmentally dynamic (strengthened),Y
SMBV,BWM07V,SMBV,BWM07V,0.4788765936423875,1.648968879147758,0.5871676951492579,1.985014243573074,4.819600555064044,1.756228543763574,1.0618011839985002,0.907056953597244,0.8999999999999998,0.0335359034580786,0.0373860734684987,developmentally dynamic (strengthened),Y
